timeframe,direction,horizon_bars,feature,disc_true_n,disc_false_n,disc_true_hit,disc_false_hit,disc_diff,disc_true_false_ratio,val_true_n,val_false_n,val_true_hit,val_false_hit,val_diff,val_true_false_ratio,oos_true_n,oos_false_n,oos_true_hit,oos_false_hit,oos_diff,oos_true_false_ratio,oos_base_lift
d1,bull,5,stoch_recover_up,948,14369,0.58755274,0.61034171,-0.02278897,0.96266196,229,3527,0.65502183,0.59852566,0.05649617,1.09439224,152,2574,0.49342105,0.56993007,-0.07650902,0.86575718,0.87228650
d1,bear,5,retest_down,821,14496,0.58465286,0.58209161,0.00256125,1.00440008,130,3626,0.46923077,0.55157198,-0.08234121,0.85071538,129,2597,0.43410853,0.50096265,-0.06685412,0.86654869,0.87205589
d1,bear,10,ichimoku_cloud_bear,6642,8675,0.68352906,0.70351585,-0.01998679,0.97159013,1570,2186,0.67388535,0.67246112,0.00142423,1.00211794,1083,1643,0.54016620,0.67194157,-0.13177537,0.80388865,0.87181354
d1,bull,5,elliott_wave5_bull,1101,14216,0.61580381,0.60839899,0.00740483,1.01217101,285,3471,0.50877193,0.60962259,-0.10085066,0.83456870,219,2507,0.49315068,0.57199840,-0.07884772,0.86215395,0.87180854
d1,bull,3,rci_strong_bull,2537,12780,0.49704375,0.49882629,-0.00178254,0.99642653,539,3217,0.40445269,0.49735779,-0.09290510,0.81320269,479,2247,0.38413361,0.45304851,-0.06891490,0.84788627,0.87117157
d1,bull,1,inside_bar,3028,12289,0.23546896,0.25819839,-0.02272943,0.91196912,724,3032,0.23342541,0.25461741,-0.02119200,0.91676924,518,2208,0.17181467,0.20335145,-0.03153678,0.84491491,0.87057025
d1,bear,10,sma50_bear,6980,8337,0.67936963,0.70780856,-0.02843894,0.95982115,1455,2301,0.65292096,0.68578879,-0.03286783,0.95207296,1161,1565,0.53919035,0.67923323,-0.14004287,0.79382211,0.87023855
d1,bull,3,elliott_wave5_bull,1101,14216,0.49318801,0.49894485,-0.00575684,0.98846197,285,3471,0.39298246,0.49150101,-0.09851855,0.79955575,219,2507,0.38356164,0.44595134,-0.06238969,0.86009753,0.86987441
h4,bull,1,bb_upper,17834,61625,0.05018504,0.04975254,0.00043250,1.00869311,4615,14961,0.05070423,0.05253660,-0.00183237,0.96512203,3364,10627,0.02764566,0.03312318,-0.00547752,0.83463190,0.86919197
h4,bear,12,triangle_breakout_down,194,79265,0.40206186,0.42942030,-0.02735844,0.93628982,42,19534,,,,,22,13969,,,,,0.86912960
d1,bear,3,channel_lower,3272,12045,0.45843521,0.48044832,-0.02201311,0.95418215,581,3175,0.40791738,0.46141732,-0.05349994,0.88405303,480,2246,0.35833333,0.42386465,-0.06553131,0.84539566,0.86905397
h4,bull,3,inside_bar,13185,66274,0.14592340,0.16344268,-0.01751928,0.89281086,3015,16561,0.15555556,0.16599239,-0.01043684,0.93712461,2227,11764,0.10462506,0.12351241,-0.01888735,0.84708132,0.86821421
h4,bull,6,compression,10205,69254,0.26046056,0.29716695,-0.03670639,0.87647889,2300,17276,0.28173913,0.28351470,-0.00177557,0.99373728,1635,12356,0.20000000,0.23438006,-0.03438006,0.85331492,0.86819733
d1,bull,5,bb_upper,3521,11796,0.61715422,0.60647677,0.01067745,1.01760570,901,2855,0.56492786,0.61366025,-0.04873239,0.92058735,664,2062,0.49096386,0.58971872,-0.09875486,0.83253904,0.86794259
d1,bull,3,horizontal_resistance_near,1032,14285,0.51259690,0.49751488,0.01508202,1.03031472,309,3447,0.40776699,0.49086162,-0.08309463,0.83071679,196,2530,0.38265306,0.44545455,-0.06280148,0.85901708,0.86781385
h4,bear,24,gap_proxy_down,1372,78087,0.58819242,0.57120904,0.01698338,1.02973234,391,19185,0.57033248,0.53583529,0.03449719,1.06438022,298,13693,0.42953020,0.49645804,-0.06692784,0.86518933,0.86768077
h4,bear,6,superbb_squeeze,17574,61885,0.26766815,0.29486952,-0.02720137,0.90775116,4532,15044,0.26941748,0.28104228,-0.01162480,0.95863683,2990,11001,0.20468227,0.24452323,-0.03984095,0.83706680,0.86726520
h4,bull,6,span_model_bull,28615,50844,0.29411148,0.29151916,0.00259232,1.00889246,7432,12144,0.25820775,0.29866601,-0.04045826,0.86453679,5549,8442,0.19967562,0.25053305,-0.05085743,0.79700310,0.86678919
h4,bull,1,elliott_wave2_bull,7417,72042,0.05393016,0.04942950,0.00450066,1.09105213,1936,17640,0.04648760,0.05272109,-0.00623349,0.88176486,1306,12685,0.02756508,0.03224281,-0.00467772,0.85492199,0.86665864
d1,bear,20,channel_breakout_down,824,14493,0.78519417,0.77996274,0.00523143,1.00670729,133,3623,0.69172932,0.76621584,-0.07448652,0.90278651,131,2595,0.62595420,0.72716763,-0.10121343,0.86081142,0.86660800
d1,bear,20,breakout_down20,824,14493,0.78519417,0.77996274,0.00523143,1.00670729,133,3623,0.69172932,0.76621584,-0.07448652,0.90278651,131,2595,0.62595420,0.72716763,-0.10121343,0.86081142,0.86660800
d1,bull,3,hh20,2014,13303,0.49453823,0.49913553,-0.00459730,0.99078947,503,3253,0.42743539,0.49277590,-0.06534051,0.86740319,390,2336,0.38205128,0.45077055,-0.06871927,0.84755156,0.86644908
h4,bull,6,dmi_adx_bull,15804,63655,0.28688940,0.29383395,-0.00694455,0.97636572,3610,15966,0.24376731,0.29224602,-0.04847871,0.83411679,2426,11565,0.19909316,0.23692175,-0.03782859,0.84033298,0.86426074
d1,bull,20,triangle_breakout_up,89,15228,,,,,15,3741,,,,,12,2714,,,,,0.86375158
d1,bear,10,retest_down,821,14496,0.69671133,0.69474338,0.00196795,1.00283263,130,3626,0.56153846,0.67705461,-0.11551614,0.82938430,129,2597,0.53488372,0.62379669,-0.08891297,0.85746483,0.86328776
d1,bull,3,horizontal_break_up,617,14700,0.49918963,0.49850340,0.00068623,1.00137657,185,3571,0.40000000,0.48837861,-0.08837861,0.81903670,129,2597,0.37984496,0.44397382,-0.06412885,0.85555712,0.86144539
h4,bull,6,shape_triangle_proxy,9430,70029,0.24252386,0.29917606,-0.05665220,0.81063927,2178,17398,0.27318641,0.28457294,-0.01138653,0.95998731,1565,12426,0.19808307,0.23442781,-0.03634475,0.84496402,0.85987595
h4,bull,6,rci_strong_bull,12232,67227,0.28515370,0.29378077,-0.00862708,0.97063430,3042,16534,0.26035503,0.28752873,-0.02717370,0.90549223,2398,11593,0.19808173,0.23703959,-0.03895786,0.83564831,0.85987017
d1,bear,10,dmi_adx_bear,2576,12741,0.72593168,0.68856448,0.03736720,1.05426827,408,3348,0.68137255,0.67204301,0.00932954,1.01388235,462,2264,0.53246753,0.63736749,-0.10489996,0.83541684,0.85938810
h4,bull,1,ichimoku_tk_bull,39353,40106,0.04825553,0.05141375,-0.00315822,0.93857246,10018,9558,0.04681573,0.05764804,-0.01083231,0.81209576,7430,6561,0.02732167,0.03688462,-0.00956295,0.74073335,0.85900555
d1,bull,10,horizontal_resistance_near,1032,14285,0.69961240,0.71697585,-0.01736345,0.97578238,309,3447,0.64724919,0.74180447,-0.09455528,0.87253342,196,2530,0.58673469,0.69051383,-0.10377914,0.84970737,0.85898968
d1,bull,1,dmi_adx_strong_bull,4054,11263,0.23951653,0.25881204,-0.01929551,0.92544585,1111,2645,0.23402340,0.25746692,-0.02344352,0.90894552,702,2024,0.16951567,0.20701581,-0.03750014,0.81885374,0.85892140
d1,bear,20,retest_down,821,14496,0.78440926,0.78000828,0.00440098,1.00564222,130,3626,0.68461538,0.76640927,-0.08179388,0.89327650,129,2597,0.62015504,0.72737774,-0.10722270,0.85259007,0.85857930
d1,bull,5,channel_breakout_up,1039,14278,0.62271415,0.60792828,0.01478587,1.02432173,265,3491,0.49811321,0.60985391,-0.11174070,0.81677464,204,2522,0.48529412,0.57216495,-0.08687083,0.84817170,0.85791943
d1,bull,5,breakout_up20,1039,14278,0.62271415,0.60792828,0.01478587,1.02432173,265,3491,0.49811321,0.60985391,-0.11174070,0.81677464,204,2522,0.48529412,0.57216495,-0.08687083,0.84817170,0.85791943
d1,bear,5,fib_below500,6958,8359,0.55863754,0.60186625,-0.04322871,0.92817555,1395,2361,0.53333333,0.55781449,-0.02448115,0.95611238,1097,1629,0.42661805,0.54573358,-0.11911553,0.78173319,0.85700870
d1,bear,5,fib_arc_bear,6958,8359,0.55863754,0.60186625,-0.04322871,0.92817555,1395,2361,0.53333333,0.55781449,-0.02448115,0.95611238,1097,1629,0.42661805,0.54573358,-0.11911553,0.78173319,0.85700870
d1,bull,5,horizontal_resistance_near,1032,14285,0.61337209,0.60861043,0.00476166,1.00782383,309,3447,0.51456311,0.60980563,-0.09524252,0.84381495,196,2530,0.48469388,0.57193676,-0.08724288,0.84746062,0.85685831
h4,bull,12,dmi_adx_bull,15804,63655,0.44311567,0.44282460,0.00029107,1.00065729,3610,15966,0.37534626,0.43630214,-0.06095588,0.86028975,2426,11565,0.32646331,0.39273671,-0.06627339,0.83125236,0.85630825
d1,bull,3,channel_breakout_up,1039,14278,0.49951877,0.49845917,0.00105960,1.00212575,265,3491,0.39622642,0.49069035,-0.09446393,0.80748769,204,2522,0.37745098,0.44607454,-0.06862356,0.84616122,0.85601612
d1,bull,3,breakout_up20,1039,14278,0.49951877,0.49845917,0.00105960,1.00212575,265,3491,0.39622642,0.49069035,-0.09446393,0.80748769,204,2522,0.37745098,0.44607454,-0.06862356,0.84616122,0.85601612
d1,bear,20,fib_below500,6958,8359,0.75653924,0.79997607,-0.04343684,0.94570233,1395,2361,0.77132616,0.75900042,0.01232574,1.01623944,1097,1629,0.61713765,0.79312462,-0.17598697,0.77810931,0.85440184
d1,bear,20,fib_arc_bear,6958,8359,0.75653924,0.79997607,-0.04343684,0.94570233,1395,2361,0.77132616,0.75900042,0.01232574,1.01623944,1097,1629,0.61713765,0.79312462,-0.17598697,0.77810931,0.85440184
d1,bull,10,triangle_breakout_up,89,15228,,,,,15,3741,,,,,12,2714,,,,,0.85401003
h4,bull,6,fib_above382,33299,46160,0.29397279,0.29135615,0.00261664,1.00898090,8906,10670,0.26319335,0.30009372,-0.03690037,0.87703719,6537,7454,0.19642038,0.26012879,-0.06370841,0.75508896,0.85265823
h4,bull,6,fib_fan_up,33299,46160,0.29397279,0.29135615,0.00261664,1.00898090,8906,10670,0.26319335,0.30009372,-0.03690037,0.87703719,6537,7454,0.19642038,0.26012879,-0.06370841,0.75508896,0.85265823
h4,bull,3,sma50_bull,40976,38483,0.15914194,0.16201959,-0.00287766,0.98223884,10733,8843,0.15075002,0.18093407,-0.03018405,0.83317653,7844,6147,0.10249873,0.14348463,-0.04098590,0.71435336,0.85056920
d1,bear,10,fib_below500,6958,8359,0.67576890,0.71073095,-0.03496205,0.95080832,1395,2361,0.66738351,0.67640830,-0.00902479,0.98665778,1097,1629,0.52689152,0.68201351,-0.15512198,0.77255292,0.85038857
d1,bear,10,fib_arc_bear,6958,8359,0.67576890,0.71073095,-0.03496205,0.95080832,1395,2361,0.66738351,0.67640830,-0.00902479,0.98665778,1097,1629,0.52689152,0.68201351,-0.15512198,0.77255292,0.85038857
h4,bull,3,sma_stack_bull,25555,53904,0.16403835,0.15887504,0.00516331,1.03249920,7348,12228,0.15051715,0.17271835,-0.02220120,0.87146008,5002,8989,0.10235906,0.13060407,-0.02824502,0.78373557,0.84941018
d1,bull,3,channel_upper,3948,11369,0.50278622,0.49705339,0.00573283,1.01153363,1039,2717,0.46198268,0.49245491,-0.03047224,0.93812177,785,1941,0.37452229,0.46780010,-0.09327781,0.80060327,0.84937419
d1,bull,5,retest_up,1037,14280,0.62198650,0.60798319,0.01400331,1.02303239,263,3493,0.49809886,0.60979101,-0.11169215,0.81683536,202,2524,0.48019802,0.57250396,-0.09230594,0.83876803,0.84891038
d1,bull,3,elliott_impulse_bull,1384,13933,0.48554913,0.49982057,-0.01427144,0.97144688,356,3400,0.39887640,0.49294118,-0.09406477,0.80917648,278,2448,0.37410072,0.44852941,-0.07442869,0.83406062,0.84841810
d1,bear,20,channel_lower,3272,12045,0.76955990,0.78314653,-0.01358663,0.98265123,581,3175,0.72461274,0.77070866,-0.04609592,0.94019021,480,2246,0.61250000,0.74577026,-0.13327026,0.82129851,0.84798121
d1,bear,5,ichimoku_cloud_bear,6642,8675,0.57226739,0.58985591,-0.01758852,0.97018167,1570,2186,0.55605096,0.54345837,0.01259258,1.02317120,1083,1643,0.42197599,0.54777845,-0.12580246,0.77034062,0.84768353
d1,bear,3,horizontal_break_down,450,14867,0.44222222,0.47676061,-0.03453839,0.92755612,76,3680,,,,,63,2663,,,,,0.84691860
h4,bull,1,rci_bull,41545,37914,0.04854977,0.05127394,-0.00272417,0.94687027,10333,9243,0.04974354,0.05474413,-0.00500059,0.90865522,7578,6413,0.02692003,0.03757992,-0.01065988,0.71634093,0.84637789
d1,bull,3,elliott_wave3_bull,863,14454,0.44611819,0.50166044,-0.05554225,0.88928318,202,3554,0.41584158,0.48790096,-0.07205937,0.85230738,177,2549,0.37288136,0.44566497,-0.07278361,0.83668537,0.84565273
h4,bull,1,horizontal_resistance_near,5230,74229,0.05908222,0.04919910,0.00988312,1.20088005,1270,18306,0.05511811,0.05189555,0.00322256,1.06209697,1006,12985,0.02683897,0.03219099,-0.00535202,0.83374157,0.84382916
d1,bull,3,bb_upper,3521,11796,0.50127805,0.49771109,0.00356696,1.00716672,901,2855,0.44173141,0.49737303,-0.05564162,0.88812900,664,2062,0.37198795,0.46314258,-0.09115463,0.80318236,0.84362659
h4,bull,3,nr7,12186,67273,0.13909404,0.16441960,-0.02532556,0.84596994,3004,16572,0.14613848,0.16769249,-0.02155401,0.87146705,2086,11905,0.10162991,0.12381352,-0.02218361,0.82083048,0.84335950
d1,bull,3,retest_up,1037,14280,0.49855352,0.49852941,0.00002411,1.00004836,263,3493,0.39543726,0.49069568,-0.09525841,0.80587069,202,2524,0.37128713,0.44651347,-0.07522634,0.83152503,0.84203720
h4,bear,1,range_tight,4165,75294,0.04657863,0.05459930,-0.00802067,0.85309936,1420,18156,0.05211268,0.05909892,-0.00698624,0.88178728,879,13112,0.03640501,0.04370043,-0.00729542,0.83305835,0.84188832
h4,bull,1,trendline_up,41062,38397,0.04851201,0.05128005,-0.00276804,0.94602108,10251,9325,0.04750756,0.05715818,-0.00965062,0.83115947,7733,6258,0.02676840,0.03803132,-0.01126292,0.70385133,0.84161038
d1,bear,3,fib_below618,5368,9949,0.44951565,0.48989848,-0.04038283,0.91756898,1040,2716,0.44326923,0.45692194,-0.01365271,0.97012025,787,1939,0.34688691,0.43888602,-0.09199911,0.79038040,0.84129335
d1,bear,3,fib_fan_down,5368,9949,0.44951565,0.48989848,-0.04038283,0.91756898,1040,2716,0.44326923,0.45692194,-0.01365271,0.97012025,787,1939,0.34688691,0.43888602,-0.09199911,0.79038040,0.84129335
d1,bull,1,fib_time_5,3066,12251,0.26190476,0.25165293,0.01025184,1.04073799,756,3000,0.26587302,0.24666667,0.01920635,1.07786358,543,2183,0.16574586,0.20522217,-0.03947631,0.80764108,0.83982008
h4,bull,1,rci_strong_bull,12232,67227,0.04839765,0.05011379,-0.00171615,0.96575498,3042,16534,0.04339250,0.05370751,-0.01031501,0.80794108,2398,11593,0.02668891,0.03286466,-0.00617575,0.81208531,0.83911124
d1,bear,5,channel_lower,3272,12045,0.56662592,0.58646741,-0.01984150,0.96616778,581,3175,0.48537005,0.56031496,-0.07494491,0.86624503,480,2246,0.41666667,0.51513802,-0.09847136,0.80884471,0.83701793
h4,bull,3,elliott_wave2_bull,7417,72042,0.17378994,0.15917104,0.01461890,1.09184399,1936,17640,0.15960744,0.16490930,-0.00530186,0.96784985,1306,12685,0.10030628,0.12258573,-0.02227945,0.81825411,0.83237553
d1,bear,20,ichimoku_bear,5854,9463,0.75572258,0.79541372,-0.03969113,0.95010001,1224,2532,0.78022876,0.75552923,0.02469953,1.03269170,909,1817,0.60066007,0.78315905,-0.18249899,0.76697072,0.83158930
d1,bear,20,squeeze_release_down,81,15236,,,,,22,3734,,,,,15,2711,,,,,0.83067547
d1,bear,10,channel_lower,3272,12045,0.69223716,0.69555832,-0.00332116,0.99522519,581,3175,0.62134251,0.68251969,-0.06117717,0.91036570,480,2246,0.51458333,0.64203028,-0.12744694,0.80149387,0.83052349
h4,bull,3,nr4,22625,56834,0.13516022,0.17063729,-0.03547707,0.79209074,5385,14191,0.13946147,0.17384258,-0.03438111,0.80222849,3857,10134,0.10007778,0.12828103,-0.02820325,0.78014479,0.83047938
d1,bear,5,horizontal_break_down,450,14867,0.54888889,0.58323804,-0.03434916,0.94110611,76,3680,,,,,63,2663,,,,,0.82904633
d1,bear,1,fib_below618,5368,9949,0.23043964,0.26475023,-0.03431058,0.87040395,1040,2716,0.26442308,0.25036819,0.01405489,1.05613688,787,1939,0.17534943,0.22640536,-0.05105594,0.77449326,0.82842728
d1,bear,1,fib_fan_down,5368,9949,0.23043964,0.26475023,-0.03431058,0.87040395,1040,2716,0.26442308,0.25036819,0.01405489,1.05613688,787,1939,0.17534943,0.22640536,-0.05105594,0.77449326,0.82842728
h4,bull,3,fib_above500,41367,38092,0.16022433,0.16087367,-0.00064934,0.99596366,10924,8652,0.15168436,0.18042071,-0.02873635,0.84072590,8036,5955,0.09980090,0.14844668,-0.04864579,0.67230128,0.82818169
h4,bull,3,fib_arc_bull,41367,38092,0.16022433,0.16087367,-0.00064934,0.99596366,10924,8652,0.15168436,0.18042071,-0.02873635,0.84072590,8036,5955,0.09980090,0.14844668,-0.04864579,0.67230128,0.82818169
h4,bull,3,ichimoku_bull,36107,43352,0.15971972,0.16121517,-0.00149545,0.99072391,9542,10034,0.15007336,0.17799482,-0.02792146,0.84313331,6955,7036,0.09978433,0.14098920,-0.04120487,0.70774449,0.82804421
h4,bear,1,fib_time_5,15895,63564,0.05504876,0.05396136,0.00108740,1.02015138,3916,15660,0.05694586,0.05900383,-0.00205797,0.96512145,2799,11192,0.03572705,0.04512152,-0.00939447,0.79179622,0.82621007
d1,bull,1,horizontal_break_up,617,14700,0.27066451,0.25299320,0.01767131,1.06984895,185,3571,0.26486486,0.24978997,0.01507489,1.06035026,129,2597,0.16279070,0.19907586,-0.03628516,0.81773200,0.82484655
d1,bear,5,fib_below618,5368,9949,0.55290611,0.59805006,-0.04514394,0.92451477,1040,2716,0.53653846,0.55338733,-0.01684887,0.96955320,787,1939,0.40914867,0.53378030,-0.12463163,0.76651137,0.82191545
d1,bear,5,fib_fan_down,5368,9949,0.55290611,0.59805006,-0.04514394,0.92451477,1040,2716,0.53653846,0.55338733,-0.01684887,0.96955320,787,1939,0.40914867,0.53378030,-0.12463163,0.76651137,0.82191545
d1,bear,1,fib_time_8,1919,13398,0.27410109,0.24966413,0.02443697,1.09787936,472,3284,0.22457627,0.25852619,-0.03394992,0.86867900,340,2386,0.17352941,0.21709975,-0.04357034,0.79930729,0.81982873
d1,bear,10,horizontal_break_down,450,14867,0.66000000,0.69590368,-0.03590368,0.94840711,76,3680,,,,,63,2663,,,,,0.81979569
d1,bull,3,squeeze_release_up,110,15207,0.46363636,0.49878345,-0.03514709,0.92953437,36,3720,,,,,36,2690,,,,,0.81895914
h4,bull,1,ellipse_compression,4550,74909,0.04351648,0.05023428,-0.00671780,0.86627060,808,18768,0.04702970,0.05232310,-0.00529340,0.89883245,654,13337,0.02599388,0.03209117,-0.00609729,0.81000100,0.81725939
d1,bull,1,bb_upper,3521,11796,0.24907697,0.25508647,-0.00600950,0.97644131,901,2855,0.21864595,0.26059545,-0.04194950,0.83902444,664,2062,0.16114458,0.20902037,-0.04787579,0.77095156,0.81650580
h4,bear,12,sma_stack_bear,21818,57641,0.42189935,0.43217501,-0.01027567,0.97622337,4287,15289,0.36808957,0.41958271,-0.05149313,0.87727537,3108,10883,0.29890605,0.38527979,-0.08637375,0.77581553,0.81647687
d1,bear,3,ichimoku_bear,5854,9463,0.44431158,0.49519180,-0.05088022,0.89725149,1224,2532,0.46078431,0.44944708,0.01133724,1.02522485,909,1817,0.33663366,0.45019263,-0.11355896,0.74775473,0.81642648
h4,bear,1,nr4,22625,56834,0.03001105,0.06379984,-0.03378879,0.47039382,5385,14191,0.04531105,0.06363188,-0.01832083,0.71208095,3857,10134,0.03526057,0.04627985,-0.01101928,0.76189887,0.81542243
h4,bull,1,channel_mid_bull,41719,37740,0.04889858,0.05090090,-0.00200232,0.96066243,10602,8974,0.04895303,0.05582795,-0.00687492,0.87685523,8023,5968,0.02592546,0.03971180,-0.01378633,0.65284038,0.81510825
h4,bull,1,sma20_bull,41080,38379,0.04839338,0.05140832,-0.00301494,0.94135301,10352,9224,0.04926584,0.05529055,-0.00602470,0.89103555,7678,6313,0.02591821,0.03896721,-0.01304900,0.66512864,0.81488010
h4,bull,1,bb_bull,41080,38379,0.04839338,0.05140832,-0.00301494,0.94135301,10353,9223,0.04926108,0.05529654,-0.00603546,0.89085289,7678,6313,0.02591821,0.03896721,-0.01304900,0.66512864,0.81488010
d1,bear,5,horizontal_support_near,752,14565,0.53457447,0.58468932,-0.05011486,0.91428806,133,3623,0.52631579,0.54954458,-0.02322879,0.95773084,99,2627,,,,,0.81165375
h4,bear,24,sma_stack_bear,21818,57641,0.56338803,0.57457365,-0.01118563,0.98053230,4287,15289,0.45906228,0.55824449,-0.09918221,0.82233195,3108,10883,0.40122265,0.52182303,-0.12060038,0.76888644,0.81049756
d1,bear,20,span_model_bear,4699,10618,0.75313897,0.79223959,-0.03910063,0.95064545,960,2796,0.79166667,0.75393419,0.03773247,1.05004744,691,2035,0.58465991,0.76904177,-0.18438186,0.76024468,0.80943775
d1,bear,3,ichimoku_cloud_bear,6642,8675,0.46251129,0.48587896,-0.02336767,0.95190640,1570,2186,0.45350318,0.45288198,0.00062121,1.00137168,1083,1643,0.33240997,0.46500304,-0.13259307,0.71485548,0.80618290
d1,bull,1,hh20,2014,13303,0.26464747,0.25204841,0.01259906,1.04998666,503,3253,0.24453280,0.25146019,-0.00692739,0.97245136,390,2336,0.15897436,0.20376712,-0.04479276,0.78017669,0.80550948
h4,bear,6,sma_stack_bear,21818,57641,0.28118984,0.29175413,-0.01056429,0.96379044,4287,15289,0.27105202,0.28039767,-0.00934565,0.96667000,3108,10883,0.18983269,0.24919599,-0.05936330,0.76178066,0.80434560
h4,bear,6,squeeze_release_down,427,79032,0.29039813,0.28884502,0.00155310,1.00537694,121,19455,0.35537190,0.27787201,0.07749989,1.27890498,58,13933,,,,,0.80359343
d1,bull,1,elliott_wave3_bull,863,14454,0.22247972,0.25556939,-0.03308967,0.87052569,202,3554,0.22772277,0.25182893,-0.02410615,0.90427568,177,2549,0.15819209,0.20007846,-0.04188637,0.79065027,0.80154580
d1,bear,10,horizontal_support_near,752,14565,0.65425532,0.69694473,-0.04268941,0.93874778,133,3623,0.65413534,0.67375104,-0.01961570,0.97088584,99,2627,,,,,0.79883500
d1,bear,5,ichimoku_bear,5854,9463,0.55056372,0.60181761,-0.05125389,0.91483485,1224,2532,0.54575163,0.55015798,-0.00440634,0.99199077,909,1817,0.39713971,0.54815630,-0.15101659,0.72450086,0.79779135
d1,bear,10,fib_below618,5368,9949,0.67436662,0.70590009,-0.03153347,0.95532870,1040,2716,0.68269231,0.66936672,0.01332559,1.01990776,787,1939,0.49428208,0.67044868,-0.17616660,0.73724074,0.79775782
d1,bear,10,fib_fan_down,5368,9949,0.67436662,0.70590009,-0.03153347,0.95532870,1040,2716,0.68269231,0.66936672,0.01332559,1.01990776,787,1939,0.49428208,0.67044868,-0.17616660,0.73724074,0.79775782
