pair,timestamp,event,direction,state,reason,touch_candle,reference_level,signal_candle,sma_stack_bull,di_strong_bull,strong_close_bear
usdjpy,2021-08-17T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-08-17T12:00:00+00:00,109.172,,,,
usdjpy,2021-08-18T08:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2021-08-18T12:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2021-08-26T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2021-08-27T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-08-27T04:00:00+00:00,110.12,,,,
usdjpy,2021-08-27T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2021-08-27T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2021-08-30T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2021-08-30T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-08-30T12:00:00+00:00,109.839,,,,
usdjpy,2021-08-31T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2021-08-31T16:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2021-08-31T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2021-09-01T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-09-01T12:00:00+00:00,110.389,,,,
usdjpy,2021-09-03T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2021-09-03T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2021-09-03T20:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2021-09-06T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-09-06T04:00:00+00:00,109.775,,,,
usdjpy,2021-09-07T08:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2021-09-07T12:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2021-09-07T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2021-09-09T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-09-09T00:00:00+00:00,110.272,,,,
usdjpy,2021-09-09T04:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2021-09-09T08:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2021-09-14T16:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2021-09-16T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-09-16T12:00:00+00:00,109.364,,,,
usdjpy,2021-09-17T00:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2021-09-17T04:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2021-09-24T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2021-09-30T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-09-30T12:00:00+00:00,112.011,,,,
usdjpy,2021-09-30T16:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2021-10-01T00:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2021-10-01T04:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2021-11-30T20:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2021-12-03T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-12-03T04:00:00+00:00,113.133,,,,
usdjpy,2021-12-03T16:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,113.133,2021-12-03T16:00:00+00:00,False,False,True
usdjpy,2021-12-14T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2021-12-16T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-12-16T12:00:00+00:00,114.196,,,,
usdjpy,2021-12-17T00:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2021-12-17T08:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2021-12-19T20:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2021-12-20T00:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2022-01-14T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2022-01-17T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2022-01-17T00:00:00+00:00,114.274,,,,
usdjpy,2022-01-17T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2022-01-17T16:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2022-01-27T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2022-01-31T16:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2022-01-31T16:00:00+00:00,115.307,,,,
usdjpy,2022-02-01T08:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2022-02-01T12:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2022-02-22T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2022-02-22T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2022-02-22T08:00:00+00:00,114.716,,,,
usdjpy,2022-02-22T12:00:00+00:00,REVERSE_CROSS_INVALIDATION,short,ARMED,reverse cross while armed,,,,,,
usdjpy,2022-02-24T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2022-02-24T12:00:00+00:00,REVERSE_CROSS_INVALIDATION,short,SEARCH_TOUCH,reverse cross before touch,,,,,,
usdjpy,2022-05-25T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2022-05-25T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2022-05-25T12:00:00+00:00,126.797,,,,
usdjpy,2022-05-26T04:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,126.797,2022-05-26T04:00:00+00:00,False,False,True
usdjpy,2022-05-31T08:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2022-06-10T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2022-06-10T04:00:00+00:00,134.221,,,,
usdjpy,2022-06-10T16:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,134.221,2022-06-10T16:00:00+00:00,True,True,False
usdjpy,2022-07-29T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2022-08-02T16:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2022-08-02T16:00:00+00:00,132.127,,,,
usdjpy,2022-08-02T20:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2022-08-03T04:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2022-08-03T08:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2022-08-18T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2022-08-23T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2022-08-23T12:00:00+00:00,137.641,,,,
usdjpy,2022-08-28T20:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,137.641,2022-08-28T20:00:00+00:00,True,True,False
usdjpy,2022-11-10T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2022-11-16T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2022-11-16T04:00:00+00:00,139.268,,,,
usdjpy,2022-11-17T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2022-11-17T20:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2022-11-18T16:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2022-11-18T20:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2023-02-13T04:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2023-02-14T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2023-02-14T04:00:00+00:00,132.103,,,,
usdjpy,2023-02-14T12:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,132.103,2023-02-14T12:00:00+00:00,True,True,False
usdjpy,2023-03-15T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2023-03-16T16:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2023-03-16T16:00:00+00:00,132.901,,,,
usdjpy,2023-03-22T16:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,132.901,2023-03-22T16:00:00+00:00,False,False,True
usdjpy,2023-04-11T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2023-04-12T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2023-04-12T12:00:00+00:00,133.904,,,,
usdjpy,2023-04-13T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2023-04-13T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2023-07-12T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2023-07-14T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2023-07-14T12:00:00+00:00,138.397,,,,
usdjpy,2023-07-18T04:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,138.397,2023-07-18T04:00:00+00:00,False,False,True
usdjpy,2023-07-24T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2023-07-25T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2023-07-25T12:00:00+00:00,141.599,,,,
usdjpy,2023-07-26T04:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2023-07-26T08:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2023-07-27T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2023-07-27T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2023-07-27T12:00:00+00:00,140.119,,,,
usdjpy,2023-07-27T16:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,140.119,2023-07-27T16:00:00+00:00,False,False,True
usdjpy,2023-07-31T08:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2023-08-02T08:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2023-08-02T08:00:00+00:00,142.937,,,,
usdjpy,2023-08-04T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2023-08-04T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2023-11-20T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2023-11-22T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2023-11-22T04:00:00+00:00,148.202,,,,
usdjpy,2023-11-22T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2023-11-22T16:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2024-01-10T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2024-01-11T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2024-01-11T12:00:00+00:00,146.414,,,,
usdjpy,2024-01-12T00:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2024-01-12T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2024-01-12T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2024-03-07T20:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2024-03-12T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2024-03-12T04:00:00+00:00,147.209,,,,
usdjpy,2024-03-12T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2024-03-12T16:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2024-03-19T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2024-03-21T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2024-03-21T00:00:00+00:00,150.865,,,,
usdjpy,2024-03-22T16:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,150.865,2024-03-22T16:00:00+00:00,True,True,False
usdjpy,2024-07-15T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2024-07-16T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2024-07-16T04:00:00+00:00,158.355,,,,
usdjpy,2024-07-16T08:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,158.355,2024-07-16T08:00:00+00:00,False,False,True
usdjpy,2024-10-03T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2024-10-08T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2024-10-08T04:00:00+00:00,148.162,,,,
usdjpy,2024-10-08T12:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,148.162,2024-10-08T12:00:00+00:00,True,True,False
usdjpy,2024-11-28T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2024-12-04T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2024-12-04T04:00:00+00:00,149.856,,,,
usdjpy,2024-12-04T08:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2024-12-04T16:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2024-12-04T20:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2024-12-12T04:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2024-12-12T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2024-12-12T12:00:00+00:00,152.397,,,,
usdjpy,2024-12-19T04:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,152.397,2024-12-19T04:00:00+00:00,True,True,False
usdjpy,2025-01-27T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2025-01-28T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-01-28T00:00:00+00:00,154.793,,,,
usdjpy,2025-01-28T04:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2025-01-30T16:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,154.793,2025-01-30T16:00:00+00:00,False,False,True
usdjpy,2025-03-27T08:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2025-03-28T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-03-28T04:00:00+00:00,150.94,,,,
usdjpy,2025-03-28T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2025-03-28T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2025-03-31T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2025-03-31T16:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-03-31T16:00:00+00:00,149.8,,,,
usdjpy,2025-04-01T00:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,149.8,2025-04-01T00:00:00+00:00,True,False,True
usdjpy,2025-05-12T04:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2025-05-14T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-05-14T04:00:00+00:00,147.215,,,,
usdjpy,2025-05-14T08:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2025-05-14T12:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2025-05-20T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2025-05-22T16:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-05-22T16:00:00+00:00,143.861,,,,
usdjpy,2025-05-23T00:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,143.861,2025-05-23T00:00:00+00:00,False,False,True
usdjpy,2025-06-08T04:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2025-06-09T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-06-09T00:00:00+00:00,144.947,,,,
usdjpy,2025-06-09T04:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2025-06-11T20:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2025-06-12T00:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2025-06-12T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2025-06-13T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-06-13T08:00:00+00:00,143.665,,,,
usdjpy,2025-06-15T20:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2025-06-16T00:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2025-06-17T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2025-06-18T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-06-18T12:00:00+00:00,144.965,,,,
usdjpy,2025-06-19T08:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,144.965,2025-06-19T08:00:00+00:00,True,True,False
usdjpy,2025-06-28T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2025-06-30T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-06-30T00:00:00+00:00,144.087,,,,
usdjpy,2025-06-30T16:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,144.087,2025-06-30T16:00:00+00:00,False,False,True
usdjpy,2025-07-07T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2025-07-10T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-07-10T00:00:00+00:00,146.256,,,,
usdjpy,2025-07-10T04:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,146.256,2025-07-10T04:00:00+00:00,True,True,False
usdjpy,2025-08-28T20:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2025-08-29T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-08-29T12:00:00+00:00,146.767,,,,
usdjpy,2025-09-02T00:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2025-09-02T04:00:00+00:00,REVERSE_CROSS_INVALIDATION,short,ARMED,reverse cross while armed,,,,,,
usdjpy,2025-09-10T20:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2025-09-11T04:00:00+00:00,REVERSE_CROSS_INVALIDATION,short,SEARCH_TOUCH,reverse cross before touch,,,,,,
usdjpy,2025-09-11T16:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2025-09-12T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-09-12T00:00:00+00:00,147.166,,,,
usdjpy,2025-09-12T08:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2025-09-12T12:00:00+00:00,REVERSE_CROSS_INVALIDATION,short,ARMED,reverse cross while armed,,,,,,
usdjpy,2025-09-15T16:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2025-09-16T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-09-16T00:00:00+00:00,147.018,,,,
usdjpy,2025-09-16T12:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,147.018,2025-09-16T12:00:00+00:00,False,False,True
usdjpy,2025-09-19T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2025-09-22T16:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-09-22T16:00:00+00:00,147.886,,,,
usdjpy,2025-09-23T16:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2025-09-23T20:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2025-10-02T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2025-10-03T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-10-03T00:00:00+00:00,147.155,,,,
usdjpy,2025-10-05T20:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2025-10-06T00:00:00+00:00,REVERSE_CROSS_INVALIDATION,short,ARMED,reverse cross while armed,,,,,,
usdjpy,2026-01-26T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2026-01-30T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-01-30T00:00:00+00:00,153.082,,,,
usdjpy,2026-01-30T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2026-01-30T16:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2026-02-05T08:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2026-02-09T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2026-02-09T00:00:00+00:00,157.292,,,,
usdjpy,2026-02-09T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdjpy,2026-02-09T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2026-02-10T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2026-02-16T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-02-16T04:00:00+00:00,152.986,,,,
usdjpy,2026-02-16T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2026-02-16T16:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2026-02-25T04:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2026-02-26T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2026-02-26T04:00:00+00:00,156.169,,,,
usdjpy,2026-03-02T08:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,156.169,2026-03-02T08:00:00+00:00,True,True,False
usdjpy,2026-04-30T20:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2026-05-05T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-05-05T08:00:00+00:00,157.098,,,,
usdjpy,2026-05-05T16:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2026-05-08T20:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,157.098,2026-05-08T20:00:00+00:00,False,False,True
usdjpy,2026-05-15T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2026-05-19T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2026-05-19T12:00:00+00:00,159.251,,,,
usdjpy,2026-05-26T12:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,159.251,2026-05-26T12:00:00+00:00,True,True,False
usdjpy,2026-07-31T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdjpy,2026-08-06T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-08-06T12:00:00+00:00,157.82,,,,
usdjpy,2026-08-10T04:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdjpy,2026-08-10T08:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdjpy,2026-09-02T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdjpy,2026-09-02T04:00:00+00:00,REVERSE_CROSS_INVALIDATION,long,SEARCH_TOUCH,reverse cross before touch,,,,,,
usdjpy,2026-09-23T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurjpy,2021-01-04T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
eurjpy,2021-01-04T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-01-04T08:00:00+00:00,126.159,,,,
eurjpy,2021-01-04T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
eurjpy,2021-01-06T04:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
eurjpy,2021-01-06T08:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
eurjpy,2021-01-06T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurjpy,2021-01-08T08:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-01-08T08:00:00+00:00,127.249,,,,
eurjpy,2021-01-08T16:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
eurjpy,2021-01-10T20:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
eurjpy,2021-01-11T00:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
