pair,h,lag,feature,n,hit
eurjpy,24,1,adx_up3,63,0.6666666666666666
eurjpy,24,1,rsi_down1,63,0.6825396825396826
eurjpy,24,1,di_cross_down,10,0.4
eurjpy,24,1,price20_cross_down,16,0.6875
eurjpy,24,1,price200_cross_down,7,0.8571428571428571
eurjpy,24,1,atr_expand,16,0.5625
eurjpy,24,1,bb_expand,76,0.7368421052631579
eurjpy,24,1,breakout_down20,16,0.875
eurjpy,24,1,retest_down,15,0.8666666666666667
eurjpy,24,2,adx_rising,151,0.7152317880794702
eurjpy,24,2,adx25,139,0.6906474820143885
eurjpy,24,2,di_strong_bear,125,0.728
eurjpy,24,2,macd_bear,152,0.743421052631579
eurjpy,24,2,atr_expand,21,0.6666666666666666
eurjpy,24,2,bb_bear,149,0.7718120805369127
eurjpy,24,2,breakout_down20,12,0.75
eurjpy,24,2,retest_down,11,0.7272727272727273
eurjpy,24,2,elliott_pullback_bear,58,0.7758620689655172
eurjpy,24,2,range_tight,26,0.6923076923076923
eurjpy,24,2,price20_bear,146,0.7534246575342466
eurjpy,24,2,price200_bear,118,0.6949152542372882
eurjpy,24,2,trend_bear,78,0.6538461538461539
eurjpy,24,2,volatility,115,0.7391304347826086
eurjpy,24,2,adx_up3,55,0.7272727272727273
eurjpy,24,2,rsi_down1,70,0.7142857142857143
eurjpy,24,2,di_cross_down,14,0.7142857142857143
eurjpy,24,2,price20_cross_down,18,0.6666666666666666
eurjpy,24,2,price200_cross_down,7,0.7142857142857143
eurjpy,24,2,atr_expand,21,0.6666666666666666
eurjpy,24,2,bb_expand,65,0.7538461538461538
eurjpy,24,2,breakout_down20,12,0.75
eurjpy,24,2,retest_down,11,0.7272727272727273
eurjpy,24,3,adx_rising,135,0.7185185185185186
eurjpy,24,3,adx25,140,0.6928571428571428
eurjpy,24,3,di_strong_bear,123,0.7398373983739838
eurjpy,24,3,macd_bear,158,0.7341772151898734
eurjpy,24,3,atr_expand,17,0.7647058823529411
eurjpy,24,3,bb_bear,149,0.738255033557047
eurjpy,24,3,breakout_down20,11,0.7272727272727273
eurjpy,24,3,retest_down,11,0.7272727272727273
eurjpy,24,3,elliott_pullback_bear,68,0.6470588235294118
eurjpy,24,3,range_tight,26,0.6923076923076923
eurjpy,24,3,price20_bear,148,0.7432432432432432
eurjpy,24,3,price200_bear,115,0.6869565217391305
eurjpy,24,3,trend_bear,78,0.6666666666666666
eurjpy,24,3,volatility,115,0.7391304347826086
eurjpy,24,3,adx_up3,53,0.7358490566037735
eurjpy,24,3,rsi_down1,62,0.5967741935483871
eurjpy,24,3,di_cross_down,11,0.7272727272727273
eurjpy,24,3,price20_cross_down,23,0.7391304347826086
eurjpy,24,3,price200_cross_down,5,0.8
eurjpy,24,3,atr_expand,17,0.7647058823529411
eurjpy,24,3,bb_expand,82,0.6829268292682927
eurjpy,24,3,breakout_down20,11,0.7272727272727273
eurjpy,24,3,retest_down,11,0.7272727272727273
eurjpy,24,4,adx_rising,142,0.704225352112676
eurjpy,24,4,adx25,134,0.6791044776119403
eurjpy,24,4,di_strong_bear,118,0.711864406779661
eurjpy,24,4,macd_bear,153,0.738562091503268
eurjpy,24,4,atr_expand,27,0.6666666666666666
eurjpy,24,4,bb_bear,139,0.7553956834532374
eurjpy,24,4,breakout_down20,16,0.75
eurjpy,24,4,retest_down,16,0.75
eurjpy,24,4,elliott_pullback_bear,64,0.609375
eurjpy,24,4,range_tight,20,0.6
eurjpy,24,4,price20_bear,142,0.7323943661971831
eurjpy,24,4,price200_bear,116,0.6896551724137931
eurjpy,24,4,trend_bear,77,0.6753246753246753
eurjpy,24,4,volatility,125,0.744
eurjpy,24,4,adx_up3,57,0.7192982456140351
eurjpy,24,4,rsi_down1,68,0.75
eurjpy,24,4,di_cross_down,16,0.875
eurjpy,24,4,price20_cross_down,18,0.7222222222222222
eurjpy,24,4,price200_cross_down,6,0.6666666666666666
eurjpy,24,4,atr_expand,27,0.6666666666666666
eurjpy,24,4,bb_expand,79,0.6582278481012658
eurjpy,24,4,breakout_down20,16,0.75
eurjpy,24,4,retest_down,16,0.75
eurjpy,24,5,adx_rising,146,0.6986301369863014
eurjpy,24,5,adx25,136,0.6691176470588235
eurjpy,24,5,di_strong_bear,114,0.7192982456140351
eurjpy,24,5,macd_bear,164,0.7378048780487805
eurjpy,24,5,atr_expand,25,0.72
eurjpy,24,5,bb_bear,138,0.7463768115942029
eurjpy,24,5,breakout_down20,14,0.7142857142857143
eurjpy,24,5,retest_down,14,0.7142857142857143
eurjpy,24,5,elliott_pullback_bear,61,0.7377049180327869
eurjpy,24,5,range_tight,23,0.5652173913043478
eurjpy,24,5,price20_bear,140,0.7357142857142858
eurjpy,24,5,price200_bear,112,0.6964285714285714
eurjpy,24,5,trend_bear,79,0.6708860759493671
eurjpy,24,5,volatility,122,0.7622950819672131
eurjpy,24,5,adx_up3,57,0.6842105263157895
eurjpy,24,5,rsi_down1,59,0.7796610169491526
eurjpy,24,5,di_cross_down,14,0.8571428571428571
eurjpy,24,5,price20_cross_down,20,0.85
eurjpy,24,5,price200_cross_down,5,1.0
eurjpy,24,5,atr_expand,25,0.72
eurjpy,24,5,bb_expand,74,0.6621621621621622
eurjpy,24,5,breakout_down20,14,0.7142857142857143
eurjpy,24,5,retest_down,14,0.7142857142857143
eurjpy,24,6,adx_rising,151,0.6887417218543046
eurjpy,24,6,adx25,137,0.6715328467153284
eurjpy,24,6,di_strong_bear,116,0.7241379310344828
eurjpy,24,6,macd_bear,161,0.7515527950310559
eurjpy,24,6,atr_expand,24,0.7916666666666666
eurjpy,24,6,bb_bear,144,0.7222222222222222
eurjpy,24,6,breakout_down20,23,0.7391304347826086
eurjpy,24,6,retest_down,23,0.7391304347826086
eurjpy,24,6,elliott_pullback_bear,64,0.703125
eurjpy,24,6,range_tight,23,0.6521739130434783
eurjpy,24,6,price20_bear,146,0.726027397260274
eurjpy,24,6,price200_bear,113,0.6637168141592921
eurjpy,24,6,trend_bear,79,0.6708860759493671
eurjpy,24,6,volatility,119,0.773109243697479
eurjpy,24,6,adx_up3,56,0.7321428571428571
eurjpy,24,6,rsi_down1,82,0.6585365853658537
eurjpy,24,6,di_cross_down,16,0.4375
eurjpy,24,6,price20_cross_down,19,0.631578947368421
eurjpy,24,6,price200_cross_down,5,0.6
eurjpy,24,6,atr_expand,24,0.7916666666666666
eurjpy,24,6,bb_expand,77,0.6623376623376623
eurjpy,24,6,breakout_down20,23,0.7391304347826086
eurjpy,24,6,retest_down,23,0.7391304347826086
gbpjpy,1,0,adx_rising,191,0.2356020942408377
gbpjpy,1,0,adx25,177,0.2711864406779661
gbpjpy,1,0,di_strong_bear,114,0.2631578947368421
gbpjpy,1,0,macd_bear,183,0.23497267759562843
gbpjpy,1,0,atr_expand,31,0.3225806451612903
gbpjpy,1,0,bb_bear,169,0.26627218934911245
gbpjpy,1,0,breakout_down20,6,0.5
gbpjpy,1,0,retest_down,6,0.5
gbpjpy,1,0,elliott_pullback_bear,60,0.23333333333333334
gbpjpy,1,0,range_tight,26,0.19230769230769232
gbpjpy,1,0,price20_bear,166,0.2710843373493976
gbpjpy,1,0,price200_bear,139,0.26618705035971224
gbpjpy,1,0,trend_bear,103,0.27184466019417475
gbpjpy,1,0,volatility,133,0.3082706766917293
gbpjpy,1,0,adx_up3,82,0.24390243902439024
gbpjpy,1,0,rsi_down1,16,0.1875
gbpjpy,1,0,di_cross_down,4,0.25
gbpjpy,1,0,price20_cross_down,14,0.14285714285714285
gbpjpy,1,0,price200_cross_down,1,0.0
gbpjpy,1,0,atr_expand,31,0.3225806451612903
gbpjpy,1,0,bb_expand,100,0.26
gbpjpy,1,0,breakout_down20,6,0.5
gbpjpy,1,0,retest_down,6,0.5
gbpjpy,1,1,adx_rising,200,0.23
gbpjpy,1,1,adx25,180,0.2722222222222222
gbpjpy,1,1,di_strong_bear,143,0.2727272727272727
gbpjpy,1,1,macd_bear,173,0.24277456647398843
gbpjpy,1,1,atr_expand,29,0.3103448275862069
gbpjpy,1,1,bb_bear,160,0.26875
gbpjpy,1,1,breakout_down20,21,0.3333333333333333
gbpjpy,1,1,retest_down,21,0.3333333333333333
gbpjpy,1,1,elliott_pullback_bear,64,0.28125
gbpjpy,1,1,range_tight,26,0.15384615384615385
gbpjpy,1,1,price20_bear,155,0.2838709677419355
gbpjpy,1,1,price200_bear,138,0.26811594202898553
gbpjpy,1,1,trend_bear,101,0.26732673267326734
gbpjpy,1,1,volatility,142,0.29577464788732394
gbpjpy,1,1,adx_up3,83,0.24096385542168675
gbpjpy,1,1,rsi_down1,82,0.2073170731707317
gbpjpy,1,1,di_cross_down,12,0.25
gbpjpy,1,1,price20_cross_down,19,0.2631578947368421
gbpjpy,1,1,price200_cross_down,10,0.3
gbpjpy,1,1,atr_expand,29,0.3103448275862069
gbpjpy,1,1,bb_expand,107,0.2616822429906542
gbpjpy,1,1,breakout_down20,21,0.3333333333333333
gbpjpy,1,1,retest_down,21,0.3333333333333333
gbpjpy,1,2,adx_rising,188,0.21808510638297873
gbpjpy,1,2,adx25,175,0.2742857142857143
gbpjpy,1,2,di_strong_bear,151,0.2582781456953642
gbpjpy,1,2,macd_bear,189,0.2698412698412698
gbpjpy,1,2,atr_expand,32,0.34375
gbpjpy,1,2,bb_bear,165,0.2606060606060606
gbpjpy,1,2,breakout_down20,25,0.24
gbpjpy,1,2,retest_down,25,0.24
gbpjpy,1,2,elliott_pullback_bear,60,0.31666666666666665
gbpjpy,1,2,range_tight,31,0.1935483870967742
gbpjpy,1,2,price20_bear,162,0.25925925925925924
gbpjpy,1,2,price200_bear,131,0.2595419847328244
gbpjpy,1,2,trend_bear,98,0.2755102040816326
gbpjpy,1,2,volatility,136,0.2867647058823529
gbpjpy,1,2,adx_up3,76,0.23684210526315788
gbpjpy,1,2,rsi_down1,80,0.225
gbpjpy,1,2,di_cross_down,10,0.2
gbpjpy,1,2,price20_cross_down,23,0.08695652173913043
gbpjpy,1,2,price200_cross_down,7,0.14285714285714285
gbpjpy,1,2,atr_expand,32,0.34375
gbpjpy,1,2,bb_expand,108,0.2777777777777778
gbpjpy,1,2,breakout_down20,25,0.24
gbpjpy,1,2,retest_down,25,0.24
gbpjpy,1,3,adx_rising,198,0.21212121212121213
gbpjpy,1,3,adx25,174,0.26436781609195403
gbpjpy,1,3,di_strong_bear,151,0.271523178807947
gbpjpy,1,3,macd_bear,197,0.2639593908629442
gbpjpy,1,3,atr_expand,33,0.3333333333333333
gbpjpy,1,3,bb_bear,161,0.2857142857142857
gbpjpy,1,3,breakout_down20,20,0.35
gbpjpy,1,3,retest_down,20,0.35
gbpjpy,1,3,elliott_pullback_bear,69,0.2463768115942029
gbpjpy,1,3,range_tight,24,0.125
gbpjpy,1,3,price20_bear,160,0.29375
gbpjpy,1,3,price200_bear,129,0.27906976744186046
gbpjpy,1,3,trend_bear,98,0.2755102040816326
gbpjpy,1,3,volatility,136,0.27941176470588236
gbpjpy,1,3,adx_up3,75,0.28
gbpjpy,1,3,rsi_down1,81,0.32098765432098764
gbpjpy,1,3,di_cross_down,10,0.2
gbpjpy,1,3,price20_cross_down,17,0.29411764705882354
gbpjpy,1,3,price200_cross_down,6,0.3333333333333333
gbpjpy,1,3,atr_expand,33,0.3333333333333333
gbpjpy,1,3,bb_expand,97,0.27835051546391754
gbpjpy,1,3,breakout_down20,20,0.35
gbpjpy,1,3,retest_down,20,0.35
gbpjpy,1,4,adx_rising,202,0.21782178217821782
gbpjpy,1,4,adx25,167,0.25748502994011974
gbpjpy,1,4,di_strong_bear,150,0.2733333333333333
gbpjpy,1,4,macd_bear,204,0.2549019607843137
gbpjpy,1,4,atr_expand,38,0.39473684210526316
gbpjpy,1,4,bb_bear,170,0.27058823529411763
gbpjpy,1,4,breakout_down20,19,0.42105263157894735
gbpjpy,1,4,retest_down,19,0.42105263157894735
gbpjpy,1,4,elliott_pullback_bear,80,0.1625
gbpjpy,1,4,range_tight,22,0.13636363636363635
gbpjpy,1,4,price20_bear,169,0.26627218934911245
gbpjpy,1,4,price200_bear,133,0.2781954887218045
gbpjpy,1,4,trend_bear,95,0.2736842105263158
gbpjpy,1,4,volatility,134,0.27611940298507465
gbpjpy,1,4,adx_up3,83,0.21686746987951808
gbpjpy,1,4,rsi_down1,75,0.29333333333333333
gbpjpy,1,4,di_cross_down,18,0.3333333333333333
gbpjpy,1,4,price20_cross_down,22,0.18181818181818182
gbpjpy,1,4,price200_cross_down,10,0.4
gbpjpy,1,4,atr_expand,38,0.39473684210526316
gbpjpy,1,4,bb_expand,100,0.25
gbpjpy,1,4,breakout_down20,19,0.42105263157894735
gbpjpy,1,4,retest_down,19,0.42105263157894735
gbpjpy,1,5,adx_rising,205,0.2146341463414634
gbpjpy,1,5,adx25,161,0.2546583850931677
gbpjpy,1,5,di_strong_bear,144,0.24305555555555555
gbpjpy,1,5,macd_bear,199,0.2663316582914573
gbpjpy,1,5,atr_expand,36,0.4722222222222222
gbpjpy,1,5,bb_bear,175,0.2857142857142857
gbpjpy,1,5,breakout_down20,21,0.3333333333333333
gbpjpy,1,5,retest_down,21,0.3333333333333333
gbpjpy,1,5,elliott_pullback_bear,61,0.18032786885245902
gbpjpy,1,5,range_tight,25,0.24
gbpjpy,1,5,price20_bear,171,0.28654970760233917
gbpjpy,1,5,price200_bear,137,0.2846715328467153
gbpjpy,1,5,trend_bear,95,0.28421052631578947
gbpjpy,1,5,volatility,129,0.29457364341085274
gbpjpy,1,5,adx_up3,88,0.22727272727272727
gbpjpy,1,5,rsi_down1,80,0.35
gbpjpy,1,5,di_cross_down,18,0.4444444444444444
gbpjpy,1,5,price20_cross_down,17,0.5882352941176471
gbpjpy,1,5,price200_cross_down,6,0.3333333333333333
gbpjpy,1,5,atr_expand,36,0.4722222222222222
gbpjpy,1,5,bb_expand,99,0.24242424242424243
gbpjpy,1,5,breakout_down20,21,0.3333333333333333
gbpjpy,1,5,retest_down,21,0.3333333333333333
gbpjpy,1,6,adx_rising,199,0.21608040201005024
gbpjpy,1,6,adx25,159,0.2641509433962264
gbpjpy,1,6,di_strong_bear,142,0.23943661971830985
gbpjpy,1,6,macd_bear,192,0.2552083333333333
gbpjpy,1,6,atr_expand,30,0.3
gbpjpy,1,6,bb_bear,173,0.23121387283236994
gbpjpy,1,6,breakout_down20,28,0.35714285714285715
gbpjpy,1,6,retest_down,28,0.35714285714285715
gbpjpy,1,6,elliott_pullback_bear,70,0.24285714285714285
gbpjpy,1,6,range_tight,18,0.2777777777777778
gbpjpy,1,6,price20_bear,174,0.22413793103448276
gbpjpy,1,6,price200_bear,136,0.27205882352941174
gbpjpy,1,6,trend_bear,93,0.3010752688172043
gbpjpy,1,6,volatility,123,0.2845528455284553
gbpjpy,1,6,adx_up3,72,0.2222222222222222
gbpjpy,1,6,rsi_down1,85,0.23529411764705882
gbpjpy,1,6,di_cross_down,10,0.1
gbpjpy,1,6,price20_cross_down,27,0.18518518518518517
gbpjpy,1,6,price200_cross_down,8,0.25
gbpjpy,1,6,atr_expand,30,0.3
gbpjpy,1,6,bb_expand,99,0.24242424242424243
gbpjpy,1,6,breakout_down20,28,0.35714285714285715
gbpjpy,1,6,retest_down,28,0.35714285714285715
gbpjpy,3,0,adx_rising,191,0.46596858638743455
gbpjpy,3,0,adx25,177,0.5028248587570622
gbpjpy,3,0,di_strong_bear,114,0.5087719298245614
gbpjpy,3,0,macd_bear,183,0.44808743169398907
gbpjpy,3,0,atr_expand,31,0.4838709677419355
gbpjpy,3,0,bb_bear,169,0.4970414201183432
gbpjpy,3,0,breakout_down20,6,0.5
gbpjpy,3,0,retest_down,6,0.5
gbpjpy,3,0,elliott_pullback_bear,60,0.38333333333333336
gbpjpy,3,0,range_tight,26,0.34615384615384615
gbpjpy,3,0,price20_bear,166,0.4939759036144578
gbpjpy,3,0,price200_bear,139,0.4892086330935252
gbpjpy,3,0,trend_bear,103,0.46601941747572817
gbpjpy,3,0,volatility,133,0.5789473684210527
gbpjpy,3,0,adx_up3,82,0.5487804878048781
gbpjpy,3,0,rsi_down1,16,0.4375
gbpjpy,3,0,di_cross_down,4,0.75
gbpjpy,3,0,price20_cross_down,14,0.2857142857142857
gbpjpy,3,0,price200_cross_down,1,0.0
gbpjpy,3,0,atr_expand,31,0.4838709677419355
gbpjpy,3,0,bb_expand,100,0.53
gbpjpy,3,0,breakout_down20,6,0.5
gbpjpy,3,0,retest_down,6,0.5
gbpjpy,3,1,adx_rising,200,0.465
gbpjpy,3,1,adx25,180,0.49444444444444446
gbpjpy,3,1,di_strong_bear,143,0.48951048951048953
gbpjpy,3,1,macd_bear,173,0.4624277456647399
gbpjpy,3,1,atr_expand,29,0.5862068965517241
gbpjpy,3,1,bb_bear,160,0.50625
gbpjpy,3,1,breakout_down20,21,0.5238095238095238
gbpjpy,3,1,retest_down,21,0.5238095238095238
gbpjpy,3,1,elliott_pullback_bear,64,0.515625
gbpjpy,3,1,range_tight,26,0.34615384615384615
gbpjpy,3,1,price20_bear,155,0.5161290322580645
gbpjpy,3,1,price200_bear,138,0.4927536231884058
gbpjpy,3,1,trend_bear,101,0.46534653465346537
gbpjpy,3,1,volatility,142,0.5492957746478874
gbpjpy,3,1,adx_up3,83,0.5542168674698795
gbpjpy,3,1,rsi_down1,82,0.43902439024390244
gbpjpy,3,1,di_cross_down,12,0.3333333333333333
gbpjpy,3,1,price20_cross_down,19,0.47368421052631576
gbpjpy,3,1,price200_cross_down,10,0.5
gbpjpy,3,1,atr_expand,29,0.5862068965517241
gbpjpy,3,1,bb_expand,107,0.5700934579439252
gbpjpy,3,1,breakout_down20,21,0.5238095238095238
gbpjpy,3,1,retest_down,21,0.5238095238095238
gbpjpy,3,2,adx_rising,188,0.4734042553191489
gbpjpy,3,2,adx25,175,0.49142857142857144
gbpjpy,3,2,di_strong_bear,151,0.4900662251655629
gbpjpy,3,2,macd_bear,189,0.49206349206349204
gbpjpy,3,2,atr_expand,32,0.625
gbpjpy,3,2,bb_bear,165,0.4909090909090909
gbpjpy,3,2,breakout_down20,25,0.48
gbpjpy,3,2,retest_down,25,0.48
gbpjpy,3,2,elliott_pullback_bear,60,0.55
gbpjpy,3,2,range_tight,31,0.41935483870967744
gbpjpy,3,2,price20_bear,162,0.49382716049382713
gbpjpy,3,2,price200_bear,131,0.48854961832061067
gbpjpy,3,2,trend_bear,98,0.46938775510204084
gbpjpy,3,2,volatility,136,0.5294117647058824
gbpjpy,3,2,adx_up3,76,0.5657894736842105
gbpjpy,3,2,rsi_down1,80,0.45
gbpjpy,3,2,di_cross_down,10,0.4
gbpjpy,3,2,price20_cross_down,23,0.30434782608695654
gbpjpy,3,2,price200_cross_down,7,0.2857142857142857
gbpjpy,3,2,atr_expand,32,0.625
gbpjpy,3,2,bb_expand,108,0.5185185185185185
gbpjpy,3,2,breakout_down20,25,0.48
gbpjpy,3,2,retest_down,25,0.48
gbpjpy,3,3,adx_rising,198,0.4444444444444444
gbpjpy,3,3,adx25,174,0.4885057471264368
gbpjpy,3,3,di_strong_bear,151,0.5033112582781457
gbpjpy,3,3,macd_bear,197,0.48223350253807107
gbpjpy,3,3,atr_expand,33,0.6060606060606061
gbpjpy,3,3,bb_bear,161,0.5031055900621118
gbpjpy,3,3,breakout_down20,20,0.55
gbpjpy,3,3,retest_down,20,0.55
gbpjpy,3,3,elliott_pullback_bear,69,0.463768115942029
gbpjpy,3,3,range_tight,24,0.2916666666666667
gbpjpy,3,3,price20_bear,160,0.50625
gbpjpy,3,3,price200_bear,129,0.5038759689922481
gbpjpy,3,3,trend_bear,98,0.46938775510204084
gbpjpy,3,3,volatility,136,0.5147058823529411
gbpjpy,3,3,adx_up3,75,0.5866666666666667
gbpjpy,3,3,rsi_down1,81,0.5061728395061729
gbpjpy,3,3,di_cross_down,10,0.4
gbpjpy,3,3,price20_cross_down,17,0.35294117647058826
gbpjpy,3,3,price200_cross_down,6,0.5
gbpjpy,3,3,atr_expand,33,0.6060606060606061
gbpjpy,3,3,bb_expand,97,0.5567010309278351
gbpjpy,3,3,breakout_down20,20,0.55
gbpjpy,3,3,retest_down,20,0.55
gbpjpy,3,4,adx_rising,202,0.4603960396039604
gbpjpy,3,4,adx25,167,0.46107784431137727
gbpjpy,3,4,di_strong_bear,150,0.5066666666666667
gbpjpy,3,4,macd_bear,204,0.47058823529411764
gbpjpy,3,4,atr_expand,38,0.5526315789473685
gbpjpy,3,4,bb_bear,170,0.48823529411764705
gbpjpy,3,4,breakout_down20,19,0.631578947368421
gbpjpy,3,4,retest_down,19,0.631578947368421
gbpjpy,3,4,elliott_pullback_bear,80,0.375
gbpjpy,3,4,range_tight,22,0.4090909090909091
gbpjpy,3,4,price20_bear,169,0.4911242603550296
gbpjpy,3,4,price200_bear,133,0.5112781954887218
gbpjpy,3,4,trend_bear,95,0.4631578947368421
gbpjpy,3,4,volatility,134,0.5149253731343284
gbpjpy,3,4,adx_up3,83,0.5301204819277109
gbpjpy,3,4,rsi_down1,75,0.48
gbpjpy,3,4,di_cross_down,18,0.5555555555555556
gbpjpy,3,4,price20_cross_down,22,0.36363636363636365
gbpjpy,3,4,price200_cross_down,10,0.7
gbpjpy,3,4,atr_expand,38,0.5526315789473685
gbpjpy,3,4,bb_expand,100,0.53
gbpjpy,3,4,breakout_down20,19,0.631578947368421
gbpjpy,3,4,retest_down,19,0.631578947368421
gbpjpy,3,5,adx_rising,205,0.4682926829268293
gbpjpy,3,5,adx25,161,0.453416149068323
gbpjpy,3,5,di_strong_bear,144,0.5069444444444444
gbpjpy,3,5,macd_bear,199,0.48743718592964824
gbpjpy,3,5,atr_expand,36,0.5277777777777778
gbpjpy,3,5,bb_bear,175,0.5142857142857142
gbpjpy,3,5,breakout_down20,21,0.5714285714285714
gbpjpy,3,5,retest_down,21,0.5714285714285714
gbpjpy,3,5,elliott_pullback_bear,61,0.4098360655737705
gbpjpy,3,5,range_tight,25,0.44
gbpjpy,3,5,price20_bear,171,0.5263157894736842
gbpjpy,3,5,price200_bear,137,0.49635036496350365
gbpjpy,3,5,trend_bear,95,0.4631578947368421
gbpjpy,3,5,volatility,129,0.5348837209302325
gbpjpy,3,5,adx_up3,88,0.4659090909090909
gbpjpy,3,5,rsi_down1,80,0.55
gbpjpy,3,5,di_cross_down,18,0.5555555555555556
gbpjpy,3,5,price20_cross_down,17,0.7058823529411765
gbpjpy,3,5,price200_cross_down,6,0.5
gbpjpy,3,5,atr_expand,36,0.5277777777777778
gbpjpy,3,5,bb_expand,99,0.5252525252525253
gbpjpy,3,5,breakout_down20,21,0.5714285714285714
gbpjpy,3,5,retest_down,21,0.5714285714285714
gbpjpy,3,6,adx_rising,199,0.44221105527638194
gbpjpy,3,6,adx25,159,0.4716981132075472
gbpjpy,3,6,di_strong_bear,142,0.4859154929577465
gbpjpy,3,6,macd_bear,192,0.484375
gbpjpy,3,6,atr_expand,30,0.4
gbpjpy,3,6,bb_bear,173,0.4624277456647399
gbpjpy,3,6,breakout_down20,28,0.5357142857142857
gbpjpy,3,6,retest_down,28,0.5357142857142857
gbpjpy,3,6,elliott_pullback_bear,70,0.4857142857142857
gbpjpy,3,6,range_tight,18,0.4444444444444444
gbpjpy,3,6,price20_bear,174,0.47701149425287354
gbpjpy,3,6,price200_bear,136,0.4852941176470588
gbpjpy,3,6,trend_bear,93,0.4731182795698925
gbpjpy,3,6,volatility,123,0.5121951219512195
gbpjpy,3,6,adx_up3,72,0.4305555555555556
gbpjpy,3,6,rsi_down1,85,0.47058823529411764
gbpjpy,3,6,di_cross_down,10,0.4
gbpjpy,3,6,price20_cross_down,27,0.5185185185185185
gbpjpy,3,6,price200_cross_down,8,0.375
gbpjpy,3,6,atr_expand,30,0.4
gbpjpy,3,6,bb_expand,99,0.5050505050505051
gbpjpy,3,6,breakout_down20,28,0.5357142857142857
gbpjpy,3,6,retest_down,28,0.5357142857142857
gbpjpy,6,0,adx_rising,191,0.612565445026178
gbpjpy,6,0,adx25,177,0.6949152542372882
gbpjpy,6,0,di_strong_bear,114,0.631578947368421
gbpjpy,6,0,macd_bear,183,0.6120218579234973
gbpjpy,6,0,atr_expand,31,0.6774193548387096
gbpjpy,6,0,bb_bear,169,0.6035502958579881
gbpjpy,6,0,breakout_down20,6,0.8333333333333334
gbpjpy,6,0,retest_down,6,0.8333333333333334
gbpjpy,6,0,elliott_pullback_bear,60,0.6333333333333333
gbpjpy,6,0,range_tight,26,0.6153846153846154
gbpjpy,6,0,price20_bear,166,0.608433734939759
gbpjpy,6,0,price200_bear,139,0.6474820143884892
gbpjpy,6,0,trend_bear,103,0.6407766990291263
gbpjpy,6,0,volatility,133,0.7368421052631579
gbpjpy,6,0,adx_up3,82,0.6951219512195121
gbpjpy,6,0,rsi_down1,16,0.5
gbpjpy,6,0,di_cross_down,4,0.75
gbpjpy,6,0,price20_cross_down,14,0.35714285714285715
gbpjpy,6,0,price200_cross_down,1,1.0
gbpjpy,6,0,atr_expand,31,0.6774193548387096
gbpjpy,6,0,bb_expand,100,0.66
gbpjpy,6,0,breakout_down20,6,0.8333333333333334
gbpjpy,6,0,retest_down,6,0.8333333333333334
gbpjpy,6,1,adx_rising,200,0.62
gbpjpy,6,1,adx25,180,0.6888888888888889
gbpjpy,6,1,di_strong_bear,143,0.6363636363636364
gbpjpy,6,1,macd_bear,173,0.6184971098265896
gbpjpy,6,1,atr_expand,29,0.7931034482758621
gbpjpy,6,1,bb_bear,160,0.61875
gbpjpy,6,1,breakout_down20,21,0.6666666666666666
gbpjpy,6,1,retest_down,21,0.6666666666666666
gbpjpy,6,1,elliott_pullback_bear,64,0.65625
gbpjpy,6,1,range_tight,26,0.5769230769230769
gbpjpy,6,1,price20_bear,155,0.632258064516129
gbpjpy,6,1,price200_bear,138,0.644927536231884
gbpjpy,6,1,trend_bear,101,0.6435643564356436
gbpjpy,6,1,volatility,142,0.7253521126760564
gbpjpy,6,1,adx_up3,83,0.7108433734939759
gbpjpy,6,1,rsi_down1,82,0.573170731707317
gbpjpy,6,1,di_cross_down,12,0.4166666666666667
gbpjpy,6,1,price20_cross_down,19,0.631578947368421
gbpjpy,6,1,price200_cross_down,10,0.8
gbpjpy,6,1,atr_expand,29,0.7931034482758621
gbpjpy,6,1,bb_expand,107,0.6822429906542056
gbpjpy,6,1,breakout_down20,21,0.6666666666666666
gbpjpy,6,1,retest_down,21,0.6666666666666666
gbpjpy,6,2,adx_rising,188,0.6223404255319149
gbpjpy,6,2,adx25,175,0.6971428571428572
gbpjpy,6,2,di_strong_bear,151,0.6225165562913907
gbpjpy,6,2,macd_bear,189,0.6402116402116402
gbpjpy,6,2,atr_expand,32,0.75
gbpjpy,6,2,bb_bear,165,0.6181818181818182
gbpjpy,6,2,breakout_down20,25,0.64
gbpjpy,6,2,retest_down,25,0.64
gbpjpy,6,2,elliott_pullback_bear,60,0.6833333333333333
gbpjpy,6,2,range_tight,31,0.6129032258064516
gbpjpy,6,2,price20_bear,162,0.6234567901234568
gbpjpy,6,2,price200_bear,131,0.6335877862595419
gbpjpy,6,2,trend_bear,98,0.6428571428571429
gbpjpy,6,2,volatility,136,0.6838235294117647
gbpjpy,6,2,adx_up3,76,0.7631578947368421
gbpjpy,6,2,rsi_down1,80,0.625
gbpjpy,6,2,di_cross_down,10,0.7
gbpjpy,6,2,price20_cross_down,23,0.391304347826087
gbpjpy,6,2,price200_cross_down,7,0.5714285714285714
gbpjpy,6,2,atr_expand,32,0.75
gbpjpy,6,2,bb_expand,108,0.7037037037037037
gbpjpy,6,2,breakout_down20,25,0.64
gbpjpy,6,2,retest_down,25,0.64
gbpjpy,6,3,adx_rising,198,0.6464646464646465
gbpjpy,6,3,adx25,174,0.6896551724137931
gbpjpy,6,3,di_strong_bear,151,0.6490066225165563
