timeframe,direction,threshold_pips,horizon_bars,condition,samples,base_rate,hit_rate,rate_diff,lift
h4,bull,50,1,ema_stack_bull,46082,0.04800665,0.04422551,-0.00378114,0.92123712
h4,bull,50,1,ema_stack_bear,35714,0.04800665,0.05292042,0.00491377,1.10235602
h4,bull,50,1,price_above_ema20,59479,0.04800665,0.04542780,-0.00257886,0.94628129
h4,bull,50,1,price_above_200,62174,0.04800665,0.04469714,-0.00330951,0.93106137
h4,bull,50,1,rsi_lt30,6051,0.04800665,0.07205421,0.02404755,1.50092125
h4,bull,50,1,rsi_30_45,31153,0.04800665,0.05113472,0.00312807,1.06515907
h4,bull,50,1,rsi_45_55,32651,0.04800665,0.04480720,-0.00319945,0.93335403
h4,bull,50,1,rsi_55_70,35371,0.04800665,0.04427356,-0.00373310,0.92223795
h4,bull,50,1,rsi_gt70,7632,0.04800665,0.04690776,-0.00109890,0.97710950
h4,bull,50,1,macd_hist_pos,56959,0.04800665,0.04757808,-0.00042857,0.99107268
h4,bull,50,1,adx_gt25,48620,0.04800665,0.05306458,0.00505793,1.10535892
h4,bull,50,1,pdi_gt_mdi,53590,0.04800665,0.04597873,-0.00202793,0.95775740
h4,bull,50,1,mdi_gt_pdi,59280,0.04800665,0.04989879,0.00189213,1.03941396
h4,bull,50,1,atr_high,34087,0.04800665,0.06495145,0.01694479,1.35296763
h4,bull,50,1,atr_low,40671,0.04800665,0.03948760,-0.00851906,0.82254423
h4,bull,50,1,bb_below_mid,53687,0.04800665,0.05058953,0.00258287,1.05380244
h4,bull,50,1,bb_above_mid,59111,0.04800665,0.04562603,-0.00238063,0.95041046
h4,bull,50,1,body_ratio_gt60,33691,0.04800665,0.05304087,0.00503422,1.10486501
h4,bull,100,1,ema_stack_bull,46082,0.00636137,0.00466560,-0.00169577,0.73342652
h4,bull,100,1,ema_stack_bear,35714,0.00636137,0.00837207,0.00201070,1.31607961
h4,bull,100,1,price_above_ema20,59479,0.00636137,0.00581718,-0.00054419,0.91445409
h4,bull,100,1,price_above_200,62174,0.00636137,0.00493776,-0.00142361,0.77620964
h4,bull,100,1,rsi_lt30,6051,0.00636137,0.01189886,0.00553749,1.87048750
h4,bull,100,1,rsi_30_45,31153,0.00636137,0.00747922,0.00111785,1.17572435
h4,bull,100,1,rsi_45_55,32651,0.00636137,0.00539034,-0.00097103,0.84735549
h4,bull,100,1,rsi_55_70,35371,0.00636137,0.00542818,-0.00093319,0.85330317
h4,bull,100,1,rsi_gt70,7632,0.00636137,0.00602725,-0.00033411,0.94747757
h4,bull,100,1,macd_hist_pos,56959,0.00636137,0.00653101,0.00016965,1.02666806
h4,bull,100,1,adx_gt25,48620,0.00636137,0.00738379,0.00102242,1.16072399
h4,bull,100,1,pdi_gt_mdi,53590,0.00636137,0.00567270,-0.00068867,0.89174215
h4,bull,100,1,mdi_gt_pdi,59280,0.00636137,0.00700067,0.00063931,1.10049828
h4,bull,100,1,atr_high,34087,0.00636137,0.01000381,0.00364245,1.57258839
h4,bull,100,1,atr_low,40671,0.00636137,0.00452411,-0.00183726,0.71118476
h4,bull,100,1,bb_below_mid,53687,0.00636137,0.00670553,0.00034417,1.05410247
h4,bull,100,1,bb_above_mid,59111,0.00636137,0.00607332,-0.00028805,0.95471910
h4,bull,100,1,body_ratio_gt60,33691,0.00636137,0.00706420,0.00070283,1.11048456
h4,bull,150,1,ema_stack_bull,46082,0.00150408,0.00097652,-0.00052756,0.64924802
h4,bull,150,1,ema_stack_bear,35714,0.00150408,0.00221202,0.00070794,1.47067948
h4,bull,150,1,price_above_ema20,59479,0.00150408,0.00107601,-0.00042807,0.71539476
h4,bull,150,1,price_above_200,62174,0.00150408,0.00099720,-0.00050688,0.66299815
h4,bull,150,1,rsi_lt30,6051,0.00150408,0.00446207,0.00295799,2.96664820
h4,bull,150,1,rsi_30_45,31153,0.00150408,0.00215068,0.00064660,1.42989571
h4,bull,150,1,rsi_45_55,32651,0.00150408,0.00101069,-0.00049339,0.67196537
h4,bull,150,1,rsi_55_70,35371,0.00150408,0.00087642,-0.00062765,0.58269836
h4,bull,150,1,rsi_gt70,7632,0.00150408,0.00157233,0.00006825,1.04537551
h4,bull,150,1,macd_hist_pos,56959,0.00150408,0.00143963,-0.00006445,0.95715205
h4,bull,150,1,adx_gt25,48620,0.00150408,0.00209790,0.00059382,1.39480872
h4,bull,150,1,pdi_gt_mdi,53590,0.00150408,0.00098899,-0.00051509,0.65753905
h4,bull,150,1,mdi_gt_pdi,59280,0.00150408,0.00197368,0.00046961,1.31222136
h4,bull,150,1,atr_high,34087,0.00150408,0.00316836,0.00166428,2.10651430
h4,bull,150,1,atr_low,40671,0.00150408,0.00068845,-0.00081563,0.45772288
h4,bull,150,1,bb_below_mid,53687,0.00150408,0.00188127,0.00037720,1.25078215
h4,bull,150,1,bb_above_mid,59111,0.00150408,0.00116730,-0.00033678,0.77608666
h4,bull,150,1,body_ratio_gt60,33691,0.00150408,0.00175121,0.00024713,1.16430710
h4,bull,200,1,ema_stack_bull,46082,0.00064587,0.00041231,-0.00023356,0.63837781
h4,bull,200,1,ema_stack_bear,35714,0.00064587,0.00109201,0.00044614,1.69075862
h4,bull,200,1,price_above_ema20,59479,0.00064587,0.00038669,-0.00025918,0.59871436
h4,bull,200,1,price_above_200,62174,0.00064587,0.00036993,-0.00027594,0.57276243
h4,bull,200,1,rsi_lt30,6051,0.00064587,0.00181788,0.00117201,2.81462817
h4,bull,200,1,rsi_30_45,31153,0.00064587,0.00105929,0.00041342,1.64009711
h4,bull,200,1,rsi_45_55,32651,0.00064587,0.00049003,-0.00015584,0.75871557
h4,bull,200,1,rsi_55_70,35371,0.00064587,0.00025445,-0.00039142,0.39395868
h4,bull,200,1,rsi_gt70,7632,0.00064587,0.00052411,-0.00012176,0.81147871
h4,bull,200,1,macd_hist_pos,56959,0.00064587,0.00063203,-0.00001384,0.97857844
h4,bull,200,1,adx_gt25,48620,0.00064587,0.00098725,0.00034138,1.52855750
h4,bull,200,1,pdi_gt_mdi,53590,0.00064587,0.00029856,-0.00034731,0.46226576
h4,bull,200,1,mdi_gt_pdi,59280,0.00064587,0.00096154,0.00031567,1.48875132
h4,bull,200,1,atr_high,34087,0.00064587,0.00155484,0.00090898,2.40736857
h4,bull,200,1,atr_low,40671,0.00064587,0.00022129,-0.00042458,0.34262035
h4,bull,200,1,bb_below_mid,53687,0.00064587,0.00083819,0.00019232,1.29777342
h4,bull,200,1,bb_above_mid,59111,0.00064587,0.00047369,-0.00017218,0.73340729
h4,bull,200,1,body_ratio_gt60,33691,0.00064587,0.00047490,-0.00017096,0.73529494
h4,bull,300,1,ema_stack_bull,46082,0.00008848,0.00006510,-0.00002337,0.73581442
h4,bull,300,1,ema_stack_bear,35714,0.00008848,0.00019600,0.00010753,2.21532732
h4,bull,300,1,price_above_ema20,59479,0.00008848,0.00003363,-0.00005485,0.38005346
h4,bull,300,1,price_above_200,62174,0.00008848,0.00003217,-0.00005631,0.36357963
h4,bull,300,1,rsi_lt30,6051,0.00008848,0.00033052,0.00024205,3.73577921
h4,bull,300,1,rsi_30_45,31153,0.00008848,0.00019260,0.00010412,2.17685616
h4,bull,300,1,rsi_45_55,32651,0.00008848,0.00003063,-0.00005785,0.34616398
h4,bull,300,1,rsi_55_70,35371,0.00008848,0.00000000,-0.00008848,0.00000000
h4,bull,300,1,rsi_gt70,7632,0.00008848,0.00013103,0.00004255,1.48094864
h4,bull,300,1,macd_hist_pos,56959,0.00008848,0.00008778,-0.00000069,0.99216981
h4,bull,300,1,adx_gt25,48620,0.00008848,0.00018511,0.00009663,2.09221308
h4,bull,300,1,pdi_gt_mdi,53590,0.00008848,0.00001866,-0.00006982,0.21090875
h4,bull,300,1,mdi_gt_pdi,59280,0.00008848,0.00015182,0.00006335,1.71598178
h4,bull,300,1,atr_high,34087,0.00008848,0.00020536,0.00011688,2.32106668
h4,bull,300,1,atr_low,40671,0.00008848,0.00002459,-0.00006389,0.27790317
h4,bull,300,1,bb_below_mid,53687,0.00008848,0.00014901,0.00006054,1.68422151
h4,bull,300,1,bb_above_mid,59111,0.00008848,0.00003383,-0.00005464,0.38241952
h4,bull,300,1,body_ratio_gt60,33691,0.00008848,0.00000000,-0.00008848,0.00000000
h4,bull,50,3,ema_stack_bull,46082,0.15624724,0.15235884,-0.00388840,0.97511382
h4,bull,50,3,ema_stack_bear,35714,0.15624724,0.16223330,0.00598606,1.03831148
h4,bull,50,3,price_above_ema20,59479,0.15624724,0.15202004,-0.00422719,0.97294548
h4,bull,50,3,price_above_200,62174,0.15624724,0.15247531,-0.00377192,0.97585926
h4,bull,50,3,rsi_lt30,6051,0.15624724,0.18129235,0.02504511,1.16029156
h4,bull,50,3,rsi_30_45,31153,0.15624724,0.16470324,0.00845600,1.05411938
h4,bull,50,3,rsi_45_55,32651,0.15624724,0.15230774,-0.00393950,0.97478678
h4,bull,50,3,rsi_55_70,35371,0.15624724,0.14811569,-0.00813155,0.94795718
h4,bull,50,3,rsi_gt70,7632,0.15624724,0.15461216,-0.00163508,0.98953533
h4,bull,50,3,macd_hist_pos,56959,0.15624724,0.15581383,-0.00043340,0.99722616
h4,bull,50,3,adx_gt25,48620,0.15624724,0.16273139,0.00648415,1.04149930
h4,bull,50,3,pdi_gt_mdi,53590,0.15624724,0.15374137,-0.00250587,0.98396218
h4,bull,50,3,mdi_gt_pdi,59280,0.15624724,0.15840081,0.00215357,1.01378312
h4,bull,50,3,atr_high,34087,0.15624724,0.18215155,0.02590432,1.16579057
h4,bull,50,3,atr_low,40671,0.15624724,0.14703351,-0.00921372,0.94103113
h4,bull,50,3,bb_below_mid,53687,0.15624724,0.16016913,0.00392189,1.02510056
h4,bull,50,3,bb_above_mid,59111,0.15624724,0.15240818,-0.00383905,0.97542962
h4,bull,50,3,body_ratio_gt60,33691,0.15624724,0.16657268,0.01032544,1.06608399
h4,bull,100,3,ema_stack_bull,46082,0.03184223,0.02773317,-0.00410906,0.87095566
h4,bull,100,3,ema_stack_bear,35714,0.03184223,0.03684829,0.00500606,1.15721461
h4,bull,100,3,price_above_ema20,59479,0.03184223,0.03073354,-0.00110869,0.96518162
h4,bull,100,3,price_above_200,62174,0.03184223,0.02824332,-0.00359891,0.88697671
h4,bull,100,3,rsi_lt30,6051,0.03184223,0.04842175,0.01657952,1.52067701
h4,bull,100,3,rsi_30_45,31153,0.03184223,0.03389722,0.00205499,1.06453649
h4,bull,100,3,rsi_45_55,32651,0.03184223,0.02915684,-0.00268539,0.91566576
h4,bull,100,3,rsi_55_70,35371,0.03184223,0.02883718,-0.00300505,0.90562696
h4,bull,100,3,rsi_gt70,7632,0.03184223,0.03616352,0.00432129,1.13570943
h4,bull,100,3,macd_hist_pos,56959,0.03184223,0.03281308,0.00097085,1.03048923
h4,bull,100,3,adx_gt25,48620,0.03184223,0.03554093,0.00369870,1.11615702
h4,bull,100,3,pdi_gt_mdi,53590,0.03184223,0.03069603,-0.00114621,0.96400360
h4,bull,100,3,mdi_gt_pdi,59280,0.03184223,0.03292848,0.00108624,1.03411331
h4,bull,100,3,atr_high,34087,0.03184223,0.04195148,0.01010925,1.31747920
h4,bull,100,3,atr_low,40671,0.03184223,0.02719382,-0.00464841,0.85401753
h4,bull,100,3,bb_below_mid,53687,0.03184223,0.03188854,0.00004631,1.00145430
h4,bull,100,3,bb_above_mid,59111,0.03184223,0.03188916,0.00004693,1.00147373
h4,bull,100,3,body_ratio_gt60,33691,0.03184223,0.03523196,0.00338973,1.10645391
h4,bull,150,3,ema_stack_bull,46082,0.00906871,0.00700924,-0.00205947,0.77290425
h4,bull,150,3,ema_stack_bear,35714,0.00906871,0.01218010,0.00311139,1.34309043
h4,bull,150,3,price_above_ema20,59479,0.00906871,0.00828864,-0.00078007,0.91398223
h4,bull,150,3,price_above_200,62174,0.00906871,0.00698041,-0.00208830,0.76972468
h4,bull,150,3,rsi_lt30,6051,0.00906871,0.01685672,0.00778801,1.85877795
h4,bull,150,3,rsi_30_45,31153,0.00906871,0.01004719,0.00097848,1.10789590
h4,bull,150,3,rsi_45_55,32651,0.00906871,0.00817739,-0.00089132,0.90171494
h4,bull,150,3,rsi_55_70,35371,0.00906871,0.00766164,-0.00140707,0.84484385
h4,bull,150,3,rsi_gt70,7632,0.00906871,0.00943396,0.00036525,1.04027612
h4,bull,150,3,macd_hist_pos,56959,0.00906871,0.00944539,0.00037668,1.04153630
h4,bull,150,3,adx_gt25,48620,0.00906871,0.01092143,0.00185272,1.20429826
h4,bull,150,3,pdi_gt_mdi,53590,0.00906871,0.00832245,-0.00074626,0.91771028
h4,bull,150,3,mdi_gt_pdi,59280,0.00906871,0.00976721,0.00069850,1.07702271
h4,bull,150,3,atr_high,34087,0.00906871,0.01358289,0.00451418,1.49777543
h4,bull,150,3,atr_low,40671,0.00906871,0.00666322,-0.00240549,0.73474888
h4,bull,150,3,bb_below_mid,53687,0.00906871,0.00936912,0.00030041,1.03312612
h4,bull,150,3,bb_above_mid,59111,0.00906871,0.00883084,-0.00023787,0.97377067
h4,bull,150,3,body_ratio_gt60,33691,0.00906871,0.00988395,0.00081524,1.08989541
h4,bull,200,3,ema_stack_bull,46082,0.00337091,0.00236535,-0.00100556,0.70169529
h4,bull,200,3,ema_stack_bear,35714,0.00337091,0.00484404,0.00147313,1.43701397
h4,bull,200,3,price_above_ema20,59479,0.00337091,0.00252190,-0.00084901,0.74813674
h4,bull,200,3,price_above_200,62174,0.00337091,0.00246084,-0.00091007,0.73002209
h4,bull,200,3,rsi_lt30,6051,0.00337091,0.00760205,0.00423114,2.25519480
h4,bull,200,3,rsi_30_45,31153,0.00337091,0.00452605,0.00115514,1.34268031
h4,bull,200,3,rsi_45_55,32651,0.00337091,0.00269517,-0.00067574,0.79953884
h4,bull,200,3,rsi_55_70,35371,0.00337091,0.00237483,-0.00099608,0.70450703
h4,bull,200,3,rsi_gt70,7632,0.00337091,0.00288260,-0.00048831,0.85514095
h4,bull,200,3,macd_hist_pos,56959,0.00337091,0.00326551,-0.00010540,0.96873272
h4,bull,200,3,adx_gt25,48620,0.00337091,0.00438091,0.00101001,1.29962492
h4,bull,200,3,pdi_gt_mdi,53590,0.00337091,0.00253779,-0.00083312,0.75285014
h4,bull,200,3,mdi_gt_pdi,59280,0.00337091,0.00413293,0.00076202,1.22605872
h4,bull,200,3,atr_high,34087,0.00337091,0.00616071,0.00278980,1.82761156
h4,bull,200,3,atr_low,40671,0.00337091,0.00213912,-0.00123179,0.63458205
h4,bull,200,3,bb_below_mid,53687,0.00337091,0.00404195,0.00067104,1.19906846
h4,bull,200,3,bb_above_mid,59111,0.00337091,0.00277444,-0.00059646,0.82305513
h4,bull,200,3,body_ratio_gt60,33691,0.00337091,0.00379923,0.00042833,1.12706626
h4,bull,300,3,ema_stack_bull,46082,0.00066356,0.00039061,-0.00027296,0.58865153
h4,bull,300,3,ema_stack_bear,35714,0.00066356,0.00134401,0.00068045,2.02544212
h4,bull,300,3,price_above_ema20,59479,0.00066356,0.00031944,-0.00034412,0.48140105
h4,bull,300,3,price_above_200,62174,0.00066356,0.00032168,-0.00034189,0.48477284
h4,bull,300,3,rsi_lt30,6051,0.00066356,0.00214841,0.00148484,3.23767532
h4,bull,300,3,rsi_30_45,31153,0.00066356,0.00105929,0.00039572,1.59636119
h4,bull,300,3,rsi_45_55,32651,0.00066356,0.00058191,-0.00008165,0.87694874
h4,bull,300,3,rsi_55_70,35371,0.00066356,0.00016963,-0.00049393,0.25563541
h4,bull,300,3,rsi_gt70,7632,0.00066356,0.00052411,-0.00013946,0.78983927
h4,bull,300,3,macd_hist_pos,56959,0.00066356,0.00075493,0.00009136,1.13768804
h4,bull,300,3,adx_gt25,48620,0.00066356,0.00123406,0.00057050,1.85974496
h4,bull,300,3,pdi_gt_mdi,53590,0.00066356,0.00020526,-0.00045830,0.30933284
h4,bull,300,3,mdi_gt_pdi,59280,0.00066356,0.00107962,0.00041606,1.62700495
h4,bull,300,3,atr_high,34087,0.00066356,0.00146683,0.00080327,2.21053970
h4,bull,300,3,atr_low,40671,0.00066356,0.00022129,-0.00044228,0.33348381
h4,bull,300,3,bb_below_mid,53687,0.00066356,0.00093132,0.00026776,1.40351792
h4,bull,300,3,bb_above_mid,59111,0.00066356,0.00042293,-0.00024063,0.63736586
h4,bull,300,3,body_ratio_gt60,33691,0.00066356,0.00068267,0.00001911,1.02880017
h4,bull,50,6,ema_stack_bull,46082,0.28311185,0.28047828,-0.00263357,0.99069777
h4,bull,50,6,ema_stack_bear,35714,0.28311185,0.28627429,0.00316244,1.01117028
h4,bull,50,6,price_above_ema20,59479,0.28311185,0.27761059,-0.00550127,0.98056858
h4,bull,50,6,price_above_200,62174,0.28311185,0.28175765,-0.00135420,0.99521672
h4,bull,50,6,rsi_lt30,6051,0.28311185,0.30342092,0.02030907,1.07173515
h4,bull,50,6,rsi_30_45,31153,0.28311185,0.29422528,0.01111342,1.03925454
h4,bull,50,6,rsi_45_55,32651,0.28311185,0.28020581,-0.00290604,0.98973537
h4,bull,50,6,rsi_55_70,35371,0.28311185,0.27344435,-0.00966750,0.96585271
h4,bull,50,6,rsi_gt70,7632,0.28311185,0.27528826,-0.00782359,0.97236573
h4,bull,50,6,macd_hist_pos,56959,0.28311185,0.28048245,-0.00262940,0.99071251
h4,bull,50,6,adx_gt25,48620,0.28311185,0.28482106,0.00170921,1.00603723
h4,bull,50,6,pdi_gt_mdi,53590,0.28311185,0.28089196,-0.00221989,0.99215895
h4,bull,50,6,mdi_gt_pdi,59280,0.28311185,0.28475034,0.00163849,1.00578742
h4,bull,50,6,atr_high,34087,0.28311185,0.31710036,0.03398851,1.12005329
h4,bull,50,6,atr_low,40671,0.28311185,0.26645521,-0.01665664,0.94116588
h4,bull,50,6,bb_below_mid,53687,0.28311185,0.28824483,0.00513298,1.01813056
h4,bull,50,6,bb_above_mid,59111,0.28311185,0.27791782,-0.00519403,0.98165377
h4,bull,50,6,body_ratio_gt60,33691,0.28311185,0.29547950,0.01236765,1.04368469
h4,bull,100,6,ema_stack_bull,46082,0.07934458,0.07447593,-0.00486864,0.93863927
h4,bull,100,6,ema_stack_bear,35714,0.07934458,0.08632469,0.00698012,1.08797218
h4,bull,100,6,price_above_ema20,59479,0.07934458,0.07582508,-0.00351949,0.95564291
h4,bull,100,6,price_above_200,62174,0.07934458,0.07477402,-0.00457055,0.94239613
h4,bull,100,6,rsi_lt30,6051,0.07934458,0.10692448,0.02757990,1.34759654
h4,bull,100,6,rsi_30_45,31153,0.07934458,0.08342696,0.00408238,1.05145130
h4,bull,100,6,rsi_45_55,32651,0.07934458,0.07806805,-0.00127652,0.98391166
h4,bull,100,6,rsi_55_70,35371,0.07934458,0.07200814,-0.00733643,0.90753705
h4,bull,100,6,rsi_gt70,7632,0.07934458,0.08071279,0.00136821,1.01724393
h4,bull,100,6,macd_hist_pos,56959,0.07934458,0.07977668,0.00043211,1.00544594
h4,bull,100,6,adx_gt25,48620,0.07934458,0.08512958,0.00578500,1.07290985
h4,bull,100,6,pdi_gt_mdi,53590,0.07934458,0.07695466,-0.00238992,0.96987923
h4,bull,100,6,mdi_gt_pdi,59280,0.07934458,0.08154521,0.00220063,1.02773515
h4,bull,100,6,atr_high,34087,0.07934458,0.09983278,0.02048821,1.25821810
h4,bull,100,6,atr_low,40671,0.07934458,0.06973027,-0.00961430,0.87882850
h4,bull,100,6,bb_below_mid,53687,0.07934458,0.08158400,0.00223942,1.02822399
h4,bull,100,6,bb_above_mid,59111,0.07934458,0.07744751,-0.00189706,0.97609085
h4,bull,100,6,body_ratio_gt60,33691,0.07934458,0.08503755,0.00569297,1.07174998
h4,bull,150,6,ema_stack_bull,46082,0.02702033,0.02395729,-0.00306304,0.88663951
h4,bull,150,6,ema_stack_bear,35714,0.02702033,0.03172425,0.00470392,1.17408825
h4,bull,150,6,price_above_ema20,59479,0.02702033,0.02607643,-0.00094390,0.96506700
h4,bull,150,6,price_above_200,62174,0.02702033,0.02373983,-0.00328050,0.87859125
h4,bull,150,6,rsi_lt30,6051,0.02702033,0.04048918,0.01346884,1.49847070
h4,bull,150,6,rsi_30_45,31153,0.02702033,0.02850448,0.00148415,1.05492702
h4,bull,150,6,rsi_45_55,32651,0.02702033,0.02529785,-0.00172248,0.93625227
h4,bull,150,6,rsi_55_70,35371,0.02702033,0.02417234,-0.00284799,0.89459837
h4,bull,150,6,rsi_gt70,7632,0.02702033,0.03144654,0.00442621,1.16381032
h4,bull,150,6,macd_hist_pos,56959,0.02702033,0.02830106,0.00128073,1.04739864
h4,bull,150,6,adx_gt25,48620,0.02702033,0.03078980,0.00376947,1.13950483
h4,bull,150,6,pdi_gt_mdi,53590,0.02702033,0.02657212,-0.00044821,0.98341212
h4,bull,150,6,mdi_gt_pdi,59280,0.02702033,0.02749663,0.00047629,1.01762727
h4,bull,150,6,atr_high,34087,0.02702033,0.03675888,0.00973855,1.36041564
h4,bull,150,6,atr_low,40671,0.02702033,0.02190750,-0.00511283,0.81077842
h4,bull,150,6,bb_below_mid,53687,0.02702033,0.02702703,0.00000670,1.00024779
h4,bull,150,6,bb_above_mid,59111,0.02702033,0.02711847,0.00009814,1.00363210
h4,bull,150,6,body_ratio_gt60,33691,0.02702033,0.02828649,0.00126615,1.04685932
h4,bull,200,6,ema_stack_bull,46082,0.01067896,0.00920099,-0.00147797,0.86159987
h4,bull,200,6,ema_stack_bear,35714,0.01067896,0.01344011,0.00276115,1.25855973
h4,bull,200,6,price_above_ema20,59479,0.01067896,0.00981859,-0.00086037,0.91943340
h4,bull,200,6,price_above_200,62174,0.01067896,0.00913565,-0.00154331,0.85548149
h4,bull,200,6,rsi_lt30,6051,0.01067896,0.01652619,0.00584724,1.54754731
h4,bull,200,6,rsi_30_45,31153,0.01067896,0.01203736,0.00135841,1.12720389
h4,bull,200,6,rsi_45_55,32651,0.01067896,0.00986187,-0.00081709,0.92348633
h4,bull,200,6,rsi_55_70,35371,0.01067896,0.00848152,-0.00219743,0.79422765
h4,bull,200,6,rsi_gt70,7632,0.01067896,0.01441300,0.00373404,1.34966322
h4,bull,200,6,macd_hist_pos,56959,0.01067896,0.01114837,0.00046941,1.04395663
h4,bull,200,6,adx_gt25,48620,0.01067896,0.01314274,0.00246378,1.23071358
h4,bull,200,6,pdi_gt_mdi,53590,0.01067896,0.00972196,-0.00095700,0.91038492
h4,bull,200,6,mdi_gt_pdi,59280,0.01067896,0.01157220,0.00089324,1.08364494
h4,bull,200,6,atr_high,34087,0.01067896,0.01672192,0.00604296,1.56587526
h4,bull,200,6,atr_low,40671,0.01067896,0.00745003,-0.00322893,0.69763597
h4,bull,200,6,bb_below_mid,53687,0.01067896,0.01110138,0.00042243,1.03955677
h4,bull,200,6,bb_above_mid,59111,0.01067896,0.01033649,-0.00034247,0.96793009
h4,bull,200,6,body_ratio_gt60,33691,0.01067896,0.01175388,0.00107492,1.10065794
h4,bull,300,6,ema_stack_bull,46082,0.00214110,0.00186624,-0.00027486,0.87162589
h4,bull,300,6,ema_stack_bear,35714,0.00214110,0.00308002,0.00093892,1.43852424
h4,bull,300,6,price_above_ema20,59479,0.00214110,0.00166445,-0.00047665,0.77738209
h4,bull,300,6,price_above_200,62174,0.00214110,0.00156014,-0.00058096,0.72866166
h4,bull,300,6,rsi_lt30,6051,0.00214110,0.00495786,0.00281676,2.31556563
h4,bull,300,6,rsi_30_45,31153,0.00214110,0.00272847,0.00058737,1.27433040
h4,bull,300,6,rsi_45_55,32651,0.00214110,0.00183762,-0.00030348,0.85825779
h4,bull,300,6,rsi_55_70,35371,0.00214110,0.00127223,-0.00086887,0.59419387
h4,bull,300,6,rsi_gt70,7632,0.00214110,0.00288260,0.00074150,1.34631694
h4,bull,300,6,macd_hist_pos,56959,0.00214110,0.00222967,0.00008857,1.04136831
h4,bull,300,6,adx_gt25,48620,0.00214110,0.00329083,0.00114973,1.53697931
h4,bull,300,6,pdi_gt_mdi,53590,0.00214110,0.00145550,-0.00068560,0.67978854
h4,bull,300,6,mdi_gt_pdi,59280,0.00214110,0.00276653,0.00062543,1.29210749
h4,bull,300,6,atr_high,34087,0.00214110,0.00425382,0.00211272,1.98674539
h4,bull,300,6,atr_low,40671,0.00214110,0.00108185,-0.00105925,0.50527850
h4,bull,300,6,bb_below_mid,53687,0.00214110,0.00247732,0.00033622,1.15703234
h4,bull,300,6,bb_above_mid,59111,0.00214110,0.00184399,-0.00029711,0.86123403
h4,bull,300,6,body_ratio_gt60,33691,0.00214110,0.00255261,0.00041151,1.19219567
h4,bull,50,12,ema_stack_bull,46082,0.43182100,0.43031986,-0.00150113,0.99652372
h4,bull,50,12,ema_stack_bear,35714,0.43182100,0.42997144,-0.00184956,0.99571684
h4,bull,50,12,price_above_ema20,59479,0.43182100,0.42720960,-0.00461139,0.98932105
h4,bull,50,12,price_above_200,62174,0.43182100,0.43175604,-0.00006496,0.99984957
h4,bull,50,12,rsi_lt30,6051,0.43182100,0.44670302,0.01488203,1.03446342
h4,bull,50,12,rsi_30_45,31153,0.43182100,0.44172311,0.00990211,1.02293106
h4,bull,50,12,rsi_45_55,32651,0.43182100,0.43165600,-0.00016500,0.99961790
h4,bull,50,12,rsi_55_70,35371,0.43182100,0.42308671,-0.00873429,0.97977336
h4,bull,50,12,rsi_gt70,7632,0.43182100,0.41561845,-0.01620255,0.96247855
h4,bull,50,12,macd_hist_pos,56959,0.43182100,0.42562194,-0.00619906,0.98564438
h4,bull,50,12,adx_gt25,48620,0.43182100,0.43029617,-0.00152482,0.99646886
h4,bull,50,12,pdi_gt_mdi,53590,0.43182100,0.43112521,-0.00069579,0.99838871
h4,bull,50,12,mdi_gt_pdi,59280,0.43182100,0.43188259,0.00006159,1.00014264
h4,bull,50,12,atr_high,34087,0.43182100,0.45624432,0.02442332,1.05655890
h4,bull,50,12,atr_low,40671,0.43182100,0.41879964,-0.01302136,0.96984547
h4,bull,50,12,bb_below_mid,53687,0.43182100,0.43690279,0.00508179,1.01176828
h4,bull,50,12,bb_above_mid,59111,0.43182100,0.42648576,-0.00533523,0.98764480
h4,bull,50,12,body_ratio_gt60,33691,0.43182100,0.44412454,0.01230355,1.02849224
h4,bull,100,12,ema_stack_bull,46082,0.16979279,0.16726705,-0.00252575,0.98512454
h4,bull,100,12,ema_stack_bear,35714,0.16979279,0.17626141,0.00646862,1.03809714
h4,bull,100,12,price_above_ema20,59479,0.16979279,0.16372165,-0.00607114,0.96424382
h4,bull,100,12,price_above_200,62174,0.16979279,0.16619487,-0.00359792,0.97880994
h4,bull,100,12,rsi_lt30,6051,0.16979279,0.20195009,0.03215730,1.18939143
h4,bull,100,12,rsi_30_45,31153,0.16979279,0.17770359,0.00791080,1.04659091
h4,bull,100,12,rsi_45_55,32651,0.16979279,0.16841751,-0.00137528,0.99190022
h4,bull,100,12,rsi_55_70,35371,0.16979279,0.15891550,-0.01087730,0.93593783
h4,bull,100,12,rsi_gt70,7632,0.16979279,0.16640461,-0.00338818,0.98004521
h4,bull,100,12,macd_hist_pos,56959,0.16979279,0.16685686,-0.00293593,0.98270875
h4,bull,100,12,adx_gt25,48620,0.16979279,0.17480461,0.00501182,1.02951725
h4,bull,100,12,pdi_gt_mdi,53590,0.16979279,0.16626236,-0.00353043,0.97920743
h4,bull,100,12,mdi_gt_pdi,59280,0.16979279,0.17277328,0.00298049,1.01755368
h4,bull,100,12,atr_high,34087,0.16979279,0.19415026,0.02435747,1.14345410
h4,bull,100,12,atr_low,40671,0.16979279,0.15962234,-0.01017046,0.94010078
h4,bull,100,12,bb_below_mid,53687,0.16979279,0.17480954,0.00501675,1.02954633
h4,bull,100,12,bb_above_mid,59111,0.16979279,0.16501159,-0.00478120,0.97184096
