timeframe,direction,horizon_bars,conditions,samples,base_rate,hit50_rate,rate_diff,lift
d1,bull,1,momentum_bull+rsi60,4823,0.24611221,0.23097657,-0.01513564,0.93850107
d1,bull,1,momentum_bull+macd_bull,6131,0.24611221,0.23617681,-0.00993540,0.95963061
d1,bull,1,momentum_bull+macd_rising,4391,0.24611221,0.23935322,-0.00675898,0.97253698
d1,bull,1,momentum_bull+adx25,3308,0.24611221,0.23276904,-0.01334316,0.94578423
d1,bull,1,momentum_bull+adx_rising,4869,0.24611221,0.22920518,-0.01690703,0.93130356
d1,bull,1,momentum_bull+di_bull,7564,0.24611221,0.23968800,-0.00642421,0.97389723
d1,bull,1,momentum_bull+di_strong_bull,6638,0.24611221,0.23440795,-0.01170425,0.95244343
d1,bull,1,momentum_bull+volatility,2015,0.24611221,0.29677419,0.05066199,1.20584914
d1,bull,1,momentum_bull+bb_bull,7781,0.24611221,0.24161419,-0.00449802,0.98172371
d1,bull,1,momentum_bull+bb_upper,4429,0.24611221,0.22939716,-0.01671505,0.93208361
d1,bull,1,momentum_bull+body_bull,2305,0.24611221,0.24511931,-0.00099290,0.99596566
d1,bull,1,momentum_bull+rsi_up1,2217,0.24611221,0.23725756,-0.00885465,0.96402189
d1,bull,1,momentum_bull+rsi_up3,2845,0.24611221,0.23550088,-0.01061133,0.95688419
d1,bull,1,momentum_bull+rsi_cross50_up,270,0.24611221,0.26666667,0.02055446,1.08351662
d1,bull,1,momentum_bull+rsi_cross55_up,1239,0.24611221,0.24939467,0.00328247,1.01333727
d1,bull,1,momentum_bull+macd_cross_up,402,0.24611221,0.23383085,-0.01228136,0.95009853
d1,bull,1,momentum_bull+macd_accel_up,4391,0.24611221,0.23935322,-0.00675898,0.97253698
d1,bull,1,momentum_bull+adx_up3,1640,0.24611221,0.22378049,-0.02233172,0.90926204
d1,bull,1,momentum_bull+adx_cross25_up,191,0.24611221,0.27748691,0.03137470,1.12748130
d1,bull,1,momentum_bull+di_cross_up,384,0.24611221,0.22916667,-0.01694554,0.93114710
d1,bull,1,momentum_bull+di_spread_up3,2875,0.24611221,0.24382609,-0.00228612,0.99071107
d1,bull,1,momentum_bull+ema20_slope_up3,7781,0.24611221,0.24122863,-0.00488357,0.98015713
d1,bull,1,momentum_bull+price20_cross_up,316,0.24611221,0.26582278,0.01971058,1.08008777
d1,bull,1,momentum_bull+price200_cross_up,234,0.24611221,0.23931624,-0.00679597,0.97238671
d1,bull,1,momentum_bull+breakout20_up,1276,0.24611221,0.26567398,0.01956177,1.07948315
d1,bull,1,momentum_bull+atr_expand,234,0.24611221,0.26923077,0.02311856,1.09393505
d1,bull,1,momentum_bull+bb_expand,2137,0.24611221,0.23490875,-0.01120346,0.95447826
d1,bull,1,momentum_bull+body_expand,2382,0.24611221,0.24265323,-0.00345897,0.98594554
d1,bull,1,rsi60+macd_bull,4495,0.24611221,0.22825362,-0.01785859,0.92743720
d1,bull,1,rsi60+macd_rising,3056,0.24611221,0.23134817,-0.01476404,0.94001094
d1,bull,1,rsi60+adx25,2749,0.24611221,0.22553656,-0.02057565,0.91639729
d1,bull,1,rsi60+adx_rising,4104,0.24611221,0.22490253,-0.02120967,0.91382113
d1,bull,1,rsi60+di_bull,5186,0.24611221,0.23042808,-0.01568413,0.93627244
d1,bull,1,rsi60+di_strong_bull,4988,0.24611221,0.22814755,-0.01796465,0.92700625
d1,bull,1,rsi60+volatility,1412,0.24611221,0.27053824,0.02442604,1.09924756
d1,bull,1,rsi60+bb_bull,5222,0.24611221,0.23152049,-0.01459172,0.94071112
d1,bull,1,rsi60+bb_upper,3909,0.24611221,0.22844717,-0.01766503,0.92822366
d1,bull,1,rsi60+body_bull,1721,0.24611221,0.23823359,-0.00787862,0.96798768
d1,bull,1,rsi60+rsi_up1,1494,0.24611221,0.23627845,-0.00983376,0.96004359
d1,bull,1,rsi60+rsi_up3,2056,0.24611221,0.22665370,-0.01945851,0.92093643
d1,bull,1,rsi60+rsi_cross55_up,196,0.24611221,0.27551020,0.02939800,1.11944957
d1,bull,1,rsi60+macd_cross_up,243,0.24611221,0.24279835,-0.00331385,0.98653519
d1,bull,1,rsi60+macd_accel_up,3056,0.24611221,0.23134817,-0.01476404,0.94001094
d1,bull,1,rsi60+adx_up3,1785,0.24611221,0.21792717,-0.02818504,0.88547892
d1,bull,1,rsi60+adx_cross25_up,188,0.24611221,0.25531915,0.00920694,1.03740953
d1,bull,1,rsi60+di_cross_up,116,0.24611221,0.19827586,-0.04783634,0.80563197
d1,bull,1,rsi60+di_spread_up3,2085,0.24611221,0.23165468,-0.01445753,0.94125634
d1,bull,1,rsi60+ema20_slope_up3,5230,0.24611221,0.23116635,-0.01494586,0.93927218
d1,bull,1,rsi60+price200_cross_up,141,0.24611221,0.24822695,0.00211474,1.00859260
d1,bull,1,rsi60+breakout20_up,1403,0.24611221,0.25302922,0.00691702,1.02810513
d1,bull,1,rsi60+atr_expand,208,0.24611221,0.28846154,0.04234933,1.17207327
d1,bull,1,rsi60+bb_expand,2049,0.24611221,0.23230844,-0.01380376,0.94391272
d1,bull,1,rsi60+body_expand,1579,0.24611221,0.23115896,-0.01495325,0.93924216
d1,bull,1,macd_bull+macd_rising,5937,0.24611221,0.23210376,-0.01400845,0.94308104
d1,bull,1,macd_bull+adx25,3985,0.24611221,0.23563363,-0.01047858,0.95742356
d1,bull,1,macd_bull+adx_rising,5642,0.24611221,0.22846508,-0.01764712,0.92829643
d1,bull,1,macd_bull+di_bull,8302,0.24611221,0.23403999,-0.01207222,0.95094832
d1,bull,1,macd_bull+di_strong_bull,6601,0.24611221,0.23314649,-0.01296571,0.94731788
d1,bull,1,macd_bull+volatility,3000,0.24611221,0.30500000,0.05888779,1.23927213
d1,bull,1,macd_bull+bb_bull,9113,0.24611221,0.24119390,-0.00491831,0.98001599
d1,bull,1,macd_bull+bb_upper,4784,0.24611221,0.22930602,-0.01680619,0.93171331
d1,bull,1,macd_bull+body_bull,2644,0.24611221,0.24281392,-0.00329829,0.98659844
d1,bull,1,macd_bull+rsi_up1,2617,0.24611221,0.23270921,-0.01340300,0.94554111
d1,bull,1,macd_bull+rsi_up3,3681,0.24611221,0.22629720,-0.01981501,0.91948792
d1,bull,1,macd_bull+rsi_cross50_up,634,0.24611221,0.23028391,-0.01582830,0.93568667
d1,bull,1,macd_bull+rsi_cross55_up,782,0.24611221,0.24296675,-0.00314546,0.98721943
d1,bull,1,macd_bull+macd_cross_up,890,0.24611221,0.22471910,-0.02139311,0.91307580
d1,bull,1,macd_bull+macd_accel_up,5937,0.24611221,0.23210376,-0.01400845,0.94308104
d1,bull,1,macd_bull+adx_up3,1994,0.24611221,0.21915747,-0.02695473,0.89047786
d1,bull,1,macd_bull+adx_cross25_up,210,0.24611221,0.26190476,0.01579255,1.06416811
d1,bull,1,macd_bull+di_cross_up,544,0.24611221,0.23713235,-0.00897985,0.96351317
d1,bull,1,macd_bull+di_spread_up3,3965,0.24611221,0.23102144,-0.01509077,0.93868338
d1,bull,1,macd_bull+ema20_slope_up3,8747,0.24611221,0.23688122,-0.00923099,0.96249276
d1,bull,1,macd_bull+price20_cross_up,700,0.24611221,0.25000000,0.00388779,1.01579683
d1,bull,1,macd_bull+price200_cross_up,287,0.24611221,0.24041812,-0.00569409,0.97686385
d1,bull,1,macd_bull+breakout20_up,1451,0.24611221,0.25844245,0.01233025,1.05010010
d1,bull,1,macd_bull+atr_expand,349,0.24611221,0.29226361,0.04615140,1.18752180
d1,bull,1,macd_bull+bb_expand,2517,0.24611221,0.23361144,-0.01250076,0.94920705
d1,bull,1,macd_bull+body_expand,3290,0.24611221,0.23586626,-0.01024595,0.95836880
d1,bull,1,macd_rising+adx25,3817,0.24611221,0.25517422,0.00906201,1.03682066
d1,bull,1,macd_rising+adx_rising,5243,0.24611221,0.23898531,-0.00712689,0.97104210
d1,bull,1,macd_rising+di_bull,6148,0.24611221,0.22983084,-0.01628137,0.93384575
d1,bull,1,macd_rising+di_strong_bull,4469,0.24611221,0.23092414,-0.01518806,0.93828806
d1,bull,1,macd_rising+volatility,3195,0.24611221,0.30015649,0.05404429,1.21959206
d1,bull,1,macd_rising+bb_bull,6301,0.24611221,0.23996191,-0.00615030,0.97501019
d1,bull,1,macd_rising+bb_upper,3682,0.24611221,0.23709940,-0.00901280,0.96337929
d1,bull,1,macd_rising+body_bull,3568,0.24611221,0.25112108,0.00500887,1.02035197
d1,bull,1,macd_rising+rsi_up1,4323,0.24611221,0.24288688,-0.00322532,0.98689491
d1,bull,1,macd_rising+rsi_up3,5439,0.24611221,0.23717595,-0.00893626,0.96369032
d1,bull,1,macd_rising+rsi_cross50_up,1083,0.24611221,0.25946445,0.01335224,1.05425267
d1,bull,1,macd_rising+rsi_cross55_up,1054,0.24611221,0.24857685,0.00246464,1.01001431
d1,bull,1,macd_rising+macd_cross_up,890,0.24611221,0.22471910,-0.02139311,0.91307580
d1,bull,1,macd_rising+macd_accel_up,10940,0.24611221,0.24149909,-0.00461312,0.98125602
d1,bull,1,macd_rising+adx_up3,1730,0.24611221,0.24739884,0.00128664,1.00522785
d1,bull,1,macd_rising+adx_cross25_up,180,0.24611221,0.26111111,0.01499890,1.06094336
d1,bull,1,macd_rising+di_cross_up,933,0.24611221,0.23687031,-0.00924190,0.96244844
d1,bull,1,macd_rising+di_spread_up3,5257,0.24611221,0.24462621,-0.00148599,0.99396213
d1,bull,1,macd_rising+ema20_slope_up3,5778,0.24611221,0.23572170,-0.01039050,0.95778144
d1,bull,1,macd_rising+price20_cross_up,1254,0.24611221,0.25917065,0.01305845,1.05305892
d1,bull,1,macd_rising+price200_cross_up,433,0.24611221,0.24018476,-0.00592745,0.97591566
d1,bull,1,macd_rising+breakout20_up,1433,0.24611221,0.26029309,0.01418088,1.05761959
d1,bull,1,macd_rising+atr_expand,350,0.24611221,0.28857143,0.04245922,1.17251977
d1,bull,1,macd_rising+bb_expand,2487,0.24611221,0.24849216,0.00237995,1.00967019
d1,bull,1,macd_rising+body_expand,3276,0.24611221,0.24450549,-0.00160671,0.99347163
d1,bull,1,adx25+adx_rising,4165,0.24611221,0.24873950,0.00262729,1.01067517
d1,bull,1,adx25+di_bull,4462,0.24611221,0.23016584,-0.01594636,0.93520694
d1,bull,1,adx25+di_strong_bull,3922,0.24611221,0.22667007,-0.01944214,0.92100294
d1,bull,1,adx25+volatility,3103,0.24611221,0.31002256,0.06391035,1.25967973
d1,bull,1,adx25+bb_bull,4336,0.24611221,0.23662362,-0.00948859,0.96144608
d1,bull,1,adx25+bb_upper,2025,0.24611221,0.22419753,-0.02191468,0.91095657
d1,bull,1,adx25+body_bull,1623,0.24611221,0.25878004,0.01266783,1.05147177
d1,bull,1,adx25+rsi_up1,1667,0.24611221,0.24775045,0.00163824,1.00665649
d1,bull,1,adx25+rsi_up3,1978,0.24611221,0.23963600,-0.00647621,0.97368594
d1,bull,1,adx25+rsi_cross50_up,228,0.24611221,0.25877193,0.01265972,1.05143883
d1,bull,1,adx25+rsi_cross55_up,259,0.24611221,0.23552124,-0.01059097,0.95696690
d1,bull,1,adx25+macd_cross_up,279,0.24611221,0.24014337,-0.00596884,0.97574749
d1,bull,1,adx25+macd_accel_up,3817,0.24611221,0.25517422,0.00906201,1.03682066
d1,bull,1,adx25+adx_up3,2138,0.24611221,0.26566885,0.01955664,1.07946230
d1,bull,1,adx25+adx_cross25_up,371,0.24611221,0.28301887,0.03690666,1.14995868
d1,bull,1,adx25+di_cross_up,139,0.24611221,0.28776978,0.04165758,1.16926254
d1,bull,1,adx25+di_spread_up3,2096,0.24611221,0.25047710,0.00436489,1.01773537
d1,bull,1,adx25+ema20_slope_up3,4435,0.24611221,0.23404735,-0.01206486,0.95097823
d1,bull,1,adx25+price20_cross_up,329,0.24611221,0.22492401,-0.02118819,0.91390840
d1,bull,1,adx25+price200_cross_up,121,0.24611221,0.28099174,0.03487953,1.14172206
d1,bull,1,adx25+breakout20_up,614,0.24611221,0.23289902,-0.01321318,0.94631236
d1,bull,1,adx25+atr_expand,439,0.24611221,0.35990888,0.11379668,1.46237722
d1,bull,1,adx25+bb_expand,1934,0.24611221,0.28024819,0.03413598,1.13870089
d1,bull,1,adx25+body_expand,2286,0.24611221,0.26071741,0.01460520,1.05934368
d1,bull,1,adx_rising+di_bull,5867,0.24611221,0.23010056,-0.01601164,0.93494169
d1,bull,1,adx_rising+di_strong_bull,5812,0.24611221,0.22986924,-0.01624297,0.93400177
d1,bull,1,adx_rising+volatility,2982,0.24611221,0.30382294,0.05771073,1.23448951
d1,bull,1,adx_rising+bb_bull,5827,0.24611221,0.23030719,-0.01580502,0.93578126
d1,bull,1,adx_rising+bb_upper,3963,0.24611221,0.22836235,-0.01774986,0.92787901
d1,bull,1,adx_rising+body_bull,2234,0.24611221,0.26454790,0.01843569,1.07490766
d1,bull,1,adx_rising+rsi_up1,2298,0.24611221,0.24325500,-0.00285720,0.98839065
d1,bull,1,adx_rising+rsi_up3,2779,0.24611221,0.22382152,-0.02229069,0.90942876
d1,bull,1,adx_rising+rsi_cross50_up,242,0.24611221,0.28925620,0.04314399,1.17530212
d1,bull,1,adx_rising+rsi_cross55_up,464,0.24611221,0.24137931,-0.00473290,0.98076935
d1,bull,1,adx_rising+macd_cross_up,346,0.24611221,0.24277457,-0.00333764,0.98643854
d1,bull,1,adx_rising+macd_accel_up,5243,0.24611221,0.23898531,-0.00712689,0.97104210
d1,bull,1,adx_rising+adx_up3,3380,0.24611221,0.25443787,0.00832566,1.03382873
d1,bull,1,adx_rising+adx_cross25_up,371,0.24611221,0.28301887,0.03690666,1.14995868
d1,bull,1,adx_rising+di_cross_up,83,0.24611221,0.26506024,0.01894803,1.07698941
d1,bull,1,adx_rising+di_spread_up3,2941,0.24611221,0.23631418,-0.00979803,0.96018878
d1,bull,1,adx_rising+ema20_slope_up3,5827,0.24611221,0.22979235,-0.01631986,0.93368935
d1,bull,1,adx_rising+price20_cross_up,234,0.24611221,0.31196581,0.06585360,1.26757553
d1,bull,1,adx_rising+price200_cross_up,244,0.24611221,0.20901639,-0.03709581,0.84927276
d1,bull,1,adx_rising+breakout20_up,1340,0.24611221,0.25373134,0.00761914,1.03095798
d1,bull,1,adx_rising+atr_expand,612,0.24611221,0.34477124,0.09865903,1.40087014
d1,bull,1,adx_rising+bb_expand,3828,0.24611221,0.25992685,0.01381465,1.05613150
d1,bull,1,adx_rising+body_expand,3028,0.24611221,0.25726552,0.01115331,1.04531801
d1,bull,1,di_bull+di_strong_bull,8561,0.24611221,0.23513608,-0.01097612,0.95540195
d1,bull,1,di_bull+volatility,3044,0.24611221,0.27923784,0.03312564,1.13459567
d1,bull,1,di_bull+bb_bull,10006,0.24611221,0.24005597,-0.00605624,0.97539236
d1,bull,1,di_bull+bb_upper,4936,0.24611221,0.23014587,-0.01596634,0.93512577
d1,bull,1,di_bull+body_bull,2911,0.24611221,0.24218482,-0.00392739,0.98404228
d1,bull,1,di_bull+rsi_up1,2900,0.24611221,0.23482759,-0.01128462,0.95414847
d1,bull,1,di_bull+rsi_up3,3777,0.24611221,0.22795870,-0.01815351,0.92623889
d1,bull,1,di_bull+rsi_cross50_up,788,0.24611221,0.26015228,0.01404008,1.05704746
d1,bull,1,di_bull+rsi_cross55_up,1095,0.24611221,0.24109589,-0.00501632,0.97961777
d1,bull,1,di_bull+macd_cross_up,540,0.24611221,0.22962963,-0.01648258,0.93302820
d1,bull,1,di_bull+macd_accel_up,6148,0.24611221,0.22983084,-0.01628137,0.93384575
d1,bull,1,di_bull+adx_up3,2021,0.24611221,0.22167244,-0.02443977,0.90069665
d1,bull,1,di_bull+adx_cross25_up,216,0.24611221,0.26851852,0.02240631,1.09104104
d1,bull,1,di_bull+di_cross_up,1059,0.24611221,0.24173749,-0.00437472,0.98222470
d1,bull,1,di_bull+di_spread_up3,4106,0.24611221,0.23209937,-0.01401284,0.94306321
d1,bull,1,di_bull+ema20_slope_up3,10292,0.24611221,0.23902060,-0.00709161,0.97118547
d1,bull,1,di_bull+price20_cross_up,867,0.24611221,0.24913495,0.00302274,1.01228196
d1,bull,1,di_bull+price200_cross_up,324,0.24611221,0.22839506,-0.01771715,0.92801192
d1,bull,1,di_bull+breakout20_up,1494,0.24611221,0.25635877,0.01024656,1.04163370
d1,bull,1,di_bull+atr_expand,381,0.24611221,0.27034121,0.02422900,1.09844697
d1,bull,1,di_bull+bb_expand,2564,0.24611221,0.23283931,-0.01327289,0.94606975
d1,bull,1,di_bull+body_expand,3517,0.24611221,0.23883992,-0.00727229,0.97045134
d1,bull,1,di_strong_bull+volatility,2279,0.24611221,0.26941641,0.02330420,1.09468935
d1,bull,1,di_strong_bull+bb_bull,7948,0.24611221,0.23616004,-0.00995217,0.95956248
d1,bull,1,di_strong_bull+bb_upper,4540,0.24611221,0.22885463,-0.01725758,0.92987921
d1,bull,1,di_strong_bull+body_bull,2277,0.24611221,0.24418094,-0.00193127,0.99215290
d1,bull,1,di_strong_bull+rsi_up1,2157,0.24611221,0.23690311,-0.00920910,0.96258170
d1,bull,1,di_strong_bull+rsi_up3,2926,0.24611221,0.22693096,-0.01918124,0.92206302
d1,bull,1,di_strong_bull+rsi_cross50_up,340,0.24611221,0.28823529,0.04212309,1.17115399
d1,bull,1,di_strong_bull+rsi_cross55_up,774,0.24611221,0.24160207,-0.00451014,0.98167446
d1,bull,1,di_strong_bull+macd_cross_up,377,0.24611221,0.25198939,0.00587718,1.02388010
d1,bull,1,di_strong_bull+macd_accel_up,4469,0.24611221,0.23092414,-0.01518806,0.93828806
d1,bull,1,di_strong_bull+adx_up3,2018,0.24611221,0.22101090,-0.02510131,0.89800870
d1,bull,1,di_strong_bull+adx_cross25_up,216,0.24611221,0.26851852,0.02240631,1.09104104
d1,bull,1,di_strong_bull+di_cross_up,217,0.24611221,0.25345622,0.00734401,1.02984011
d1,bull,1,di_strong_bull+di_spread_up3,3204,0.24611221,0.23408240,-0.01202981,0.95112063
d1,bull,1,di_strong_bull+ema20_slope_up3,8119,0.24611221,0.23364946,-0.01246274,0.94936154
d1,bull,1,di_strong_bull+price20_cross_up,362,0.24611221,0.28176796,0.03565575,1.14487599
d1,bull,1,di_strong_bull+price200_cross_up,222,0.24611221,0.22972973,-0.01638248,0.93343493
d1,bull,1,di_strong_bull+breakout20_up,1445,0.24611221,0.25397924,0.00786703,1.03196522
d1,bull,1,di_strong_bull+atr_expand,302,0.24611221,0.26158940,0.01547720,1.06288675
d1,bull,1,di_strong_bull+bb_expand,2377,0.24611221,0.23096340,-0.01514881,0.93844756
d1,bull,1,di_strong_bull+body_expand,2548,0.24611221,0.24058085,-0.00553136,0.97752505
d1,bull,1,volatility+bb_bull,3057,0.24611221,0.30356559,0.05745338,1.23344385
d1,bull,1,volatility+bb_upper,1373,0.24611221,0.28113620,0.03502399,1.14230904
d1,bull,1,volatility+body_bull,1356,0.24611221,0.31120944,0.06509723,1.26450225
d1,bull,1,volatility+rsi_up1,1565,0.24611221,0.28690096,0.04078875,1.16573234
d1,bull,1,volatility+rsi_up3,1808,0.24611221,0.28152655,0.03541434,1.14389510
d1,bull,1,volatility+rsi_cross50_up,372,0.24611221,0.36021505,0.11410285,1.46362124
d1,bull,1,volatility+rsi_cross55_up,363,0.24611221,0.33333333,0.08722113,1.35439578
d1,bull,1,volatility+macd_cross_up,257,0.24611221,0.26459144,0.01847923,1.07508458
d1,bull,1,volatility+macd_accel_up,3195,0.24611221,0.30015649,0.05404429,1.21959206
d1,bull,1,volatility+adx_up3,1184,0.24611221,0.34290541,0.09679320,1.39328890
d1,bull,1,volatility+adx_cross25_up,121,0.24611221,0.37190083,0.12578862,1.51110272
d1,bull,1,volatility+di_cross_up,296,0.24611221,0.31418919,0.06807698,1.27660953
d1,bull,1,volatility+di_spread_up3,1910,0.24611221,0.29476440,0.04865219,1.19768297
d1,bull,1,volatility+ema20_slope_up3,3017,0.24611221,0.29565794,0.04954573,1.20131359
d1,bull,1,volatility+price20_cross_up,438,0.24611221,0.31278539,0.06667318,1.27090562
d1,bull,1,volatility+price200_cross_up,133,0.24611221,0.30827068,0.06215847,1.25256151
d1,bull,1,volatility+breakout20_up,443,0.24611221,0.25282167,0.00670946,1.02726181
d1,bull,1,volatility+atr_expand,644,0.24611221,0.39130435,0.14519214,1.58994287
d1,bull,1,volatility+bb_expand,1663,0.24611221,0.32110643,0.07499423,1.30471559
d1,bull,1,volatility+body_expand,1812,0.24611221,0.31567329,0.06956108,1.28263971
d1,bull,1,bb_bull+bb_upper,5086,0.24611221,0.23220606,-0.01390615,0.94349670
d1,bull,1,bb_bull+body_bull,3094,0.24611221,0.24660633,0.00049413,1.00200773
d1,bull,1,bb_bull+rsi_up1,3120,0.24611221,0.23750000,-0.00861221,0.96500699
d1,bull,1,bb_bull+rsi_up3,3980,0.24611221,0.23040201,-0.01571020,0.93616653
d1,bull,1,bb_bull+rsi_cross50_up,919,0.24611221,0.24591948,-0.00019273,0.99921690
d1,bull,1,bb_bull+rsi_cross55_up,1199,0.24611221,0.25187656,0.00576436,1.02342166
d1,bull,1,bb_bull+macd_cross_up,607,0.24611221,0.23558484,-0.01052736,0.95722535
d1,bull,1,bb_bull+macd_accel_up,6301,0.24611221,0.23996191,-0.00615030,0.97501019
d1,bull,1,bb_bull+adx_up3,2025,0.24611221,0.22222222,-0.02388998,0.90293052
d1,bull,1,bb_bull+adx_cross25_up,216,0.24611221,0.26851852,0.02240631,1.09104104
d1,bull,1,bb_bull+di_cross_up,737,0.24611221,0.23066486,-0.01544735,0.93723453
d1,bull,1,bb_bull+di_spread_up3,4092,0.24611221,0.23680352,-0.00930869,0.96217706
d1,bull,1,bb_bull+ema20_slope_up3,10399,0.24611221,0.24204250,-0.00406970,0.98346403
d1,bull,1,bb_bull+price20_cross_up,1073,0.24611221,0.25442684,0.00831463,1.03378391
d1,bull,1,bb_bull+price200_cross_up,319,0.24611221,0.23510972,-0.01100249,0.95529483
d1,bull,1,bb_bull+breakout20_up,1508,0.24611221,0.25795756,0.01184535,1.04812989
d1,bull,1,bb_bull+atr_expand,343,0.24611221,0.27696793,0.03085572,1.12537258
d1,bull,1,bb_bull+bb_expand,2517,0.24611221,0.23480334,-0.01130887,0.95404994
d1,bull,1,bb_bull+body_expand,3389,0.24611221,0.24609029,-0.00002191,0.99991096
d1,bull,1,bb_upper+body_bull,1874,0.24611221,0.24706510,0.00095289,1.00387179
d1,bull,1,bb_upper+rsi_up1,1799,0.24611221,0.24235686,-0.00375534,0.98474134
d1,bull,1,bb_upper+rsi_up3,2556,0.24611221,0.23239437,-0.01371784,0.94426184
d1,bull,1,bb_upper+rsi_cross50_up,212,0.24611221,0.25471698,0.00860477,1.03496281
d1,bull,1,bb_upper+rsi_cross55_up,562,0.24611221,0.24911032,0.00299811,1.01218190
d1,bull,1,bb_upper+macd_cross_up,284,0.24611221,0.24647887,0.00036667,1.00148983
d1,bull,1,bb_upper+macd_accel_up,3682,0.24611221,0.23709940,-0.00901280,0.96337929
d1,bull,1,bb_upper+adx_up3,1654,0.24611221,0.21704958,-0.02906263,0.88191309
d1,bull,1,bb_upper+adx_cross25_up,172,0.24611221,0.28488372,0.03877151,1.15753592
d1,bull,1,bb_upper+di_cross_up,250,0.24611221,0.24400000,-0.00211221,0.99141771
d1,bull,1,bb_upper+di_spread_up3,2549,0.24611221,0.23499412,-0.01111809,0.95482511
d1,bull,1,bb_upper+ema20_slope_up3,5048,0.24611221,0.23098257,-0.01512964,0.93852544
d1,bull,1,bb_upper+price20_cross_up,156,0.24611221,0.29487179,0.04875959,1.19811934
d1,bull,1,bb_upper+price200_cross_up,184,0.24611221,0.22826087,-0.01785134,0.92746667
d1,bull,1,bb_upper+breakout20_up,1501,0.24611221,0.25849434,0.01238213,1.05031091
d1,bull,1,bb_upper+atr_expand,205,0.24611221,0.25853659,0.01242438,1.05048258
d1,bull,1,bb_upper+bb_expand,2242,0.24611221,0.23371989,-0.01239231,0.94964771
d1,bull,1,bb_upper+body_expand,1589,0.24611221,0.23410950,-0.01200270,0.95123076
d1,bull,1,body_bull+rsi_up1,2933,0.24611221,0.24445960,-0.00165261,0.99328514
d1,bull,1,body_bull+rsi_up3,2211,0.24611221,0.25192221,0.00581000,1.02360712
d1,bull,1,body_bull+rsi_cross50_up,711,0.24611221,0.24753868,0.00142647,1.00579602
d1,bull,1,body_bull+rsi_cross55_up,748,0.24611221,0.23663102,-0.00948119,0.96147615
d1,bull,1,body_bull+macd_cross_up,412,0.24611221,0.21844660,-0.02766561,0.88758946
d1,bull,1,body_bull+macd_accel_up,3568,0.24611221,0.25112108,0.00500887,1.02035197
d1,bull,1,body_bull+adx_up3,749,0.24611221,0.26168224,0.01557004,1.06326397
d1,bull,1,body_bull+adx_cross25_up,83,0.24611221,0.30120482,0.05509261,1.22385160
d1,bull,1,body_bull+di_cross_up,490,0.24611221,0.21224490,-0.03386731,0.86239078
d1,bull,1,body_bull+di_spread_up3,1851,0.24611221,0.25661804,0.01050584,1.04268719
d1,bull,1,body_bull+ema20_slope_up3,2746,0.24611221,0.24326293,-0.00284928,0.98842285
d1,bull,1,body_bull+price20_cross_up,812,0.24611221,0.24261084,-0.00350137,0.98577328
d1,bull,1,body_bull+price200_cross_up,305,0.24611221,0.22950820,-0.01660401,0.93253480
d1,bull,1,body_bull+breakout20_up,936,0.24611221,0.27136752,0.02525531,1.10261707
d1,bull,1,body_bull+atr_expand,195,0.24611221,0.26666667,0.02055446,1.08351662
d1,bull,1,body_bull+bb_expand,1068,0.24611221,0.28183521,0.03572300,1.14514924
d1,bull,1,body_bull+body_expand,2663,0.24611221,0.25347353,0.00736132,1.02991042
d1,bull,1,rsi_up1+rsi_up3,2657,0.24611221,0.24614227,0.00003006,1.00012213
d1,bull,1,rsi_up1+rsi_cross50_up,981,0.24611221,0.24974516,0.00363295,1.01476136
d1,bull,1,rsi_up1+rsi_cross55_up,943,0.24611221,0.23541888,-0.01069333,0.95655099
d1,bull,1,rsi_up1+macd_cross_up,501,0.24611221,0.23552894,-0.01058326,0.95699821
d1,bull,1,rsi_up1+macd_accel_up,4323,0.24611221,0.24288688,-0.00322532,0.98689491
d1,bull,1,rsi_up1+adx_up3,689,0.24611221,0.24528302,-0.00082919,0.99663085
d1,bull,1,rsi_up1+di_cross_up,704,0.24611221,0.23863636,-0.00747584,0.96962425
d1,bull,1,rsi_up1+di_spread_up3,2295,0.24611221,0.24923747,0.00312527,1.01269854
d1,bull,1,rsi_up1+ema20_slope_up3,2540,0.24611221,0.23267717,-0.01343504,0.94541091
d1,bull,1,rsi_up1+price20_cross_up,1138,0.24611221,0.23989455,-0.00621766,0.97473650
d1,bull,1,rsi_up1+price200_cross_up,378,0.24611221,0.22751323,-0.01859898,0.92442886
d1,bull,1,rsi_up1+breakout20_up,963,0.24611221,0.26583593,0.01972372,1.08014118
d1,bull,1,rsi_up1+atr_expand,289,0.24611221,0.28027682,0.03416461,1.13881721
d1,bull,1,rsi_up1+bb_expand,1075,0.24611221,0.25767442,0.01156221,1.04697943
d1,bull,1,rsi_up1+body_expand,2263,0.24611221,0.23729563,-0.00881658,0.96417658
d1,bull,1,rsi_up3+rsi_cross50_up,687,0.24611221,0.24890830,0.00279609,1.01136104
d1,bull,1,rsi_up3+rsi_cross55_up,682,0.24611221,0.26246334,0.01635114,1.06643773
d1,bull,1,rsi_up3+macd_cross_up,633,0.24611221,0.22590837,-0.02020383,0.91790804
d1,bull,1,rsi_up3+macd_accel_up,5439,0.24611221,0.23717595,-0.00893626,0.96369032
d1,bull,1,rsi_up3+adx_up3,934,0.24611221,0.22162741,-0.02448480,0.90051368
d1,bull,1,rsi_up3+adx_cross25_up,112,0.24611221,0.26785714,0.02174494,1.08835375
