pair,timeframe,direction,threshold_pips,event_timestamp,hit_timestamp,bars_to_hit,entry_close,max_excursion_pips
eurjpy,d1,bear,100,2022-06-17T00:00:00+00:00,2022-07-01T00:00:00+00:00,12,141.596,473.5
eurjpy,d1,bear,100,2022-07-03T00:00:00+00:00,2022-07-05T00:00:00+00:00,2,140.839,397.8
eurjpy,d1,bear,100,2022-07-06T00:00:00+00:00,2022-07-08T00:00:00+00:00,2,138.456,291.3
eurjpy,d1,bear,100,2022-07-10T00:00:00+00:00,2022-07-12T00:00:00+00:00,2,138.576,517.9
eurjpy,d1,bear,100,2022-07-13T00:00:00+00:00,2022-07-28T00:00:00+00:00,13,138.11,471.3
eurjpy,d1,bear,100,2022-07-29T00:00:00+00:00,2022-08-01T00:00:00+00:00,2,136.194,279.7
eurjpy,d1,bear,100,2022-08-03T00:00:00+00:00,2022-08-16T00:00:00+00:00,11,136.022,107.9
eurjpy,d1,bear,100,2022-08-17T00:00:00+00:00,2022-08-23T00:00:00+00:00,5,137.345,183.4
eurjpy,d1,bear,100,2022-08-31T00:00:00+00:00,2022-09-05T00:00:00+00:00,4,139.858,119.6
eurjpy,d1,bear,100,2022-09-06T00:00:00+00:00,2022-09-22T00:00:00+00:00,14,141.683,434.0
eurjpy,d1,bear,100,2022-09-23T00:00:00+00:00,2022-09-26T00:00:00+00:00,2,138.859,151.6
eurjpy,d1,bear,100,2022-09-29T00:00:00+00:00,2022-09-30T00:00:00+00:00,1,141.951,119.3
eurjpy,d1,bear,100,2022-10-03T00:00:00+00:00,2022-10-10T00:00:00+00:00,6,142.117,122.2
eurjpy,d1,bear,100,2022-10-16T00:00:00+00:00,2022-10-23T00:00:00+00:00,6,144.762,105.6
eurjpy,d1,bear,100,2022-10-24T00:00:00+00:00,2022-10-27T00:00:00+00:00,3,147.158,460.5
eurjpy,d1,bear,100,2022-10-28T00:00:00+00:00,2022-11-02T00:00:00+00:00,4,146.939,438.6
eurjpy,d1,bear,100,2022-11-03T00:00:00+00:00,2022-11-10T00:00:00+00:00,6,144.662,210.9
eurjpy,d1,bear,100,2022-11-11T00:00:00+00:00,2022-12-01T00:00:00+00:00,17,143.681,292.4
eurjpy,d1,bear,100,2022-12-02T00:00:00+00:00,2022-12-20T00:00:00+00:00,15,141.426,262.5
eurjpy,d1,bear,100,2022-12-21T00:00:00+00:00,2023-01-02T00:00:00+00:00,10,140.441,305.9
eurjpy,d1,bear,100,2023-01-04T00:00:00+00:00,2023-01-13T00:00:00+00:00,8,140.275,236.5
eurjpy,d1,bear,100,2023-01-16T00:00:00+00:00,2023-01-19T00:00:00+00:00,3,138.986,107.6
eurjpy,d1,bear,100,2023-01-20T00:00:00+00:00,2023-02-10T00:00:00+00:00,18,140.546,100.0
eurjpy,d1,bear,100,2023-02-15T00:00:00+00:00,2023-02-24T00:00:00+00:00,8,143.156,101.0
eurjpy,d1,bear,100,2023-02-26T00:00:00+00:00,2023-03-12T00:00:00+00:00,12,143.967,514.6
eurjpy,d1,bear,100,2023-03-13T00:00:00+00:00,2023-03-15T00:00:00+00:00,2,142.698,387.7
eurjpy,d1,bear,100,2023-03-16T00:00:00+00:00,2023-03-17T00:00:00+00:00,1,141.547,272.6
eurjpy,d1,bear,100,2023-03-19T00:00:00+00:00,2023-03-20T00:00:00+00:00,1,141.273,245.2
eurjpy,d1,bear,100,2023-03-21T00:00:00+00:00,2023-03-23T00:00:00+00:00,2,142.63,356.5
eurjpy,d1,bear,100,2023-03-29T00:00:00+00:00,2023-04-05T00:00:00+00:00,6,143.716,117.0
eurjpy,d1,bear,100,2023-04-19T00:00:00+00:00,2023-04-21T00:00:00+00:00,2,147.534,140.4
eurjpy,d1,bear,100,2023-04-23T00:00:00+00:00,2023-05-11T00:00:00+00:00,16,147.25,112.0
eurjpy,d1,bear,100,2023-05-22T00:00:00+00:00,2023-05-24T00:00:00+00:00,2,149.897,130.9
eurjpy,d1,bear,100,2023-05-25T00:00:00+00:00,2023-05-31T00:00:00+00:00,5,150.148,156.0
eurjpy,d1,bear,100,2023-06-02T00:00:00+00:00,2023-06-06T00:00:00+00:00,3,149.845,121.7
eurjpy,d1,bear,100,2023-06-16T00:00:00+00:00,2023-06-20T00:00:00+00:00,3,155.207,116.4
eurjpy,d1,bear,100,2023-06-21T00:00:00+00:00,2023-07-11T00:00:00+00:00,17,155.735,239.2
eurjpy,d1,bear,100,2023-07-12T00:00:00+00:00,2023-07-27T00:00:00+00:00,13,154.106,270.5
eurjpy,d1,bear,100,2023-08-01T00:00:00+00:00,2023-08-02T00:00:00+00:00,1,157.363,183.3
eurjpy,d1,bear,100,2023-08-10T00:00:00+00:00,2023-08-18T00:00:00+00:00,7,159.069,220.2
eurjpy,d1,bear,100,2023-08-20T00:00:00+00:00,2023-08-23T00:00:00+00:00,3,158.039,146.0
eurjpy,d1,bear,100,2023-08-24T00:00:00+00:00,2023-09-11T00:00:00+00:00,15,157.714,113.5
eurjpy,d1,bear,100,2023-09-12T00:00:00+00:00,2023-09-14T00:00:00+00:00,2,158.242,390.0
eurjpy,d1,bear,100,2023-09-15T00:00:00+00:00,2023-10-03T00:00:00+00:00,15,157.551,320.9
eurjpy,d1,bear,100,2023-10-06T00:00:00+00:00,2023-10-09T00:00:00+00:00,2,158.042,153.3
eurjpy,d1,bear,100,2023-10-11T00:00:00+00:00,2023-10-13T00:00:00+00:00,2,158.323,137.8
eurjpy,d1,bear,100,2023-10-20T00:00:00+00:00,2023-10-30T00:00:00+00:00,8,158.715,102.0
eurjpy,d1,bear,100,2023-10-31T00:00:00+00:00,2023-11-01T00:00:00+00:00,1,160.085,102.4
eurjpy,d1,bear,100,2023-11-08T00:00:00+00:00,2023-12-01T00:00:00+00:00,20,161.578,193.6
eurjpy,d1,bear,100,2023-12-03T00:00:00+00:00,2023-12-07T00:00:00+00:00,4,159.326,619.7
eurjpy,d1,bear,100,2023-12-08T00:00:00+00:00,2023-12-13T00:00:00+00:00,4,156.005,215.1
eurjpy,d1,bear,100,2023-12-14T00:00:00+00:00,2023-12-15T00:00:00+00:00,1,156.41,200.9
eurjpy,d1,bear,100,2023-12-19T00:00:00+00:00,2023-12-20T00:00:00+00:00,1,158.011,294.8
eurjpy,d1,bear,100,2023-12-21T00:00:00+00:00,2024-01-02T00:00:00+00:00,9,156.303,124.0
eurjpy,d1,bear,100,2024-01-04T00:00:00+00:00,2024-01-09T00:00:00+00:00,4,158.481,128.1
eurjpy,d1,bear,100,2024-01-10T00:00:00+00:00,2024-01-12T00:00:00+00:00,2,159.918,184.2
eurjpy,d1,bear,100,2024-01-15T00:00:00+00:00,2024-01-31T00:00:00+00:00,14,159.565,148.9
eurjpy,d1,bear,100,2024-02-02T00:00:00+00:00,2024-02-06T00:00:00+00:00,3,160.027,112.1
eurjpy,d1,bear,100,2024-02-14T00:00:00+00:00,2024-03-07T00:00:00+00:00,19,161.574,102.5
eurjpy,d1,bear,100,2024-03-19T00:00:00+00:00,2024-03-29T00:00:00+00:00,9,164.035,142.9
eurjpy,d1,bear,100,2024-03-31T00:00:00+00:00,2024-04-12T00:00:00+00:00,11,163.408,113.8
eurjpy,d1,bear,100,2024-04-16T00:00:00+00:00,2024-04-19T00:00:00+00:00,3,164.304,129.1
eurjpy,d1,bear,100,2024-04-23T00:00:00+00:00,2024-05-01T00:00:00+00:00,7,165.614,160.2
eurjpy,d1,bear,100,2024-05-13T00:00:00+00:00,2024-05-16T00:00:00+00:00,3,168.597,127.3
eurjpy,d1,bear,100,2024-05-17T00:00:00+00:00,2024-06-04T00:00:00+00:00,15,169.139,114.2
eurjpy,d1,bear,100,2024-06-05T00:00:00+00:00,2024-06-10T00:00:00+00:00,4,169.538,201.8
eurjpy,d1,bear,100,2024-06-11T00:00:00+00:00,2024-06-14T00:00:00+00:00,3,168.736,121.6
eurjpy,d1,bear,100,2024-06-24T00:00:00+00:00,2024-07-17T00:00:00+00:00,20,171.389,139.5
eurjpy,d1,bear,100,2024-07-18T00:00:00+00:00,2024-07-22T00:00:00+00:00,3,171.325,1693.2
eurjpy,d1,bear,100,2024-07-23T00:00:00+00:00,2024-07-24T00:00:00+00:00,1,168.993,1460.0
eurjpy,d1,bear,100,2024-07-25T00:00:00+00:00,2024-07-30T00:00:00+00:00,4,166.781,1238.8
eurjpy,d1,bear,100,2024-07-31T00:00:00+00:00,2024-08-01T00:00:00+00:00,1,162.125,773.2
eurjpy,d1,bear,100,2024-08-02T00:00:00+00:00,2024-08-04T00:00:00+00:00,1,159.865,547.2
eurjpy,d1,bear,100,2024-08-05T00:00:00+00:00,2024-08-06T00:00:00+00:00,1,159.652,235.8
eurjpy,d1,bear,100,2024-08-08T00:00:00+00:00,2024-08-09T00:00:00+00:00,1,161.207,140.4
eurjpy,d1,bear,100,2024-08-12T00:00:00+00:00,2024-09-04T00:00:00+00:00,20,160.785,208.8
eurjpy,d1,bear,100,2024-09-05T00:00:00+00:00,2024-09-06T00:00:00+00:00,1,159.318,417.1
eurjpy,d1,bear,100,2024-09-08T00:00:00+00:00,2024-09-10T00:00:00+00:00,2,157.971,282.4
eurjpy,d1,bear,100,2024-09-11T00:00:00+00:00,2024-09-13T00:00:00+00:00,2,157.051,190.4
eurjpy,d1,bear,100,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,1,156.157,101.0
eurjpy,d1,bear,100,2024-09-19T00:00:00+00:00,2024-09-20T00:00:00+00:00,1,159.426,133.0
eurjpy,d1,bear,100,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,1,160.779,268.3
eurjpy,d1,bear,100,2024-09-24T00:00:00+00:00,2024-09-27T00:00:00+00:00,3,159.967,187.1
eurjpy,d1,bear,100,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,1,159.478,138.2
eurjpy,d1,bear,100,2024-10-03T00:00:00+00:00,2024-10-04T00:00:00+00:00,1,162.041,103.4
eurjpy,d1,bear,100,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,1,163.232,139.2
eurjpy,d1,bear,100,2024-10-09T00:00:00+00:00,2024-10-10T00:00:00+00:00,1,163.2,136.0
eurjpy,d1,bear,100,2024-10-11T00:00:00+00:00,2024-10-17T00:00:00+00:00,5,163.086,124.6
eurjpy,d1,bear,100,2024-10-23T00:00:00+00:00,2024-11-08T00:00:00+00:00,14,164.687,237.2
eurjpy,d1,bear,100,2024-11-10T00:00:00+00:00,2024-11-15T00:00:00+00:00,5,163.809,763.6
eurjpy,d1,bear,100,2024-11-17T00:00:00+00:00,2024-11-19T00:00:00+00:00,2,162.931,675.8
eurjpy,d1,bear,100,2024-11-20T00:00:00+00:00,2024-11-21T00:00:00+00:00,1,163.747,757.4
eurjpy,d1,bear,100,2024-11-22T00:00:00+00:00,2024-11-27T00:00:00+00:00,4,161.248,507.5
eurjpy,d1,bear,100,2024-11-28T00:00:00+00:00,2024-11-29T00:00:00+00:00,1,159.646,347.3
eurjpy,d1,bear,100,2024-12-01T00:00:00+00:00,2024-12-02T00:00:00+00:00,1,158.01,183.7
eurjpy,d1,bear,100,2024-12-05T00:00:00+00:00,2024-12-09T00:00:00+00:00,3,158.919,106.0
eurjpy,d1,bear,100,2024-12-10T00:00:00+00:00,2024-12-11T00:00:00+00:00,1,159.901,126.3
eurjpy,d1,bear,100,2024-12-13T00:00:00+00:00,2024-12-18T00:00:00+00:00,4,161.353,154.8
eurjpy,d1,bear,100,2024-12-19T00:00:00+00:00,2024-12-20T00:00:00+00:00,1,163.38,248.4
eurjpy,d1,bear,100,2024-12-22T00:00:00+00:00,2025-01-02T00:00:00+00:00,10,163.324,329.4
eurjpy,d1,bear,100,2025-01-03T00:00:00+00:00,2025-01-13T00:00:00+00:00,8,162.151,253.5
eurjpy,d1,bear,100,2025-01-14T00:00:00+00:00,2025-01-15T00:00:00+00:00,1,162.877,589.8
eurjpy,d1,bear,100,2025-01-16T00:00:00+00:00,2025-02-02T00:00:00+00:00,14,159.859,433.5
eurjpy,d1,bear,100,2025-02-03T00:00:00+00:00,2025-02-04T00:00:00+00:00,1,160.356,483.2
eurjpy,d1,bear,100,2025-02-05T00:00:00+00:00,2025-02-06T00:00:00+00:00,1,158.732,394.0
eurjpy,d1,bear,100,2025-02-07T00:00:00+00:00,2025-02-28T00:00:00+00:00,18,156.334,154.2
eurjpy,d1,bear,100,2025-03-02T00:00:00+00:00,2025-03-03T00:00:00+00:00,1,157.02,143.2
eurjpy,d1,bear,100,2025-03-05T00:00:00+00:00,2025-03-06T00:00:00+00:00,1,160.704,181.4
eurjpy,d1,bear,100,2025-03-07T00:00:00+00:00,2025-03-10T00:00:00+00:00,2,160.332,144.2
eurjpy,d1,bear,100,2025-03-11T00:00:00+00:00,2025-03-13T00:00:00+00:00,2,161.578,152.6
eurjpy,d1,bear,100,2025-03-14T00:00:00+00:00,2025-04-02T00:00:00+00:00,16,161.691,356.9
eurjpy,d1,bear,100,2025-04-03T00:00:00+00:00,2025-04-04T00:00:00+00:00,1,161.539,341.7
eurjpy,d1,bear,100,2025-04-07T00:00:00+00:00,2025-04-08T00:00:00+00:00,1,161.308,184.8
eurjpy,d1,bear,100,2025-04-11T00:00:00+00:00,2025-04-15T00:00:00+00:00,3,162.995,201.3
eurjpy,d1,bear,100,2025-04-20T00:00:00+00:00,2025-04-22T00:00:00+00:00,2,162.101,111.9
eurjpy,d1,bear,100,2025-04-25T00:00:00+00:00,2025-04-28T00:00:00+00:00,2,163.259,166.5
eurjpy,d1,bear,100,2025-05-01T00:00:00+00:00,2025-05-05T00:00:00+00:00,3,164.262,318.4
eurjpy,d1,bear,100,2025-05-06T00:00:00+00:00,2025-05-23T00:00:00+00:00,15,162.264,118.6
eurjpy,d1,bear,100,2025-06-11T00:00:00+00:00,2025-06-13T00:00:00+00:00,2,165.952,101.0
eurjpy,d1,bear,100,2025-06-16T00:00:00+00:00,2025-06-19T00:00:00+00:00,3,167.162,113.2
eurjpy,d1,bear,100,2025-06-23T00:00:00+00:00,2025-06-24T00:00:00+00:00,1,169.235,132.6
eurjpy,d1,bear,100,2025-06-27T00:00:00+00:00,2025-07-01T00:00:00+00:00,3,169.484,102.7
eurjpy,d1,bear,100,2025-07-08T00:00:00+00:00,2025-07-10T00:00:00+00:00,2,172.175,245.6
eurjpy,d1,bear,100,2025-07-11T00:00:00+00:00,2025-07-29T00:00:00+00:00,15,172.283,256.4
eurjpy,d1,bear,100,2025-07-31T00:00:00+00:00,2025-08-01T00:00:00+00:00,1,172.249,243.2
eurjpy,d1,bear,100,2025-08-08T00:00:00+00:00,2025-08-14T00:00:00+00:00,5,171.971,100.9
eurjpy,d1,bear,100,2025-08-15T00:00:00+00:00,2025-08-20T00:00:00+00:00,4,172.255,114.2
eurjpy,d1,bear,100,2025-08-21T00:00:00+00:00,2025-08-27T00:00:00+00:00,5,172.311,119.4
eurjpy,d1,bear,100,2025-09-07T00:00:00+00:00,2025-09-09T00:00:00+00:00,2,173.708,157.7
eurjpy,d1,bear,100,2025-09-15T00:00:00+00:00,2025-10-01T00:00:00+00:00,14,173.386,112.4
eurjpy,d1,bear,100,2025-10-06T00:00:00+00:00,2025-10-17T00:00:00+00:00,10,176.063,125.2
eurjpy,d1,bear,100,2025-10-23T00:00:00+00:00,2025-11-04T00:00:00+00:00,10,177.287,158.8
eurjpy,d1,bear,100,2025-11-19T00:00:00+00:00,2025-11-21T00:00:00+00:00,2,181.172,140.4
eurjpy,d1,bear,100,2025-11-26T00:00:00+00:00,2025-12-01T00:00:00+00:00,4,181.24,114.8
eurjpy,d1,bear,100,2025-12-02T00:00:00+00:00,2025-12-05T00:00:00+00:00,3,181.127,103.5
eurjpy,d1,bear,100,2025-12-11T00:00:00+00:00,2025-12-17T00:00:00+00:00,5,182.576,100.9
eurjpy,d1,bear,100,2025-12-19T00:00:00+00:00,2025-12-23T00:00:00+00:00,3,184.67,203.8
eurjpy,d1,bear,100,2025-12-25T00:00:00+00:00,2026-01-05T00:00:00+00:00,9,183.951,131.9
eurjpy,d1,bear,100,2026-01-06T00:00:00+00:00,2026-01-26T00:00:00+00:00,17,183.097,130.8
eurjpy,d1,bear,100,2026-01-27T00:00:00+00:00,2026-01-29T00:00:00+00:00,2,183.338,253.4
eurjpy,d1,bear,100,2026-01-30T00:00:00+00:00,2026-02-11T00:00:00+00:00,10,183.38,257.6
eurjpy,d1,bear,100,2026-02-16T00:00:00+00:00,2026-02-17T00:00:00+00:00,1,181.969,115.7
eurjpy,d1,bear,100,2026-02-24T00:00:00+00:00,2026-03-03T00:00:00+00:00,6,183.56,169.2
eurjpy,d1,bear,100,2026-03-05T00:00:00+00:00,2026-03-16T00:00:00+00:00,9,182.877,100.9
eurjpy,d1,bear,100,2026-03-17T00:00:00+00:00,2026-03-19T00:00:00+00:00,2,183.384,133.5
eurjpy,d1,bear,100,2026-03-20T00:00:00+00:00,2026-03-23T00:00:00+00:00,2,184.233,164.7
eurjpy,d1,bear,100,2026-03-24T00:00:00+00:00,2026-03-30T00:00:00+00:00,5,184.314,172.8
eurjpy,d1,bear,100,2026-04-07T00:00:00+00:00,2026-04-30T00:00:00+00:00,20,185.479,319.4
eurjpy,d1,bear,100,2026-05-01T00:00:00+00:00,2026-05-04T00:00:00+00:00,2,184.073,203.7
eurjpy,d1,bear,100,2026-05-05T00:00:00+00:00,2026-05-06T00:00:00+00:00,1,184.708,267.2
eurjpy,d1,bear,100,2026-05-11T00:00:00+00:00,2026-05-14T00:00:00+00:00,3,185.199,117.0
eurjpy,d1,bear,100,2026-05-18T00:00:00+00:00,2026-06-08T00:00:00+00:00,18,185.156,117.4
eurjpy,d1,bear,100,2026-06-09T00:00:00+00:00,2026-06-23T00:00:00+00:00,12,185.006,184.1
eurjpy,d1,bear,100,2026-06-29T00:00:00+00:00,2026-07-02T00:00:00+00:00,3,184.9,117.2
eurjpy,d1,bear,100,2026-07-06T00:00:00+00:00,2026-07-12T00:00:00+00:00,5,185.456,114.4
eurjpy,d1,bear,100,2026-07-13T00:00:00+00:00,2026-07-30T00:00:00+00:00,15,184.886,552.4
eurjpy,d1,bear,100,2026-07-31T00:00:00+00:00,2026-08-03T00:00:00+00:00,2,181.392,203.0
eurjpy,d1,bear,100,2026-08-06T00:00:00+00:00,2026-08-07T00:00:00+00:00,1,182.572,127.0
eurjpy,d1,bear,100,2026-08-11T00:00:00+00:00,2026-09-03T00:00:00+00:00,20,183.855,333.4
eurjpy,d1,bear,150,2021-01-06T00:00:00+00:00,2021-01-15T00:00:00+00:00,8,127.112,202.5
eurjpy,d1,bear,150,2021-03-11T00:00:00+00:00,2021-03-23T00:00:00+00:00,10,130.079,178.9
eurjpy,d1,bear,150,2021-05-25T00:00:00+00:00,2021-06-17T00:00:00+00:00,20,133.236,221.4
eurjpy,d1,bear,150,2021-06-21T00:00:00+00:00,2021-07-08T00:00:00+00:00,15,131.484,186.1
eurjpy,d1,bear,150,2021-07-09T00:00:00+00:00,2021-07-19T00:00:00+00:00,8,130.748,215.2
eurjpy,d1,bear,150,2021-07-23T00:00:00+00:00,2021-08-16T00:00:00+00:00,20,130.093,159.5
eurjpy,d1,bear,150,2021-08-29T00:00:00+00:00,2021-09-21T00:00:00+00:00,20,129.62,168.7
eurjpy,d1,bear,150,2021-09-26T00:00:00+00:00,2021-10-06T00:00:00+00:00,9,129.849,151.7
eurjpy,d1,bear,150,2021-10-15T00:00:00+00:00,2021-11-05T00:00:00+00:00,18,132.503,166.7
eurjpy,d1,bear,150,2021-11-07T00:00:00+00:00,2021-11-15T00:00:00+00:00,7,131.273,378.5
eurjpy,d1,bear,150,2021-11-16T00:00:00+00:00,2021-11-19T00:00:00+00:00,3,130.046,266.3
eurjpy,d1,bear,150,2021-11-22T00:00:00+00:00,2021-11-29T00:00:00+00:00,6,129.048,166.5
eurjpy,d1,bear,150,2021-12-29T00:00:00+00:00,2022-01-20T00:00:00+00:00,19,130.582,202.6
eurjpy,d1,bear,150,2022-02-03T00:00:00+00:00,2022-02-21T00:00:00+00:00,15,131.46,354.4
eurjpy,d1,bear,150,2022-02-22T00:00:00+00:00,2022-02-24T00:00:00+00:00,2,130.393,600.2
eurjpy,d1,bear,150,2022-02-25T00:00:00+00:00,2022-03-01T00:00:00+00:00,3,130.181,579.0
eurjpy,d1,bear,150,2022-03-02T00:00:00+00:00,2022-03-04T00:00:00+00:00,2,128.363,397.2
eurjpy,d1,bear,150,2022-03-28T00:00:00+00:00,2022-04-05T00:00:00+00:00,7,135.857,156.6
eurjpy,d1,bear,150,2022-04-11T00:00:00+00:00,2022-04-27T00:00:00+00:00,14,136.489,171.0
eurjpy,d1,bear,150,2022-04-28T00:00:00+00:00,2022-05-12T00:00:00+00:00,12,137.376,472.0
eurjpy,d1,bear,150,2022-05-17T00:00:00+00:00,2022-05-18T00:00:00+00:00,1,136.528,260.9
eurjpy,d1,bear,150,2022-05-23T00:00:00+00:00,2022-05-25T00:00:00+00:00,2,136.557,157.1
eurjpy,d1,bear,150,2022-06-02T00:00:00+00:00,2022-06-16T00:00:00+00:00,12,139.683,184.6
eurjpy,d1,bear,150,2022-06-17T00:00:00+00:00,2022-07-01T00:00:00+00:00,12,141.596,473.5
eurjpy,d1,bear,150,2022-07-03T00:00:00+00:00,2022-07-05T00:00:00+00:00,2,140.839,397.8
eurjpy,d1,bear,150,2022-07-06T00:00:00+00:00,2022-07-08T00:00:00+00:00,2,138.456,291.3
eurjpy,d1,bear,150,2022-07-10T00:00:00+00:00,2022-07-12T00:00:00+00:00,2,138.576,517.9
eurjpy,d1,bear,150,2022-07-13T00:00:00+00:00,2022-07-28T00:00:00+00:00,13,138.11,471.3
eurjpy,d1,bear,150,2022-07-29T00:00:00+00:00,2022-08-02T00:00:00+00:00,3,136.194,279.7
eurjpy,d1,bear,150,2022-08-05T00:00:00+00:00,2022-08-15T00:00:00+00:00,8,137.363,242.0
eurjpy,d1,bear,150,2022-08-17T00:00:00+00:00,2022-08-23T00:00:00+00:00,5,137.345,183.4
eurjpy,d1,bear,150,2022-09-02T00:00:00+00:00,2022-09-26T00:00:00+00:00,20,139.551,220.8
eurjpy,d1,bear,150,2022-10-04T00:00:00+00:00,2022-10-06T00:00:00+00:00,2,143.615,272.0
eurjpy,d1,bear,150,2022-10-17T00:00:00+00:00,2022-10-21T00:00:00+00:00,4,146.645,293.9
eurjpy,d1,bear,150,2022-10-23T00:00:00+00:00,2022-11-03T00:00:00+00:00,10,145.54,298.7
eurjpy,d1,bear,150,2022-11-04T00:00:00+00:00,2022-11-10T00:00:00+00:00,5,146.046,349.3
eurjpy,d1,bear,150,2022-11-11T00:00:00+00:00,2022-12-01T00:00:00+00:00,17,143.681,292.4
eurjpy,d1,bear,150,2022-12-02T00:00:00+00:00,2022-12-20T00:00:00+00:00,15,141.426,262.5
eurjpy,d1,bear,150,2022-12-21T00:00:00+00:00,2023-01-03T00:00:00+00:00,11,140.441,305.9
eurjpy,d1,bear,150,2023-01-04T00:00:00+00:00,2023-01-13T00:00:00+00:00,8,140.275,236.5
eurjpy,d1,bear,150,2023-01-23T00:00:00+00:00,2023-02-02T00:00:00+00:00,9,141.968,242.2
eurjpy,d1,bear,150,2023-02-03T00:00:00+00:00,2023-02-10T00:00:00+00:00,6,141.586,204.0
eurjpy,d1,bear,150,2023-02-17T00:00:00+00:00,2023-03-13T00:00:00+00:00,20,143.451,208.6
eurjpy,d1,bear,150,2023-03-14T00:00:00+00:00,2023-03-15T00:00:00+00:00,1,144.2,537.9
eurjpy,d1,bear,150,2023-03-16T00:00:00+00:00,2023-03-20T00:00:00+00:00,3,141.547,272.6
eurjpy,d1,bear,150,2023-03-21T00:00:00+00:00,2023-03-24T00:00:00+00:00,3,142.63,356.5
eurjpy,d1,bear,150,2023-03-30T00:00:00+00:00,2023-04-03T00:00:00+00:00,3,145.247,270.1
eurjpy,d1,bear,150,2023-04-24T00:00:00+00:00,2023-04-25T00:00:00+00:00,1,148.256,212.6
eurjpy,d1,bear,150,2023-04-28T00:00:00+00:00,2023-05-04T00:00:00+00:00,5,150.008,387.8
eurjpy,d1,bear,150,2023-05-05T00:00:00+00:00,2023-05-10T00:00:00+00:00,4,148.548,241.8
eurjpy,d1,bear,150,2023-05-25T00:00:00+00:00,2023-05-31T00:00:00+00:00,5,150.148,156.0
eurjpy,d1,bear,150,2023-06-19T00:00:00+00:00,2023-07-12T00:00:00+00:00,20,155.001,165.8
eurjpy,d1,bear,150,2023-07-13T00:00:00+00:00,2023-07-27T00:00:00+00:00,12,154.965,356.4
eurjpy,d1,bear,150,2023-08-01T00:00:00+00:00,2023-08-03T00:00:00+00:00,2,157.363,183.3
eurjpy,d1,bear,150,2023-08-10T00:00:00+00:00,2023-08-23T00:00:00+00:00,11,159.069,220.2
eurjpy,d1,bear,150,2023-08-25T00:00:00+00:00,2023-09-11T00:00:00+00:00,14,158.085,150.6
eurjpy,d1,bear,150,2023-09-12T00:00:00+00:00,2023-09-14T00:00:00+00:00,2,158.242,390.0
eurjpy,d1,bear,150,2023-09-15T00:00:00+00:00,2023-10-03T00:00:00+00:00,15,157.551,320.9
eurjpy,d1,bear,150,2023-10-06T00:00:00+00:00,2023-10-09T00:00:00+00:00,2,158.042,153.3
eurjpy,d1,bear,150,2023-10-23T00:00:00+00:00,2023-10-26T00:00:00+00:00,3,159.805,211.0
eurjpy,d1,bear,150,2023-11-08T00:00:00+00:00,2023-12-01T00:00:00+00:00,20,161.578,193.6
eurjpy,d1,bear,150,2023-12-03T00:00:00+00:00,2023-12-07T00:00:00+00:00,4,159.326,619.7
eurjpy,d1,bear,150,2023-12-08T00:00:00+00:00,2023-12-14T00:00:00+00:00,5,156.005,215.1
eurjpy,d1,bear,150,2023-12-19T00:00:00+00:00,2023-12-21T00:00:00+00:00,2,158.011,294.8
eurjpy,d1,bear,150,2023-12-22T00:00:00+00:00,2024-01-02T00:00:00+00:00,8,156.837,177.4
eurjpy,d1,bear,150,2024-01-10T00:00:00+00:00,2024-02-01T00:00:00+00:00,19,159.918,184.2
eurjpy,d1,bear,150,2024-02-16T00:00:00+00:00,2024-03-11T00:00:00+00:00,20,161.86,165.0
eurjpy,d1,bear,150,2024-03-20T00:00:00+00:00,2024-03-24T00:00:00+00:00,3,164.872,260.2
eurjpy,d1,bear,150,2024-03-25T00:00:00+00:00,2024-04-12T00:00:00+00:00,16,164.049,177.9
eurjpy,d1,bear,150,2024-04-17T00:00:00+00:00,2024-04-19T00:00:00+00:00,2,164.661,164.8
eurjpy,d1,bear,150,2024-04-23T00:00:00+00:00,2024-05-01T00:00:00+00:00,7,165.614,160.2
eurjpy,d1,bear,150,2024-05-14T00:00:00+00:00,2024-05-16T00:00:00+00:00,2,169.257,193.3
eurjpy,d1,bear,150,2024-05-20T00:00:00+00:00,2024-06-04T00:00:00+00:00,13,169.851,185.4
eurjpy,d1,bear,150,2024-06-05T00:00:00+00:00,2024-06-14T00:00:00+00:00,8,169.538,201.8
eurjpy,d1,bear,150,2024-06-26T00:00:00+00:00,2024-07-17T00:00:00+00:00,18,171.546,155.2
eurjpy,d1,bear,150,2024-07-18T00:00:00+00:00,2024-07-23T00:00:00+00:00,4,171.325,1693.2
eurjpy,d1,bear,150,2024-07-24T00:00:00+00:00,2024-07-25T00:00:00+00:00,1,166.812,1241.9
eurjpy,d1,bear,150,2024-07-26T00:00:00+00:00,2024-07-30T00:00:00+00:00,3,166.88,1248.7
eurjpy,d1,bear,150,2024-07-31T00:00:00+00:00,2024-08-02T00:00:00+00:00,2,162.125,773.2
eurjpy,d1,bear,150,2024-08-04T00:00:00+00:00,2024-08-05T00:00:00+00:00,1,158.836,444.3
eurjpy,d1,bear,150,2024-08-12T00:00:00+00:00,2024-09-04T00:00:00+00:00,20,160.785,208.8
