timeframe,direction,horizon_bars,base_feature,added_feature,disc_n,disc_rate,disc_increment,val_n,val_rate,val_increment,oos_n,oos_rate,oos_increment
h4,bear,6,atr_expand,price20_cross_down,531,0.36911488,0.00649996,80,0.36250000,0.04335106,69,0.31884058,-0.01359185
h4,bear,6,atr_expand,price200_cross_down,235,0.44255319,0.07993828,61,0.22950820,-0.08964074,43,,
h4,bear,6,atr_expand,breakout20_down,778,0.39460154,0.03198663,150,0.36666667,0.04751773,144,0.38194444,0.04951201
h4,bear,6,atr_expand,bb_expand,2638,0.38627748,0.02366257,511,0.33855186,0.01940292,470,0.33617021,0.00373778
h4,bear,6,atr_expand,body_expand,1867,0.37439743,0.01178252,349,0.31232092,-0.00682802,276,0.34420290,0.01177047
h4,bear,6,volatility,trend_bear,8698,0.33030582,-0.00043050,1655,0.40422961,0.07982485,1240,0.25645161,-0.01671417
h4,bear,6,volatility,price20_bear,12908,0.33297180,0.00223549,2748,0.34461426,0.02020950,2099,0.32396379,0.05079801
h4,bear,6,volatility,price200_bear,12178,0.32542289,-0.00531342,2298,0.36074848,0.03634372,1910,0.30104712,0.02788134
h4,bear,6,volatility,ema20_falling,12908,0.33297180,0.00223549,2748,0.34461426,0.02020950,2099,0.32396379,0.05079801
h4,bear,6,volatility,ema200_falling,12178,0.32542289,-0.00531342,2298,0.36074848,0.03634372,1910,0.30104712,0.02788134
h4,bear,6,volatility,momentum_bear,8704,0.32352941,-0.00720690,1840,0.35108696,0.02668219,1478,0.31529093,0.04212516
h4,bear,6,volatility,rsi40,6682,0.33642622,0.00568990,1250,0.36800000,0.04359524,1198,0.36227045,0.08910467
h4,bear,6,volatility,macd_bear,12688,0.33070618,-0.00003014,2834,0.34262526,0.01822050,2011,0.32670313,0.05353735
h4,bear,6,volatility,macd_falling,12258,0.33635177,0.00561546,2647,0.33547412,0.01106936,1838,0.25625680,-0.01690898
h4,bear,6,volatility,adx25,13559,0.35614721,0.02541089,2791,0.35614475,0.03173999,2339,0.28901240,0.01584662
h4,bear,6,volatility,adx_rising,12036,0.33449651,0.00376020,2669,0.33383290,0.00942813,2084,0.31238004,0.03921426
h4,bear,6,volatility,di_bear,13851,0.33073424,-0.00000207,2927,0.34882132,0.02441656,2415,0.32587992,0.05271414
h4,bear,6,volatility,di_strong_bear,10790,0.33419833,0.00346202,2284,0.35639229,0.03198753,2039,0.34428641,0.07112064
h4,bear,6,volatility,bb_bear,12893,0.33095478,0.00021847,2770,0.34584838,0.02144361,2066,0.32381413,0.05064836
h4,bear,6,volatility,bb_lower,6181,0.33554441,0.00480810,1287,0.34110334,0.01669858,956,0.37029289,0.09712711
h4,bear,6,volatility,body_bear,4193,0.33818269,0.00744637,840,0.34523810,0.02083333,613,0.28221860,0.00905282
h4,bear,6,volatility,rsi_down1,5835,0.33144816,0.00071184,1277,0.33985904,0.01545428,882,0.26303855,-0.01012723
h4,bear,6,volatility,rsi_down3,7068,0.34168081,0.01094450,1496,0.34291444,0.01850968,1021,0.29089128,0.01772550
h4,bear,6,volatility,rsi_cross50_down,1425,0.33473684,0.00400053,305,0.38032787,0.05592311,195,0.24102564,-0.03214014
h4,bear,6,volatility,rsi_cross45_down,1440,0.33125000,0.00051368,330,0.33636364,0.01195887,202,0.23762376,-0.03554202
h4,bear,6,volatility,macd_cross_down,1028,0.35505837,0.02432205,208,0.38942308,0.06501832,128,0.24218750,-0.03097828
h4,bear,6,volatility,macd_accel_down,12258,0.33635177,0.00561546,2647,0.33547412,0.01106936,1838,0.25625680,-0.01690898
h4,bear,6,volatility,adx_up3,5205,0.34658982,0.01585350,1109,0.35347160,0.02906683,1092,0.36263736,0.08947158
h4,bear,6,volatility,adx_cross25_up,529,0.32136106,-0.00937526,117,0.39316239,0.06875763,95,0.37894737,0.10578159
h4,bear,6,volatility,di_cross_down,1141,0.31901840,-0.01171791,250,0.34000000,0.01559524,138,0.26086957,-0.01229621
h4,bear,6,volatility,di_spread_down3,7332,0.33660666,0.00587034,1562,0.34314981,0.01874505,1099,0.29663330,0.02346752
h4,bear,6,volatility,ema20_slope_down3,12964,0.33091638,0.00018007,2778,0.34449244,0.02008768,2131,0.31909901,0.04593324
h4,bear,6,volatility,price20_cross_down,1596,0.33521303,0.00447672,359,0.35933148,0.03492671,215,0.24651163,-0.02665415
h4,bear,6,volatility,price200_cross_down,636,0.33176101,0.00102469,140,0.30714286,-0.01726190,108,0.31481481,0.04164904
h4,bear,6,volatility,breakout20_down,1855,0.35256065,0.02182433,346,0.33236994,0.00796518,272,0.37867647,0.10551069
h4,bear,6,volatility,atr_expand,2864,0.38582402,0.05508771,605,0.35537190,0.03096714,491,0.39103870,0.11787292
h4,bear,6,volatility,bb_expand,7176,0.34127648,0.01054016,1540,0.31688312,-0.00752165,1214,0.31136738,0.03820160
h4,bear,6,volatility,body_expand,7611,0.33385889,0.00312257,1669,0.33493110,0.01052633,1204,0.26744186,-0.00572392
h4,bear,12,atr_expand,trend_bear,1578,0.47401774,-0.01219267,326,0.42638037,-0.01191750,207,0.34299517,-0.08132916
h4,bear,12,atr_expand,price20_bear,2595,0.47976879,-0.00644163,493,0.40770791,-0.03058996,429,0.51282051,0.08849619
h4,bear,12,atr_expand,price200_bear,2286,0.47856518,-0.00764524,486,0.38888889,-0.04940898,365,0.46027397,0.03594965
h4,bear,12,atr_expand,ema20_falling,2595,0.47976879,-0.00644163,493,0.40770791,-0.03058996,429,0.51282051,0.08849619
h4,bear,12,atr_expand,ema200_falling,2286,0.47856518,-0.00764524,486,0.38888889,-0.04940898,365,0.46027397,0.03594965
h4,bear,12,atr_expand,momentum_bear,1730,0.46011561,-0.02609481,334,0.42814371,-0.01015416,272,0.47794118,0.05361685
h4,bear,12,atr_expand,rsi40,1581,0.48956357,0.00335315,317,0.41324921,-0.02504866,298,0.51342282,0.08909849
h4,bear,12,atr_expand,macd_bear,2630,0.47946768,-0.00674274,500,0.44200000,0.00370213,431,0.52204176,0.09771744
h4,bear,12,atr_expand,macd_falling,2587,0.49594124,0.00973083,479,0.41753653,-0.02076134,433,0.48498845,0.06066413
h4,bear,12,atr_expand,adx25,2444,0.50081833,0.01460791,473,0.44820296,0.00990509,347,0.42651297,0.00218864
h4,bear,12,atr_expand,adx_rising,3127,0.49024624,0.00403582,620,0.45967742,0.02137955,565,0.44778761,0.02346329
h4,bear,12,atr_expand,di_bear,2674,0.48055348,-0.00565694,506,0.39920949,-0.03908839,458,0.51528384,0.09095952
h4,bear,12,atr_expand,di_strong_bear,2257,0.48560035,-0.00061006,431,0.40603248,-0.03226539,421,0.51306413,0.08873981
h4,bear,12,atr_expand,volatility,2864,0.49476257,0.00855215,605,0.47438017,0.03608229,491,0.46639511,0.04207079
h4,bear,12,atr_expand,bb_bear,2608,0.47967791,-0.00653250,491,0.40936864,-0.02892924,429,0.51515152,0.09082719
h4,bear,12,atr_expand,bb_lower,1846,0.47995666,-0.00625376,347,0.42651297,-0.01178490,334,0.51796407,0.09363975
h4,bear,12,atr_expand,body_bear,1132,0.49469965,0.00848923,190,0.36315789,-0.07513998,192,0.43750000,0.01317568
h4,bear,12,atr_expand,rsi_down1,1679,0.49076831,0.00455790,325,0.43384615,-0.00445172,264,0.42803030,0.00370598
h4,bear,12,atr_expand,rsi_down3,2211,0.49706015,0.01084973,399,0.41854637,-0.01975151,394,0.49492386,0.07059953
h4,bear,12,atr_expand,rsi_cross50_down,493,0.49087221,0.00466179,74,0.50000000,0.06170213,68,0.45588235,0.03155803
h4,bear,12,atr_expand,rsi_cross45_down,491,0.49694501,0.01073459,84,0.40476190,-0.03353597,76,0.47368421,0.04935989
h4,bear,12,atr_expand,macd_cross_down,354,0.54519774,0.05898732,57,0.49122807,0.05293020,44,,
h4,bear,12,atr_expand,macd_accel_down,2587,0.49594124,0.00973083,479,0.41753653,-0.02076134,433,0.48498845,0.06066413
h4,bear,12,atr_expand,adx_up3,1626,0.50123001,0.01501959,337,0.47774481,0.03944693,330,0.48787879,0.06355446
h4,bear,12,atr_expand,adx_cross25_up,196,0.51530612,0.02909570,38,,,38,,
h4,bear,12,atr_expand,di_cross_down,370,0.48918919,0.00297877,58,0.48275862,0.04446075,40,,
h4,bear,12,atr_expand,di_spread_down3,2256,0.49423759,0.00802717,408,0.40931373,-0.02898415,408,0.50245098,0.07812666
h4,bear,12,atr_expand,ema20_slope_down3,2514,0.47971360,-0.00649681,494,0.42105263,-0.01724524,412,0.51213592,0.08781160
h4,bear,12,atr_expand,price20_cross_down,531,0.48964218,0.00343177,80,0.43750000,-0.00079787,69,0.44927536,0.02495104
h4,bear,12,atr_expand,price200_cross_down,235,0.52765957,0.04144916,61,0.32786885,-0.11042902,43,,
h4,bear,12,atr_expand,breakout20_down,778,0.49614396,0.00993354,150,0.42000000,-0.01829787,144,0.47916667,0.05484234
h4,bear,12,atr_expand,bb_expand,2638,0.50682335,0.02061293,511,0.44031311,0.00201524,470,0.42553191,0.00120759
h4,bear,12,atr_expand,body_expand,1867,0.49651848,0.01030806,349,0.42120344,-0.01709443,276,0.44565217,0.02132785
d1,bull,1,atr_expand,trend_bull,305,0.33770492,0.01567102,59,0.44067797,-0.00830163,84,0.27380952,0.03095238
d1,bull,1,atr_expand,price20_bull,245,0.24489796,-0.07713594,62,0.43548387,-0.01349572,43,,
d1,bull,1,atr_expand,price200_bull,346,0.33526012,0.01322622,70,0.42857143,-0.02040816,89,0.23595506,-0.00690209
d1,bull,1,atr_expand,ema20_rising,245,0.24489796,-0.07713594,62,0.43548387,-0.01349572,43,,
d1,bull,1,atr_expand,ema200_rising,346,0.33526012,0.01322622,70,0.42857143,-0.02040816,89,0.23595506,-0.00690209
d1,bull,1,atr_expand,momentum_bull,165,0.24242424,-0.07960966,42,,,27,,
d1,bull,1,atr_expand,rsi60,142,0.26056338,-0.06147052,38,,,28,,
d1,bull,1,atr_expand,macd_bull,257,0.28793774,-0.03409616,51,0.45098039,0.00200080,41,,
d1,bull,1,atr_expand,macd_rising,243,0.26337449,-0.05865941,71,0.43661972,-0.01235987,36,,
d1,bull,1,atr_expand,adx25,323,0.37461300,0.05257910,47,,,69,0.28985507,0.04699793
d1,bull,1,atr_expand,adx_rising,401,0.34413965,0.02210575,97,0.44329897,-0.00568062,114,0.26315789,0.02030075
d1,bull,1,atr_expand,di_bull,269,0.24535316,-0.07668074,69,0.43478261,-0.01419698,43,,
d1,bull,1,atr_expand,di_strong_bull,203,0.23645320,-0.08558070,61,0.40983607,-0.03914353,38,,
d1,bull,1,atr_expand,volatility,436,0.38761468,0.06558078,112,0.50000000,0.05102041,96,0.28125000,0.03839286
d1,bull,1,atr_expand,bb_bull,244,0.26229508,-0.05973882,58,0.44827586,-0.00070373,41,,
d1,bull,1,atr_expand,bb_upper,137,0.21167883,-0.11035507,39,,,29,,
d1,bull,1,atr_expand,body_bull,135,0.21481481,-0.10721908,38,,,22,,
d1,bull,1,atr_expand,rsi_up1,197,0.25888325,-0.06315065,60,0.45000000,0.00102041,32,,
d1,bull,1,atr_expand,rsi_up3,172,0.20930233,-0.11273157,58,0.44827586,-0.00070373,29,,
d1,bull,1,atr_expand,rsi_cross50_up,43,,,13,,,5,,
d1,bull,1,atr_expand,rsi_cross55_up,36,,,11,,,5,,
d1,bull,1,atr_expand,macd_cross_up,20,,,10,,,3,,
d1,bull,1,atr_expand,macd_accel_up,243,0.26337449,-0.05865941,71,0.43661972,-0.01235987,36,,
d1,bull,1,atr_expand,adx_up3,229,0.42794760,0.10591370,38,,,60,0.21666667,-0.02619048
d1,bull,1,atr_expand,adx_cross25_up,22,,,5,,,10,,
d1,bull,1,atr_expand,di_cross_up,22,,,10,,,2,,
d1,bull,1,atr_expand,di_spread_up3,178,0.20786517,-0.11416873,65,0.46153846,0.01255887,28,,
d1,bull,1,atr_expand,ema20_slope_up3,268,0.27611940,-0.04591450,61,0.42622951,-0.02275008,51,0.19607843,-0.04677871
d1,bull,1,atr_expand,price20_cross_up,50,0.16000000,-0.16203390,14,,,4,,
d1,bull,1,atr_expand,price200_cross_up,23,,,5,,,5,,
d1,bull,1,atr_expand,breakout20_up,55,0.12727273,-0.19476117,22,,,12,,
d1,bull,1,atr_expand,bb_expand,313,0.35463259,0.03259869,96,0.52083333,0.07185374,84,0.25000000,0.00714286
d1,bull,1,atr_expand,body_expand,266,0.25563910,-0.06639480,62,0.50000000,0.05102041,45,,
d1,bull,1,volatility,trend_bull,2009,0.32702837,0.02044626,327,0.29663609,-0.04608692,379,0.26649077,-0.01142802
d1,bull,1,volatility,price20_bull,2229,0.29878869,-0.00779342,460,0.32826087,-0.01446214,368,0.24184783,-0.03607096
d1,bull,1,volatility,price200_bull,2538,0.32939322,0.02281111,424,0.29952830,-0.04319470,504,0.27182540,-0.00609338
d1,bull,1,volatility,ema20_rising,2229,0.29878869,-0.00779342,460,0.32826087,-0.01446214,368,0.24184783,-0.03607096
d1,bull,1,volatility,ema200_rising,2538,0.32939322,0.02281111,424,0.29952830,-0.04319470,504,0.27182540,-0.00609338
d1,bull,1,volatility,momentum_bull,1482,0.30161943,-0.00496268,295,0.31864407,-0.02407894,238,0.23949580,-0.03842298
d1,bull,1,volatility,rsi60,1060,0.27830189,-0.02828023,188,0.29255319,-0.05016981,164,0.19512195,-0.08279683
d1,bull,1,volatility,macd_bull,2244,0.30525847,-0.00132365,403,0.36724566,0.02452265,353,0.23229462,-0.04562416
d1,bull,1,volatility,macd_rising,2326,0.29879622,-0.00778590,441,0.33333333,-0.00938967,428,0.27336449,-0.00455430
d1,bull,1,volatility,adx25,2310,0.31991342,0.01333131,361,0.27977839,-0.06294461,432,0.28240741,0.00448863
d1,bull,1,volatility,adx_rising,2194,0.29990884,-0.00667327,401,0.33416459,-0.00855842,387,0.29457364,0.01665486
d1,bull,1,volatility,di_bull,2211,0.27544098,-0.03114114,451,0.32150776,-0.02121524,382,0.25130890,-0.02660988
d1,bull,1,volatility,di_strong_bull,1665,0.26726727,-0.03931485,326,0.29754601,-0.04517699,288,0.25000000,-0.02791878
d1,bull,1,volatility,bb_bull,2250,0.30622222,-0.00035989,448,0.34151786,-0.00120515,359,0.23955432,-0.03836446
d1,bull,1,volatility,bb_upper,1031,0.28709990,-0.01948221,190,0.30526316,-0.03745985,152,0.21052632,-0.06739247
d1,bull,1,volatility,body_bull,992,0.30443548,-0.00214663,179,0.34078212,-0.00194088,185,0.31891892,0.04100014
d1,bull,1,volatility,rsi_up1,1145,0.28296943,-0.02361268,210,0.35238095,0.00965795,210,0.24285714,-0.03506164
d1,bull,1,volatility,rsi_up3,1313,0.27722772,-0.02935439,252,0.33333333,-0.00938967,243,0.25102881,-0.02688998
d1,bull,1,volatility,rsi_cross50_up,261,0.33716475,0.03058264,56,0.50000000,0.15727700,55,0.32727273,0.04935395
d1,bull,1,volatility,rsi_cross55_up,262,0.34732824,0.04074613,62,0.32258065,-0.02014236,39,,
d1,bull,1,volatility,macd_cross_up,183,0.26229508,-0.04428703,36,,,38,,
d1,bull,1,volatility,macd_accel_up,2326,0.29879622,-0.00778590,441,0.33333333,-0.00938967,428,0.27336449,-0.00455430
d1,bull,1,volatility,adx_up3,853,0.35052755,0.04394544,142,0.36619718,0.02347418,189,0.29100529,0.01308651
d1,bull,1,volatility,adx_cross25_up,87,0.35632184,0.04973973,15,,,19,,
d1,bull,1,volatility,di_cross_up,209,0.30143541,-0.00514671,52,0.40384615,0.06112315,35,,
d1,bull,1,volatility,di_spread_up3,1401,0.29693076,-0.00965135,257,0.32295720,-0.01976581,252,0.25396825,-0.02395053
d1,bull,1,volatility,ema20_slope_up3,2204,0.30172414,-0.00485797,451,0.31042129,-0.03230172,362,0.24033149,-0.03758729
d1,bull,1,volatility,price20_cross_up,314,0.28980892,-0.01677320,66,0.45454545,0.11182245,58,0.27586207,-0.00205671
d1,bull,1,volatility,price200_cross_up,94,0.34042553,0.03384342,17,,,22,,
d1,bull,1,volatility,breakout20_up,331,0.26283988,-0.04374223,57,0.28070175,-0.06202125,55,0.16363636,-0.11428242
d1,bull,1,volatility,atr_expand,436,0.38761468,0.08103257,112,0.50000000,0.15727700,96,0.28125000,0.00333122
d1,bull,1,volatility,bb_expand,1189,0.31034483,0.00376272,245,0.38775510,0.04503210,229,0.30567686,0.02775807
d1,bull,1,volatility,body_expand,1344,0.30505952,-0.00152259,263,0.37262357,0.02990057,205,0.31219512,0.03427634
d1,bull,1,adx_cross25_up,trend_bull,120,0.31666667,0.01132316,25,,,26,,
d1,bull,1,adx_cross25_up,price20_bull,154,0.27272727,-0.03261624,35,,,27,,
d1,bull,1,adx_cross25_up,price200_bull,162,0.30246914,-0.00287438,36,,,36,,
d1,bull,1,adx_cross25_up,ema20_rising,154,0.27272727,-0.03261624,35,,,27,,
d1,bull,1,adx_cross25_up,ema200_rising,162,0.30246914,-0.00287438,36,,,36,,
d1,bull,1,adx_cross25_up,momentum_bull,134,0.28358209,-0.02176142,33,,,24,,
d1,bull,1,adx_cross25_up,rsi60,132,0.25000000,-0.05534351,32,,,24,,
d1,bull,1,adx_cross25_up,macd_bull,151,0.26490066,-0.04044285,33,,,26,,
d1,bull,1,adx_cross25_up,macd_rising,129,0.30232558,-0.00301793,29,,,22,,
d1,bull,1,adx_cross25_up,adx25,262,0.30534351,0.00000000,54,0.22222222,0.00000000,55,0.23636364,0.00000000
d1,bull,1,adx_cross25_up,adx_rising,262,0.30534351,0.00000000,54,0.22222222,0.00000000,55,0.23636364,0.00000000
d1,bull,1,adx_cross25_up,di_bull,154,0.27272727,-0.03261624,35,,,27,,
d1,bull,1,adx_cross25_up,di_strong_bull,154,0.27272727,-0.03261624,35,,,27,,
d1,bull,1,adx_cross25_up,volatility,87,0.35632184,0.05097833,15,,,19,,
d1,bull,1,adx_cross25_up,bb_bull,154,0.27272727,-0.03261624,35,,,27,,
d1,bull,1,adx_cross25_up,bb_upper,122,0.28688525,-0.01845827,27,,,23,,
d1,bull,1,adx_cross25_up,body_bull,60,0.31666667,0.01132316,12,,,11,,
d1,bull,1,adx_cross25_up,rsi_up1,55,0.30909091,0.00374740,12,,,5,,
d1,bull,1,adx_cross25_up,rsi_up3,81,0.30864198,0.00329846,20,,,11,,
d1,bull,1,adx_cross25_up,rsi_cross50_up,0,,,0,,,0,,
d1,bull,1,adx_cross25_up,rsi_cross55_up,3,,,1,,,0,,
d1,bull,1,adx_cross25_up,macd_cross_up,7,,,2,,,0,,
d1,bull,1,adx_cross25_up,macd_accel_up,129,0.30232558,-0.00301793,29,,,22,,
d1,bull,1,adx_cross25_up,adx_up3,170,0.31176471,0.00642119,38,,,37,,
d1,bull,1,adx_cross25_up,di_cross_up,0,,,0,,,0,,
d1,bull,1,adx_cross25_up,di_spread_up3,82,0.32926829,0.02392478,17,,,11,,
d1,bull,1,adx_cross25_up,ema20_slope_up3,155,0.27096774,-0.03437577,35,,,27,,
d1,bull,1,adx_cross25_up,price20_cross_up,0,,,1,,,0,,
d1,bull,1,adx_cross25_up,price200_cross_up,5,,,2,,,1,,
d1,bull,1,adx_cross25_up,breakout20_up,52,0.28846154,-0.01688197,13,,,9,,
d1,bull,1,adx_cross25_up,atr_expand,22,,,5,,,10,,
d1,bull,1,adx_cross25_up,bb_expand,162,0.33333333,0.02798982,37,,,32,,
d1,bull,1,adx_cross25_up,body_expand,78,0.33333333,0.02798982,18,,,14,,
d1,bull,1,breakout20_up,trend_bull,649,0.31124807,0.03117108,172,0.27325581,0.02042563,138,0.18115942,0.02919864
d1,bull,1,breakout20_up,price20_bull,1039,0.28007700,0.00000000,265,0.25283019,0.00000000,204,0.15196078,0.00000000
d1,bull,1,breakout20_up,price200_bull,914,0.28336980,0.00329281,229,0.26200873,0.00917854,185,0.14594595,-0.00601484
d1,bull,1,breakout20_up,ema20_rising,1039,0.28007700,0.00000000,265,0.25283019,0.00000000,204,0.15196078,0.00000000
d1,bull,1,breakout20_up,ema200_rising,914,0.28336980,0.00329281,229,0.26200873,0.00917854,185,0.14594595,-0.00601484
d1,bull,1,breakout20_up,momentum_bull,862,0.28770302,0.00762602,242,0.26859504,0.01576485,172,0.15116279,-0.00079799
d1,bull,1,breakout20_up,rsi60,964,0.27593361,-0.00414339,252,0.24206349,-0.01076670,187,0.14973262,-0.00222816
d1,bull,1,breakout20_up,macd_bull,1005,0.28258706,0.00251007,251,0.25099602,-0.00183417,195,0.14358974,-0.00837104
d1,bull,1,breakout20_up,macd_rising,984,0.28556911,0.00549211,254,0.24803150,-0.00479869,195,0.14871795,-0.00324284
d1,bull,1,breakout20_up,adx25,438,0.24885845,-0.03121855,101,0.18811881,-0.06471138,75,0.20000000,0.04803922
d1,bull,1,breakout20_up,adx_rising,916,0.27292576,-0.00715123,246,0.26016260,0.00733241,178,0.14606742,-0.00589337
d1,bull,1,breakout20_up,di_bull,1030,0.27766990,-0.00240709,265,0.25283019,0.00000000,199,0.15075377,-0.00120702
d1,bull,1,breakout20_up,di_strong_bull,999,0.27427427,-0.00580272,257,0.25680934,0.00397915,189,0.14285714,-0.00910364
d1,bull,1,breakout20_up,volatility,331,0.26283988,-0.01723712,57,0.28070175,0.02787157,55,0.16363636,0.01167558
d1,bull,1,breakout20_up,bb_bull,1039,0.28007700,0.00000000,265,0.25283019,0.00000000,204,0.15196078,0.00000000
d1,bull,1,breakout20_up,bb_upper,1036,0.27992278,-0.00015422,262,0.25572519,0.00289500,203,0.15270936,0.00074858
d1,bull,1,breakout20_up,body_bull,666,0.28378378,0.00370679,152,0.28947368,0.03664350,118,0.17796610,0.02600532
d1,bull,1,breakout20_up,rsi_up1,670,0.27761194,-0.00246506,167,0.28143713,0.02860694,126,0.18253968,0.03057890
d1,bull,1,breakout20_up,rsi_up3,746,0.27882038,-0.00125662,192,0.26562500,0.01279481,148,0.14189189,-0.01006889
d1,bull,1,breakout20_up,rsi_cross50_up,26,,,9,,,3,,
d1,bull,1,breakout20_up,rsi_cross55_up,106,0.28301887,0.00294187,22,,,15,,
d1,bull,1,breakout20_up,macd_cross_up,76,0.22368421,-0.05639279,31,,,15,,
d1,bull,1,breakout20_up,macd_accel_up,984,0.28556911,0.00549211,254,0.24803150,-0.00479869,195,0.14871795,-0.00324284
d1,bull,1,breakout20_up,adx_up3,386,0.25647668,-0.02360031,86,0.17441860,-0.07841158,71,0.12676056,-0.02520022
d1,bull,1,breakout20_up,adx_cross25_up,52,0.28846154,0.00838454,13,,,9,,
d1,bull,1,breakout20_up,di_cross_up,46,,,18,,,9,,
d1,bull,1,breakout20_up,di_spread_up3,722,0.27285319,-0.00722381,182,0.26373626,0.01090608,138,0.13768116,-0.01427962
d1,bull,1,breakout20_up,ema20_slope_up3,1039,0.28007700,0.00000000,264,0.25000000,-0.00283019,203,0.14778325,-0.00417753
d1,bull,1,breakout20_up,price20_cross_up,17,,,7,,,2,,
d1,bull,1,breakout20_up,price200_cross_up,65,0.16923077,-0.11084623,15,,,7,,
d1,bull,1,breakout20_up,atr_expand,55,0.12727273,-0.15280427,22,,,12,,
d1,bull,1,breakout20_up,bb_expand,601,0.29118136,0.01110437,158,0.22151899,-0.03131120,94,0.13829787,-0.01366291
d1,bull,1,breakout20_up,body_expand,465,0.26451613,-0.01556087,121,0.27272727,0.01989708,88,0.15909091,0.00713012
d1,bull,3,volatility,trend_bull,2009,0.58387257,0.03062525,327,0.56574924,-0.01523668,379,0.48284960,-0.05268339
d1,bull,3,volatility,price20_bull,2229,0.55809780,0.00485048,460,0.58478261,0.00379669,368,0.48097826,-0.05455473
d1,bull,3,volatility,price200_bull,2538,0.58313633,0.02988901,424,0.57783019,-0.00315573,504,0.51190476,-0.02362823
d1,bull,3,volatility,ema20_rising,2229,0.55809780,0.00485048,460,0.58478261,0.00379669,368,0.48097826,-0.05455473
d1,bull,3,volatility,ema200_rising,2538,0.58313633,0.02988901,424,0.57783019,-0.00315573,504,0.51190476,-0.02362823
d1,bull,3,volatility,momentum_bull,1482,0.55465587,0.00140855,295,0.57288136,-0.00810456,238,0.47478992,-0.06074308
d1,bull,3,volatility,rsi60,1060,0.54339623,-0.00985109,188,0.55851064,-0.02247528,164,0.44512195,-0.09041104
d1,bull,3,volatility,macd_bull,2244,0.55882353,0.00557621,403,0.59801489,0.01702897,353,0.49291785,-0.04261515
d1,bull,3,volatility,macd_rising,2326,0.55331040,0.00006308,441,0.55328798,-0.02769793,428,0.56308411,0.02755112
d1,bull,3,volatility,adx25,2310,0.56969697,0.01644965,361,0.51523546,-0.06575046,432,0.55324074,0.01770775
d1,bull,3,volatility,adx_rising,2194,0.54694622,-0.00630110,401,0.57855362,-0.00243230,387,0.59689922,0.06136623
d1,bull,3,volatility,di_bull,2211,0.53550430,-0.01774302,451,0.56762749,-0.01335842,382,0.47120419,-0.06432881
d1,bull,3,volatility,di_strong_bull,1665,0.52492492,-0.02832240,326,0.55828221,-0.02270371,288,0.48958333,-0.04594966
d1,bull,3,volatility,bb_bull,2250,0.55911111,0.00586379,448,0.58928571,0.00829980,359,0.47353760,-0.06199539
d1,bull,3,volatility,bb_upper,1031,0.55092144,-0.00232589,190,0.57368421,-0.00730170,152,0.48026316,-0.05526984
d1,bull,3,volatility,body_bull,992,0.54435484,-0.00889248,179,0.58659218,0.00560626,185,0.56216216,0.02662917
d1,bull,3,volatility,rsi_up1,1145,0.51179039,-0.04145693,210,0.59523810,0.01425218,210,0.50000000,-0.03553299
d1,bull,3,volatility,rsi_up3,1313,0.52856055,-0.02468677,252,0.51984127,-0.06114465,243,0.51851852,-0.01701448
d1,bull,3,volatility,rsi_cross50_up,261,0.52490421,-0.02834311,56,0.69642857,0.11544266,55,0.50909091,-0.02644209
d1,bull,3,volatility,rsi_cross55_up,262,0.53435115,-0.01889618,62,0.59677419,0.01578828,39,,
d1,bull,3,volatility,macd_cross_up,183,0.52459016,-0.02865716,36,,,38,,
d1,bull,3,volatility,macd_accel_up,2326,0.55331040,0.00006308,441,0.55328798,-0.02769793,428,0.56308411,0.02755112
d1,bull,3,volatility,adx_up3,853,0.61313013,0.05988281,142,0.66197183,0.08098592,189,0.62962963,0.09409663
d1,bull,3,volatility,adx_cross25_up,87,0.66666667,0.11341935,15,,,19,,
d1,bull,3,volatility,di_cross_up,209,0.55023923,-0.00300809,52,0.59615385,0.01516793,35,,
d1,bull,3,volatility,di_spread_up3,1401,0.53033547,-0.02291185,257,0.54085603,-0.04012988,252,0.53174603,-0.00378696
d1,bull,3,volatility,ema20_slope_up3,2204,0.56215971,0.00891239,451,0.57206208,-0.00892383,362,0.48066298,-0.05487001
d1,bull,3,volatility,price20_cross_up,314,0.47770701,-0.07554031,66,0.71212121,0.13113530,58,0.37931034,-0.15622265
d1,bull,3,volatility,price200_cross_up,94,0.53191489,-0.02133243,17,,,22,,
d1,bull,3,volatility,breakout20_up,331,0.51963746,-0.03360986,57,0.47368421,-0.10730170,55,0.45454545,-0.08098754
d1,bull,3,volatility,atr_expand,436,0.59862385,0.04537653,112,0.71428571,0.13329980,96,0.46875000,-0.06678299
d1,bull,3,volatility,bb_expand,1189,0.55088310,-0.00236423,245,0.63265306,0.05166715,229,0.60262009,0.06708709
d1,bull,3,volatility,body_expand,1344,0.55431548,0.00106815,263,0.59695817,0.01597226,205,0.59512195,0.05958896
d1,bull,3,atr_expand,trend_bull,305,0.60000000,0.05146379,59,0.64406780,-0.04300703,84,0.54761905,0.09047619
d1,bull,3,atr_expand,price20_bull,245,0.47346939,-0.07506682,62,0.61290323,-0.07417160,43,,
d1,bull,3,atr_expand,price200_bull,346,0.59248555,0.04394934,70,0.68571429,-0.00136054,89,0.50561798,0.04847512
d1,bull,3,atr_expand,ema20_rising,245,0.47346939,-0.07506682,62,0.61290323,-0.07417160,43,,
