timeframe,period,from_target,to_target,conditions,samples,exit_precision,unconditional_exit_precision,lift,wilson95_lower,target_capture_pips_mean,future_mfe_pips_mean,future_mae_pips_mean,bars_after_target_mean
d1,oos,150,200,rsi_down3+price200_bull+atr_expand,16,1.00000000,0.60453401,1.65416667,0.80639232,-239.43125000,59.53750000,-246.81875000,1.00000000
d1,discovery,150,200,rsi_down3+range_compression+atr_expand,48,1.00000000,0.59323281,1.68567886,0.92589987,-294.28333333,97.44375000,-257.23750000,1.00000000
d1,validation,150,200,rsi_down3+range_compression+atr_expand,3,1.00000000,0.61645963,1.62216625,0.43850297,-270.73333333,60.26666667,-97.13333333,1.00000000
d1,oos,150,200,rsi_down3+range_compression+atr_expand,7,1.00000000,0.60453401,1.65416667,0.64566956,-205.45714286,77.34285714,-274.50000000,1.00000000
d1,discovery,150,200,price20_cross_down+strong_close_bear+mtf_trend_bull,46,1.00000000,0.59323281,1.68567886,0.92292644,-174.56521739,96.41956522,-69.20434783,1.02173913
d1,validation,150,200,price20_cross_down+strong_close_bear+mtf_trend_bull,19,0.89473684,0.61645963,1.45141191,0.68605917,-190.60526316,87.05263158,-117.31052632,1.00000000
d1,oos,150,200,price20_cross_down+strong_close_bear+mtf_trend_bull,7,0.71428571,0.60453401,1.18154762,0.35893445,-181.35714286,162.38571429,-111.14285714,1.00000000
d1,discovery,150,200,rsi_down3+price20_cross_down+volatility,37,1.00000000,0.59323281,1.68567886,0.90594217,-210.50540541,69.02972973,-131.89189189,1.00000000
d1,validation,150,200,rsi_down3+price20_cross_down+volatility,13,1.00000000,0.61645963,1.62216625,0.77190463,-200.14615385,57.76923077,-150.13076923,1.00000000
d1,oos,150,200,rsi_down3+price20_cross_down+volatility,7,0.71428571,0.60453401,1.18154762,0.35893445,-232.31428571,162.12857143,-312.82857143,1.00000000
d1,discovery,150,200,rsi_down3+strong_close_bear+atr_expand,33,1.00000000,0.59323281,1.68567886,0.89573000,-305.38181818,104.72424242,-246.00000000,1.00000000
d1,validation,150,200,rsi_down3+strong_close_bear+atr_expand,12,1.00000000,0.61645963,1.62216625,0.75750599,-241.93333333,52.90000000,-163.61666667,1.00000000
d1,oos,150,200,rsi_down3+strong_close_bear+atr_expand,1,1.00000000,0.60453401,1.65416667,0.20654931,-473.70000000,111.70000000,-275.00000000,1.00000000
d1,discovery,150,200,structure_lh+strong_close_bear+atr_expand,78,0.98717949,0.59323281,1.66406759,0.93089143,-183.08205128,72.25512821,-166.21794872,1.00000000
d1,validation,150,200,structure_lh+strong_close_bear+atr_expand,15,0.93333333,0.61645963,1.51402183,0.70183470,-230.66666667,96.69333333,-161.31333333,1.00000000
d1,oos,150,200,structure_lh+strong_close_bear+atr_expand,7,0.71428571,0.60453401,1.18154762,0.35893445,-126.91428571,108.95714286,-61.37142857,1.00000000
d1,discovery,150,200,di_spread_down3+mtf_trend_bull+atr_expand,42,0.97619048,0.59323281,1.64554365,0.87678798,-210.16666667,109.99285714,-155.46428571,1.00000000
d1,validation,150,200,di_spread_down3+mtf_trend_bull+atr_expand,1,1.00000000,0.61645963,1.62216625,0.20654931,-107.00000000,64.60000000,-46.70000000,1.00000000
d1,oos,150,200,di_spread_down3+mtf_trend_bull+atr_expand,5,1.00000000,0.60453401,1.65416667,0.56551754,-172.26000000,57.56000000,-129.84000000,1.00000000
d1,discovery,150,200,macd_accel_down+mtf_adx_rising+atr_expand,39,0.97435897,0.59323281,1.64245632,0.86819010,-287.67179487,92.33333333,-252.25128205,1.00000000
d1,validation,150,200,macd_accel_down+mtf_adx_rising+atr_expand,12,1.00000000,0.61645963,1.62216625,0.75750599,-230.40833333,67.37500000,-211.25833333,1.08333333
d1,oos,150,200,macd_accel_down+mtf_adx_rising+atr_expand,15,1.00000000,0.60453401,1.65416667,0.79611670,-268.52666667,51.78666667,-269.52000000,1.00000000
d1,discovery,150,200,di_spread_down3+structure_lh+strong_close_bear,35,0.97142857,0.59323281,1.63751661,0.85466913,-283.92000000,98.60857143,-209.96571429,1.00000000
d1,validation,150,200,di_spread_down3+structure_lh+strong_close_bear,4,1.00000000,0.61645963,1.62216625,0.51010916,-249.40000000,231.95000000,-56.47500000,1.00000000
d1,oos,150,200,di_spread_down3+structure_lh+strong_close_bear,3,1.00000000,0.60453401,1.65416667,0.43850297,-198.10000000,79.43333333,-103.56666667,1.33333333
d1,discovery,150,200,ema20_slope_down3+strong_close_bear+mtf_adx_rising,34,0.97058824,0.59323281,1.63610007,0.85084427,-310.44705882,89.88235294,-266.98235294,1.00000000
d1,validation,150,200,ema20_slope_down3+strong_close_bear+mtf_adx_rising,6,0.83333333,0.61645963,1.35180521,0.43649718,-249.45000000,168.43333333,-112.08333333,1.00000000
d1,oos,150,200,ema20_slope_down3+strong_close_bear+mtf_adx_rising,2,1.00000000,0.60453401,1.65416667,0.34238023,-295.95000000,61.25000000,-179.00000000,1.00000000
d1,discovery,150,200,price20_cross_down+mtf_adx_rising+volatility,32,0.96875000,0.59323281,1.63300139,0.84255736,-217.26250000,72.71250000,-164.63750000,1.00000000
d1,validation,150,200,price20_cross_down+mtf_adx_rising+volatility,7,1.00000000,0.61645963,1.62216625,0.64566956,-165.47142857,94.97142857,-129.27142857,1.00000000
d1,oos,150,200,price20_cross_down+mtf_adx_rising+volatility,8,0.75000000,0.60453401,1.24062500,0.40927543,-213.38750000,148.27500000,-274.08750000,1.00000000
d1,discovery,150,200,macd_accel_down+ema20_slope_down3+mtf_adx_rising,62,0.96774194,0.59323281,1.63130212,0.88979530,-258.53387097,107.24354839,-204.03064516,1.00000000
d1,validation,150,200,macd_accel_down+ema20_slope_down3+mtf_adx_rising,26,0.92307692,0.61645963,1.49738423,0.75858446,-221.80769231,100.47307692,-232.89230769,1.07692308
d1,oos,150,200,macd_accel_down+ema20_slope_down3+mtf_adx_rising,8,1.00000000,0.60453401,1.65416667,0.67559244,-294.47500000,101.46250000,-164.43750000,1.00000000
d1,discovery,150,200,rsi_down3+mtf_adx_rising+atr_expand,31,0.96774194,0.59323281,1.63130212,0.83805895,-320.26774194,87.73870968,-296.25806452,1.00000000
d1,validation,150,200,rsi_down3+mtf_adx_rising+atr_expand,6,1.00000000,0.61645963,1.62216625,0.60966571,-276.73333333,67.75000000,-184.28333333,1.00000000
d1,oos,150,200,rsi_down3+mtf_adx_rising+atr_expand,14,1.00000000,0.60453401,1.65416667,0.78468920,-284.07857143,54.17142857,-285.40714286,1.00000000
d1,discovery,150,200,macd_accel_down+ema20_slope_down3+strong_close_bear,56,0.96428571,0.59323281,1.62547604,0.87881220,-251.59107143,105.80535714,-191.12857143,1.00000000
d1,validation,150,200,macd_accel_down+ema20_slope_down3+strong_close_bear,11,0.54545455,0.61645963,0.88481795,0.28009154,-248.54545455,232.72727273,-131.07272727,1.00000000
d1,oos,150,200,macd_accel_down+ema20_slope_down3+strong_close_bear,2,1.00000000,0.60453401,1.65416667,0.34238023,-295.95000000,61.25000000,-179.00000000,1.00000000
d1,discovery,150,200,macd_accel_down+structure_lh+atr_expand,135,0.96296296,0.59323281,1.62324631,0.91622937,-182.68222222,87.89407407,-142.50518519,1.00000000
d1,validation,150,200,macd_accel_down+structure_lh+atr_expand,31,0.96774194,0.61645963,1.56983830,0.83805895,-201.67419355,74.06774194,-198.40967742,1.03225806
d1,oos,150,200,macd_accel_down+structure_lh+atr_expand,26,1.00000000,0.60453401,1.65416667,0.87127108,-172.63076923,39.20000000,-181.06538462,1.00000000
d1,discovery,150,200,macd_accel_down+strong_close_bear+atr_expand,79,0.96202532,0.59323281,1.62166574,0.89419937,-179.61265823,76.52531646,-157.26329114,1.03797468
d1,validation,150,200,macd_accel_down+strong_close_bear+atr_expand,16,0.93750000,0.61645963,1.52078086,0.71671262,-237.82500000,95.10000000,-155.96875000,1.00000000
d1,oos,150,200,macd_accel_down+strong_close_bear+atr_expand,1,1.00000000,0.60453401,1.65416667,0.20654931,-473.70000000,111.70000000,-275.00000000,1.00000000
d1,discovery,150,200,di_spread_down3+range_compression+atr_expand,50,0.96000000,0.59323281,1.61825170,0.86539909,-271.45000000,107.56200000,-227.30000000,1.00000000
d1,validation,150,200,di_spread_down3+range_compression+atr_expand,2,1.00000000,0.61645963,1.62216625,0.34238023,-200.00000000,173.40000000,-60.05000000,1.00000000
d1,oos,150,200,di_spread_down3+range_compression+atr_expand,7,1.00000000,0.60453401,1.65416667,0.64566956,-205.45714286,77.34285714,-274.50000000,1.00000000
d1,discovery,150,200,macd_accel_down+price200_bull+atr_expand,123,0.95934959,0.59323281,1.61715533,0.90836227,-159.03983740,82.23008130,-115.45691057,1.01626016
d1,validation,150,200,macd_accel_down+price200_bull+atr_expand,22,1.00000000,0.61645963,1.62216625,0.85134513,-178.76363636,58.25454545,-174.37272727,1.00000000
d1,oos,150,200,macd_accel_down+price200_bull+atr_expand,28,0.92857143,0.60453401,1.53601190,0.77354637,-158.81785714,53.28571429,-169.97142857,1.00000000
d1,discovery,150,200,price20_cross_down+mtf_trend_bull,67,0.95522388,0.59323281,1.61020070,0.87642167,-165.14029851,91.33283582,-71.16268657,1.01492537
d1,validation,150,200,price20_cross_down+mtf_trend_bull,19,0.89473684,0.61645963,1.45141191,0.68605917,-190.60526316,87.05263158,-117.31052632,1.00000000
d1,oos,150,200,price20_cross_down+mtf_trend_bull,10,0.80000000,0.60453401,1.32333333,0.49016247,-169.30000000,127.72000000,-101.97000000,1.20000000
d1,discovery,150,200,rsi_down3+structure_lh+mtf_adx_rising,89,0.95505618,0.59323281,1.60991801,0.89006954,-221.86179775,75.71011236,-169.33595506,1.00000000
d1,validation,150,200,rsi_down3+structure_lh+mtf_adx_rising,37,0.91891892,0.61645963,1.49063925,0.78699321,-179.15405405,103.02702703,-146.05675676,1.02702703
d1,oos,150,200,rsi_down3+structure_lh+mtf_adx_rising,32,0.87500000,0.60453401,1.44739583,0.71931695,-198.20937500,91.70000000,-163.55937500,1.06250000
d1,discovery,150,200,macd_accel_down+price20_cross_down+mtf_trend_bull,66,0.95454545,0.59323281,1.60905709,0.87466686,-166.70606061,92.51969697,-69.17878788,1.01515152
d1,validation,150,200,macd_accel_down+price20_cross_down+mtf_trend_bull,19,0.89473684,0.61645963,1.45141191,0.68605917,-190.60526316,87.05263158,-117.31052632,1.00000000
d1,oos,150,200,macd_accel_down+price20_cross_down+mtf_trend_bull,10,0.80000000,0.60453401,1.32333333,0.49016247,-169.30000000,127.72000000,-101.97000000,1.20000000
d1,discovery,150,200,rsi_down3+structure_lh+atr_expand,65,0.95384615,0.59323281,1.60787830,0.87286153,-260.79076923,107.74769231,-223.30923077,1.00000000
d1,validation,150,200,rsi_down3+structure_lh+atr_expand,17,1.00000000,0.61645963,1.62216625,0.81568186,-201.57058824,45.55882353,-172.07647059,1.00000000
d1,oos,150,200,rsi_down3+structure_lh+atr_expand,16,1.00000000,0.60453401,1.65416667,0.80639232,-248.03750000,60.63750000,-254.61250000,1.00000000
d1,discovery,150,200,rsi_down3+price200_bull+mtf_adx_rising,64,0.95312500,0.59323281,1.60666266,0.87100346,-190.81562500,86.75468750,-100.68750000,1.01562500
d1,validation,150,200,rsi_down3+price200_bull+mtf_adx_rising,28,0.92857143,0.61645963,1.50629723,0.77354637,-137.50714286,83.93214286,-78.15000000,1.03571429
d1,oos,150,200,rsi_down3+price200_bull+mtf_adx_rising,31,0.87096774,0.60453401,1.44072581,0.71147594,-194.15161290,85.16451613,-167.10967742,1.19354839
d1,discovery,150,200,price20_cross_down+pullback_bull+mtf_trend_bull,63,0.95238095,0.59323281,1.60540844,0.86909032,-167.98253968,93.04285714,-70.43650794,1.01587302
d1,validation,150,200,price20_cross_down+pullback_bull+mtf_trend_bull,19,0.89473684,0.61645963,1.45141191,0.68605917,-190.60526316,87.05263158,-117.31052632,1.00000000
d1,oos,150,200,price20_cross_down+pullback_bull+mtf_trend_bull,10,0.80000000,0.60453401,1.32333333,0.49016247,-169.30000000,127.72000000,-101.97000000,1.20000000
d1,discovery,150,200,price20_cross_down+close_near_low+mtf_adx_rising,62,0.95161290,0.59323281,1.60411375,0.86711962,-180.43387097,72.58387097,-124.62903226,1.06451613
d1,validation,150,200,price20_cross_down+close_near_low+mtf_adx_rising,14,0.85714286,0.61645963,1.39042821,0.60058621,-209.72857143,136.07142857,-93.22142857,1.00000000
d1,oos,150,200,price20_cross_down+close_near_low+mtf_adx_rising,10,0.80000000,0.60453401,1.32333333,0.49016247,-173.03000000,123.67000000,-109.98000000,1.20000000
d1,discovery,150,200,di_spread_down3+price200_bull+atr_expand,41,0.95121951,0.59323281,1.60345062,0.83861021,-239.88780488,116.66341463,-181.42682927,1.00000000
d1,validation,150,200,di_spread_down3+price200_bull+atr_expand,5,0.80000000,0.61645963,1.29773300,0.37553463,-75.98000000,35.70000000,-116.10000000,1.00000000
d1,oos,150,200,di_spread_down3+price200_bull+atr_expand,12,1.00000000,0.60453401,1.65416667,0.75750599,-253.78333333,64.30833333,-259.40000000,1.00000000
d1,discovery,150,200,di_spread_down3+structure_lh+close_near_low,41,0.95121951,0.59323281,1.60345062,0.83861021,-258.50000000,99.74878049,-186.96585366,1.00000000
d1,validation,150,200,di_spread_down3+structure_lh+close_near_low,10,1.00000000,0.61645963,1.62216625,0.72246720,-188.22000000,129.14000000,-47.01000000,1.00000000
d1,oos,150,200,di_spread_down3+structure_lh+close_near_low,5,1.00000000,0.60453401,1.65416667,0.56551754,-187.38000000,65.50000000,-109.90000000,1.60000000
d1,discovery,150,200,rsi_down3+price20_cross_down+strong_close_bear,60,0.95000000,0.59323281,1.60139492,0.86299484,-196.05833333,88.51500000,-96.87666667,1.01666667
d1,validation,150,200,rsi_down3+price20_cross_down+strong_close_bear,19,0.89473684,0.61645963,1.45141191,0.68605917,-212.56842105,106.63157895,-111.88421053,1.00000000
d1,oos,150,200,rsi_down3+price20_cross_down+strong_close_bear,8,0.75000000,0.60453401,1.24062500,0.40927543,-173.46250000,143.43750000,-107.62500000,1.00000000
d1,discovery,150,200,rsi_down3+structure_lh+bb_expand,59,0.94915254,0.59323281,1.59996637,0.86083498,-189.08813559,70.78644068,-196.41355932,1.06779661
d1,validation,150,200,rsi_down3+structure_lh+bb_expand,28,0.85714286,0.61645963,1.39042821,0.68510198,-163.08571429,77.68928571,-116.79285714,1.00000000
d1,oos,150,200,rsi_down3+structure_lh+bb_expand,17,0.94117647,0.60453401,1.55686275,0.73017969,-207.99411765,73.17647059,-198.37058824,1.17647059
d1,discovery,150,200,structure_lh+close_near_low+atr_expand,97,0.94845361,0.59323281,1.59878820,0.88495645,-173.05979381,75.03092784,-142.54536082,1.00000000
d1,validation,150,200,structure_lh+close_near_low+atr_expand,16,0.93750000,0.61645963,1.52078086,0.71671262,-230.33125000,95.31250000,-157.98125000,1.00000000
d1,oos,150,200,structure_lh+close_near_low+atr_expand,7,0.71428571,0.60453401,1.18154762,0.35893445,-126.91428571,108.95714286,-61.37142857,1.00000000
d1,discovery,150,200,price20_cross_down+structure_lh+mtf_trend_bull,58,0.94827586,0.59323281,1.59848857,0.85860599,-170.37586207,98.00344828,-65.39655172,1.00000000
d1,validation,150,200,price20_cross_down+structure_lh+mtf_trend_bull,17,0.88235294,0.61645963,1.43132316,0.65663649,-186.45882353,90.14117647,-122.99411765,1.00000000
d1,oos,150,200,price20_cross_down+structure_lh+mtf_trend_bull,10,0.80000000,0.60453401,1.32333333,0.49016247,-169.30000000,127.72000000,-101.97000000,1.20000000
d1,discovery,150,200,price20_cross_down+close_near_low+mtf_trend_bull,58,0.94827586,0.59323281,1.59848857,0.85860599,-172.05517241,100.48620690,-60.99655172,1.01724138
d1,validation,150,200,price20_cross_down+close_near_low+mtf_trend_bull,19,0.89473684,0.61645963,1.45141191,0.68605917,-190.60526316,87.05263158,-117.31052632,1.00000000
d1,oos,150,200,price20_cross_down+close_near_low+mtf_trend_bull,9,0.77777778,0.60453401,1.28657407,0.45258897,-179.12222222,136.21111111,-112.97777778,1.22222222
d1,discovery,150,200,price20_cross_down+mtf_adx_rising,76,0.94736842,0.59323281,1.59695892,0.87234327,-174.93947368,75.48815789,-124.27236842,1.05263158
d1,validation,150,200,price20_cross_down+mtf_adx_rising,19,0.89473684,0.61645963,1.45141191,0.68605917,-195.83157895,125.25263158,-132.96315789,1.00000000
d1,oos,150,200,price20_cross_down+mtf_adx_rising,17,0.88235294,0.60453401,1.45955882,0.65663649,-180.56470588,95.09411765,-192.89411765,1.11764706
d1,discovery,150,200,macd_accel_down+price20_cross_down+mtf_adx_rising,75,0.94666667,0.59323281,1.59577599,0.87074013,-176.44800000,76.32133333,-123.23466667,1.05333333
d1,validation,150,200,macd_accel_down+price20_cross_down+mtf_adx_rising,19,0.89473684,0.61645963,1.45141191,0.68605917,-195.83157895,125.25263158,-132.96315789,1.00000000
d1,oos,150,200,macd_accel_down+price20_cross_down+mtf_adx_rising,15,0.86666667,0.60453401,1.43361111,0.62118017,-194.47333333,103.80000000,-187.89333333,1.13333333
d1,discovery,150,200,rsi_down3+mtf_trend_bull+atr_expand,56,0.94642857,0.59323281,1.59537463,0.85392691,-210.91964286,115.83035714,-140.71428571,1.00000000
d1,validation,150,200,rsi_down3+mtf_trend_bull+atr_expand,11,1.00000000,0.61645963,1.62216625,0.74116703,-207.47272727,46.87272727,-161.35454545,1.00000000
d1,oos,150,200,rsi_down3+mtf_trend_bull+atr_expand,9,1.00000000,0.60453401,1.65416667,0.70085495,-182.97777778,52.07777778,-165.05555556,1.00000000
d1,discovery,150,200,rsi_down3+atr_expand,73,0.94520548,0.59323281,1.59331289,0.86741002,-259.48630137,111.75890411,-212.57671233,1.00000000
d1,validation,150,200,rsi_down3+atr_expand,18,1.00000000,0.61645963,1.62216625,0.82412078,-209.55000000,46.98333333,-166.72777778,1.00000000
d1,oos,150,200,rsi_down3+atr_expand,17,1.00000000,0.60453401,1.65416667,0.81568186,-253.21176471,62.60588235,-248.47647059,1.00000000
d1,discovery,150,200,price20_cross_down+strong_close_bear+mtf_adx_rising,54,0.94444444,0.59323281,1.59203003,0.84892786,-182.93888889,67.47962963,-128.99074074,1.07407407
d1,validation,150,200,price20_cross_down+strong_close_bear+mtf_adx_rising,12,0.83333333,0.61645963,1.35180521,0.55196914,-203.65000000,151.56666667,-54.58333333,1.00000000
d1,oos,150,200,price20_cross_down+strong_close_bear+mtf_adx_rising,8,0.75000000,0.60453401,1.24062500,0.40927543,-173.46250000,143.43750000,-107.62500000,1.00000000
d1,discovery,150,200,rsi_down3+strong_close_bear+bb_expand,36,0.94444444,0.59323281,1.59203003,0.81855343,-229.58611111,74.17222222,-212.00000000,1.00000000
d1,validation,150,200,rsi_down3+strong_close_bear+bb_expand,18,0.94444444,0.61645963,1.53204590,0.74242699,-204.81111111,75.84444444,-130.03333333,1.00000000
d1,oos,150,200,rsi_down3+strong_close_bear+bb_expand,6,0.83333333,0.60453401,1.37847222,0.43649718,-131.96666667,91.31666667,-66.61666667,1.83333333
d1,discovery,150,200,rsi_down3+price20_cross_down+mtf_adx_rising,53,0.94339623,0.59323281,1.59026307,0.84629792,-190.73207547,65.70000000,-112.54528302,1.01886792
d1,validation,150,200,rsi_down3+price20_cross_down+mtf_adx_rising,13,0.84615385,0.61645963,1.37260221,0.57765369,-217.86923077,146.30769231,-92.07692308,1.00000000
d1,oos,150,200,rsi_down3+price20_cross_down+mtf_adx_rising,14,0.85714286,0.60453401,1.41785714,0.60058621,-202.58571429,107.55000000,-201.10714286,1.14285714
d1,discovery,150,200,macd_accel_down+mtf_trend_bull+atr_expand,137,0.94160584,0.59323281,1.58724506,0.88900516,-144.86569343,84.42335766,-99.43503650,1.03649635
d1,validation,150,200,macd_accel_down+mtf_trend_bull+atr_expand,16,1.00000000,0.61645963,1.62216625,0.80639232,-173.63750000,41.95000000,-127.86250000,1.00000000
d1,oos,150,200,macd_accel_down+mtf_trend_bull+atr_expand,21,0.90476190,0.60453401,1.49662698,0.71085861,-107.75238095,48.00476190,-109.31428571,1.00000000
d1,discovery,150,200,di_spread_down3+range_compression+strong_close_bear,34,0.94117647,0.59323281,1.58652128,0.80906393,-264.37941176,96.01764706,-201.21764706,1.00000000
d1,validation,150,200,di_spread_down3+range_compression+strong_close_bear,9,1.00000000,0.61645963,1.62216625,0.70085495,-181.27777778,120.05555556,-116.38888889,1.00000000
d1,oos,150,200,di_spread_down3+range_compression+strong_close_bear,3,1.00000000,0.60453401,1.65416667,0.43850297,-34.06666667,31.46666667,-20.40000000,2.66666667
d1,discovery,150,200,price20_cross_down+pullback_bull+mtf_adx_rising,67,0.94029851,0.59323281,1.58504132,0.85630499,-167.24626866,76.67164179,-129.71641791,1.01492537
d1,validation,150,200,price20_cross_down+pullback_bull+mtf_adx_rising,17,0.88235294,0.61645963,1.43132316,0.65663649,-183.97058824,127.43529412,-138.35294118,1.00000000
d1,oos,150,200,price20_cross_down+pullback_bull+mtf_adx_rising,16,0.87500000,0.60453401,1.44739583,0.63977173,-170.85000000,95.15625000,-195.55625000,1.12500000
d1,discovery,150,200,macd_accel_down+atr_expand,167,0.94011976,0.59323281,1.58474001,0.89329445,-171.69461078,88.86766467,-130.30958084,1.02994012
d1,validation,150,200,macd_accel_down+atr_expand,33,0.96969697,0.61645963,1.57300969,0.84681275,-203.90909091,75.54848485,-191.45151515,1.03030303
d1,oos,150,200,macd_accel_down+atr_expand,29,0.93103448,0.60453401,1.54008621,0.78035420,-169.67586207,55.30000000,-173.59310345,1.00000000
d1,discovery,150,200,rsi_down3+price20_cross_down+mtf_trend_bull,50,0.94000000,0.59323281,1.58453813,0.83782908,-179.29000000,100.70600000,-71.84800000,1.02000000
d1,validation,150,200,rsi_down3+price20_cross_down+mtf_trend_bull,16,0.87500000,0.61645963,1.41939547,0.63977173,-201.78750000,88.72500000,-124.91875000,1.00000000
d1,oos,150,200,rsi_down3+price20_cross_down+mtf_trend_bull,9,0.77777778,0.60453401,1.28657407,0.45258897,-179.12222222,136.21111111,-112.97777778,1.22222222
d1,discovery,150,200,di_spread_down3+price200_bull+close_near_low,33,0.93939394,0.59323281,1.58351650,0.80393755,-206.78787879,112.71515152,-71.45454545,1.00000000
d1,validation,150,200,di_spread_down3+price200_bull+close_near_low,10,1.00000000,0.61645963,1.62216625,0.72246720,-162.75000000,61.09000000,-106.67000000,1.00000000
d1,oos,150,200,di_spread_down3+price200_bull+close_near_low,6,1.00000000,0.60453401,1.65416667,0.60966571,-86.40000000,44.26666667,-51.21666667,2.16666667
d1,discovery,150,200,strong_close_bear+atr_expand,98,0.93877551,0.59323281,1.58247403,0.87280913,-156.15408163,70.98775510,-140.56428571,1.03061224
d1,validation,150,200,strong_close_bear+atr_expand,16,0.93750000,0.61645963,1.52078086,0.71671262,-237.82500000,95.10000000,-155.96875000,1.00000000
d1,oos,150,200,strong_close_bear+atr_expand,7,0.71428571,0.60453401,1.18154762,0.35893445,-126.91428571,108.95714286,-61.37142857,1.00000000
d1,discovery,150,200,macd_accel_down+ema20_slope_down3+close_near_low,65,0.93846154,0.59323281,1.58194478,0.85217848,-230.81076923,110.23846154,-179.76923077,1.00000000
d1,validation,150,200,macd_accel_down+ema20_slope_down3+close_near_low,13,0.61538462,0.61645963,0.99825615,0.35522892,-242.60769231,202.83076923,-143.89230769,1.00000000
d1,oos,150,200,macd_accel_down+ema20_slope_down3+close_near_low,2,1.00000000,0.60453401,1.65416667,0.34238023,-295.95000000,61.25000000,-179.00000000,1.00000000
d1,discovery,150,200,price20_cross_down+structure_lh+mtf_adx_rising,64,0.93750000,0.59323281,1.58032393,0.85002515,-180.07187500,72.54687500,-127.76875000,1.04687500
d1,validation,150,200,price20_cross_down+structure_lh+mtf_adx_rising,16,0.87500000,0.61645963,1.41939547,0.63977173,-197.48750000,134.25625000,-133.55625000,1.00000000
d1,oos,150,200,price20_cross_down+structure_lh+mtf_adx_rising,16,0.87500000,0.60453401,1.44739583,0.63977173,-170.85000000,95.15625000,-195.55625000,1.12500000
d1,discovery,150,200,macd_accel_down+range_compression+atr_expand,91,0.93406593,0.59323281,1.57453520,0.86353534,-199.23076923,96.00219780,-147.69780220,1.02197802
d1,validation,150,200,macd_accel_down+range_compression+atr_expand,12,1.00000000,0.61645963,1.62216625,0.75750599,-183.06666667,53.22500000,-110.05833333,1.08333333
d1,oos,150,200,macd_accel_down+range_compression+atr_expand,19,0.89473684,0.60453401,1.48004386,0.68605917,-108.11578947,56.88421053,-143.76842105,1.00000000
d1,discovery,150,200,ema20_slope_down3+structure_lh+strong_close_bear,91,0.93406593,0.59323281,1.57453520,0.86353534,-191.42417582,85.27912088,-211.17362637,1.01098901
d1,validation,150,200,ema20_slope_down3+structure_lh+strong_close_bear,10,0.70000000,0.61645963,1.13551637,0.39677815,-255.68000000,209.95000000,-152.73000000,1.00000000
d1,oos,150,200,ema20_slope_down3+structure_lh+strong_close_bear,3,1.00000000,0.60453401,1.65416667,0.43850297,-221.46666667,50.03333333,-173.93333333,1.00000000
d1,discovery,150,200,rsi_down3+price20_cross_down+range_compression,45,0.93333333,0.59323281,1.57330027,0.82143398,-193.98666667,78.38666667,-115.60000000,1.02222222
d1,validation,150,200,rsi_down3+price20_cross_down+range_compression,11,0.81818182,0.61645963,1.32722693,0.52301944,-203.54545455,153.50909091,-92.97272727,1.00000000
d1,oos,150,200,rsi_down3+price20_cross_down+range_compression,11,0.81818182,0.60453401,1.35340909,0.52301944,-220.27272727,120.81818182,-241.99090909,1.18181818
d1,discovery,150,200,rsi_down3+structure_lh+volatility,118,0.93220339,0.59323281,1.57139555,0.87190464,-208.20508475,101.84406780,-168.16694915,1.01694915
d1,validation,150,200,rsi_down3+structure_lh+volatility,45,0.91111111,0.61645963,1.47797369,0.79266425,-170.52000000,78.15777778,-145.96666667,1.02222222
d1,oos,150,200,rsi_down3+structure_lh+volatility,25,0.88000000,0.60453401,1.45566667,0.70044206,-197.85600000,94.92400000,-175.64400000,1.04000000
d1,discovery,150,200,di_spread_down3+range_compression+close_near_low,44,0.93181818,0.59323281,1.57074621,0.81774956,-246.41818182,102.22272727,-168.60681818,1.00000000
d1,validation,150,200,di_spread_down3+range_compression+close_near_low,15,1.00000000,0.61645963,1.62216625,0.79611670,-167.74000000,96.27333333,-86.11333333,1.00000000
d1,oos,150,200,di_spread_down3+range_compression+close_near_low,5,1.00000000,0.60453401,1.65416667,0.56551754,-88.96000000,36.72000000,-60.00000000,2.40000000
d1,discovery,150,200,rsi_down3+price200_bull+volatility,85,0.92941176,0.59323281,1.56668976,0.85443941,-185.97647059,99.85764706,-130.41294118,1.00000000
d1,validation,150,200,rsi_down3+price200_bull+volatility,39,0.94871795,0.61645963,1.53897823,0.83114360,-135.85897436,68.24358974,-84.49230769,1.02564103
d1,oos,150,200,rsi_down3+price200_bull+volatility,21,0.85714286,0.60453401,1.41785714,0.65363940,-201.48571429,92.13809524,-197.83333333,1.04761905
d1,discovery,150,200,strong_close_bear+mtf_trend_bull+atr_expand,83,0.92771084,0.59323281,1.56382256,0.85113214,-115.33253012,68.40843373,-88.37590361,1.03614458
d1,validation,150,200,strong_close_bear+mtf_trend_bull+atr_expand,11,1.00000000,0.61645963,1.62216625,0.74116703,-202.96363636,43.87272727,-158.93636364,1.00000000
d1,oos,150,200,strong_close_bear+mtf_trend_bull+atr_expand,0,,0.60453401,,,,,,
d1,discovery,150,200,price200_bull+strong_close_bear+atr_expand,69,0.92753623,0.59323281,1.56352822,0.84132606,-120.87246377,60.69130435,-101.60724638,1.00000000
d1,validation,150,200,price200_bull+strong_close_bear+atr_expand,11,1.00000000,0.61645963,1.62216625,0.74116703,-205.03636364,50.01818182,-158.07272727,1.00000000
d1,oos,150,200,price200_bull+strong_close_bear+atr_expand,2,0.00000000,0.60453401,0.00000000,0.00000000,-79.10000000,234.10000000,-0.10000000,1.00000000
