timeframe,direction,horizon_bars,conditions,samples,base_rate,hit50_rate,rate_diff,lift
d1,bull,1,breakout20_up+impulse_bull,1114,0.24611221,0.25673250,0.01062029,1.04315222
d1,bull,1,atr_expand+structure_hh,230,0.24611221,0.25652174,0.01040953,1.04229588
d1,bull,1,atr_expand+structure_hl,426,0.24611221,0.29107981,0.04496761,1.18271180
d1,bull,1,atr_expand+range_expand,701,0.24611221,0.29671897,0.05060677,1.20562477
d1,bull,1,atr_expand+close_near_high,249,0.24611221,0.25702811,0.01091591,1.04435337
d1,bull,1,atr_expand+impulse_bull,274,0.24611221,0.28102190,0.03490969,1.14184461
d1,bull,1,atr_expand+pullback_bull,359,0.24611221,0.33983287,0.09372066,1.38080461
d1,bull,1,atr_expand+distance_high_ok,393,0.24611221,0.30788804,0.06177583,1.25100678
d1,bull,1,bb_expand+structure_hh,1475,0.24611221,0.26033898,0.01422678,1.05780606
d1,bull,1,bb_expand+structure_hl,2618,0.24611221,0.24751719,0.00140498,1.00570870
d1,bull,1,bb_expand+structure_breakout20_up,853,0.24611221,0.26143025,0.01531804,1.06224006
d1,bull,1,bb_expand+range_expand,1884,0.24611221,0.26645435,0.02034215,1.08265395
d1,bull,1,bb_expand+close_near_high,1282,0.24611221,0.27691108,0.03079887,1.12514158
d1,bull,1,bb_expand+impulse_bull,1075,0.24611221,0.26790698,0.02179477,1.08855623
d1,bull,1,bb_expand+pullback_bull,1517,0.24611221,0.25774555,0.01163334,1.04726845
d1,bull,1,bb_expand+distance_high_ok,1584,0.24611221,0.23863636,-0.00747584,0.96962425
d1,bull,1,body_expand+structure_hh,1847,0.24611221,0.22956145,-0.01655076,0.93275118
d1,bull,1,body_expand+structure_hl,3412,0.24611221,0.23974209,-0.00637012,0.97411701
d1,bull,1,body_expand+structure_breakout20_up,674,0.24611221,0.25222552,0.00611331,1.02483953
d1,bull,1,body_expand+range_expand,3156,0.24611221,0.24936629,0.00325408,1.01322193
d1,bull,1,body_expand+close_near_high,2505,0.24611221,0.25149701,0.00538480,1.02187945
d1,bull,1,body_expand+impulse_bull,2209,0.24611221,0.24400181,-0.00211040,0.99142506
d1,bull,1,body_expand+pullback_bull,2322,0.24611221,0.25279931,0.00668710,1.02717096
d1,bull,1,body_expand+distance_high_ok,3563,0.24611221,0.24333427,-0.00277794,0.98871272
d1,bull,1,mtf_trend_bull+structure_hh,3472,0.24611221,0.24711982,0.00100761,1.00409410
d1,bull,1,mtf_trend_bull+structure_hl,5334,0.24611221,0.22872141,-0.01739080,0.92933793
d1,bull,1,mtf_trend_bull+structure_breakout20_up,1362,0.24611221,0.26064611,0.01453390,1.05905397
d1,bull,1,mtf_trend_bull+range_expand,3443,0.24611221,0.25384839,0.00773618,1.03143355
d1,bull,1,mtf_trend_bull+close_near_high,2519,0.24611221,0.25129019,0.00517799,1.02103913
d1,bull,1,mtf_trend_bull+impulse_bull,2048,0.24611221,0.24218750,-0.00392471,0.98405318
d1,bull,1,mtf_trend_bull+pullback_bull,3597,0.24611221,0.25437865,0.00826644,1.03358810
d1,bull,1,mtf_trend_bull+distance_high_ok,6441,0.24611221,0.24344046,-0.00267175,0.98914419
d1,bull,1,mtf_price20_bull+structure_hh,4933,0.24611221,0.24265153,-0.00346068,0.98593862
d1,bull,1,mtf_price20_bull+structure_hl,8424,0.24611221,0.23326211,-0.01285010,0.94778764
d1,bull,1,mtf_price20_bull+structure_breakout20_up,1508,0.24611221,0.25795756,0.01184535,1.04812989
d1,bull,1,mtf_price20_bull+range_expand,4187,0.24611221,0.24432768,-0.00178453,0.99274914
d1,bull,1,mtf_price20_bull+close_near_high,4573,0.24611221,0.25431883,0.00820662,1.03334504
d1,bull,1,mtf_price20_bull+impulse_bull,4013,0.24611221,0.24296038,-0.00315183,0.98719353
d1,bull,1,mtf_price20_bull+pullback_bull,2266,0.24611221,0.24007061,-0.00604160,0.97545186
d1,bull,1,mtf_price20_bull+distance_high_ok,7157,0.24611221,0.23948582,-0.00662639,0.97307574
d1,bull,1,mtf_price200_bull+structure_hh,4416,0.24611221,0.24682971,0.00071750,1.00291535
d1,bull,1,mtf_price200_bull+structure_hl,7341,0.24611221,0.23212096,-0.01399124,0.94315096
d1,bull,1,mtf_price200_bull+structure_breakout20_up,1504,0.24611221,0.25731383,0.01120162,1.04551429
d1,bull,1,mtf_price200_bull+range_expand,4565,0.24611221,0.25651698,0.01040477,1.04227653
d1,bull,1,mtf_price200_bull+close_near_high,3650,0.24611221,0.25150685,0.00539464,1.02191944
d1,bull,1,mtf_price200_bull+impulse_bull,3061,0.24611221,0.24207775,-0.00403445,0.98360726
d1,bull,1,mtf_price200_bull+pullback_bull,4417,0.24611221,0.26148970,0.01537749,1.06248163
d1,bull,1,mtf_price200_bull+distance_high_ok,8873,0.24611221,0.24816860,0.00205639,1.00835552
d1,bull,1,mtf_ema20_rising+structure_hh,4933,0.24611221,0.24265153,-0.00346068,0.98593862
d1,bull,1,mtf_ema20_rising+structure_hl,8424,0.24611221,0.23326211,-0.01285010,0.94778764
d1,bull,1,mtf_ema20_rising+structure_breakout20_up,1508,0.24611221,0.25795756,0.01184535,1.04812989
d1,bull,1,mtf_ema20_rising+range_expand,4187,0.24611221,0.24432768,-0.00178453,0.99274914
d1,bull,1,mtf_ema20_rising+close_near_high,4573,0.24611221,0.25431883,0.00820662,1.03334504
d1,bull,1,mtf_ema20_rising+impulse_bull,4013,0.24611221,0.24296038,-0.00315183,0.98719353
d1,bull,1,mtf_ema20_rising+pullback_bull,2266,0.24611221,0.24007061,-0.00604160,0.97545186
d1,bull,1,mtf_ema20_rising+distance_high_ok,7157,0.24611221,0.23948582,-0.00662639,0.97307574
d1,bull,1,mtf_macd_bull+structure_hh,4269,0.24611221,0.24221129,-0.00390092,0.98414985
d1,bull,1,mtf_macd_bull+structure_hl,8158,0.24611221,0.23866144,-0.00745077,0.96972612
d1,bull,1,mtf_macd_bull+structure_breakout20_up,1390,0.24611221,0.25827338,0.01216117,1.04941313
d1,bull,1,mtf_macd_bull+range_expand,4077,0.24611221,0.25141035,0.00529814,1.02152735
d1,bull,1,mtf_macd_bull+close_near_high,4180,0.24611221,0.26148325,0.01537105,1.06245544
d1,bull,1,mtf_macd_bull+impulse_bull,3901,0.24611221,0.24634709,0.00023488,1.00095438
d1,bull,1,mtf_macd_bull+pullback_bull,2240,0.24611221,0.24687500,0.00076279,1.00309937
d1,bull,1,mtf_macd_bull+distance_high_ok,5672,0.24611221,0.24523977,-0.00087243,0.99645514
d1,bull,1,mtf_macd_rising+structure_hh,1897,0.24611221,0.26199262,0.01588041,1.06452509
d1,bull,1,mtf_macd_rising+structure_hl,5391,0.24611221,0.24615099,0.00003879,1.00015759
d1,bull,1,mtf_macd_rising+structure_breakout20_up,766,0.24611221,0.27676240,0.03065020,1.12453748
d1,bull,1,mtf_macd_rising+range_expand,4072,0.24611221,0.26326130,0.01714909,1.06967996
d1,bull,1,mtf_macd_rising+close_near_high,4411,0.24611221,0.26093856,0.01482636,1.06024226
d1,bull,1,mtf_macd_rising+impulse_bull,3038,0.24611221,0.24884793,0.00273572,1.01111574
d1,bull,1,mtf_macd_rising+pullback_bull,2705,0.24611221,0.25508318,0.00897097,1.03645074
d1,bull,1,mtf_macd_rising+distance_high_ok,6043,0.24611221,0.25715704,0.01104483,1.04487723
d1,bull,1,mtf_rsi60+structure_hh,3638,0.24611221,0.24601429,-0.00009791,0.99960216
d1,bull,1,mtf_rsi60+structure_hl,4293,0.24611221,0.22734684,-0.01876536,0.92375281
d1,bull,1,mtf_rsi60+structure_breakout20_up,1485,0.24611221,0.25925926,0.01314705,1.05341894
d1,bull,1,mtf_rsi60+range_expand,2284,0.24611221,0.24255692,-0.00355529,0.98555419
d1,bull,1,mtf_rsi60+close_near_high,2749,0.24611221,0.25027283,0.00416062,1.01690538
d1,bull,1,mtf_rsi60+impulse_bull,2621,0.24611221,0.23502480,-0.01108741,0.95494979
d1,bull,1,mtf_rsi60+pullback_bull,597,0.24611221,0.21608040,-0.03003180,0.87797515
d1,bull,1,mtf_rsi60+distance_high_ok,2562,0.24611221,0.22638564,-0.01972657,0.91984725
d1,bull,1,mtf_adx25+structure_hh,2605,0.24611221,0.24299424,-0.00311797,0.98733112
d1,bull,1,mtf_adx25+structure_hl,4929,0.24611221,0.22966119,-0.01645102,0.93315643
d1,bull,1,mtf_adx25+structure_breakout20_up,991,0.24611221,0.25832492,0.01221272,1.04962256
d1,bull,1,mtf_adx25+range_expand,3855,0.24611221,0.25343709,0.00732489,1.02976239
d1,bull,1,mtf_adx25+close_near_high,2450,0.24611221,0.25591837,0.00980616,1.03984427
d1,bull,1,mtf_adx25+impulse_bull,2044,0.24611221,0.24315068,-0.00296152,0.98796678
d1,bull,1,mtf_adx25+pullback_bull,3503,0.24611221,0.25920639,0.01309419,1.05320414
d1,bull,1,mtf_adx25+distance_high_ok,4156,0.24611221,0.23820982,-0.00790239,0.96789111
d1,bull,1,mtf_adx_rising+structure_hh,3333,0.24611221,0.25022502,0.00411282,1.01671114
d1,bull,1,mtf_adx_rising+structure_hl,4971,0.24611221,0.23637095,-0.00974126,0.96041945
d1,bull,1,mtf_adx_rising+structure_breakout20_up,1256,0.24611221,0.26512739,0.01901518,1.07726224
d1,bull,1,mtf_adx_rising+range_expand,4741,0.24611221,0.25205653,0.00594432,1.02415289
d1,bull,1,mtf_adx_rising+close_near_high,2777,0.24611221,0.26683471,0.02072251,1.08419943
d1,bull,1,mtf_adx_rising+impulse_bull,2525,0.24611221,0.24554455,-0.00056765,0.99769352
d1,bull,1,mtf_adx_rising+pullback_bull,4050,0.24611221,0.24641975,0.00030755,1.00124962
d1,bull,1,mtf_adx_rising+distance_high_ok,5236,0.24611221,0.24140565,-0.00470655,0.98087639
d1,bull,1,mtf_di_bull+structure_hh,4743,0.24611221,0.24604681,-0.00006540,0.99973426
d1,bull,1,mtf_di_bull+structure_hl,7436,0.24611221,0.23372781,-0.01238440,0.94967988
d1,bull,1,mtf_di_bull+structure_breakout20_up,1474,0.24611221,0.26187246,0.01576025,1.06403684
d1,bull,1,mtf_di_bull+range_expand,3901,0.24611221,0.24967957,0.00356736,1.01449486
d1,bull,1,mtf_di_bull+close_near_high,3597,0.24611221,0.25771476,0.01160256,1.04714336
d1,bull,1,mtf_di_bull+impulse_bull,3518,0.24611221,0.24474133,-0.00137088,0.99442987
d1,bull,1,mtf_di_bull+pullback_bull,2316,0.24611221,0.24395509,-0.00215711,0.99123525
d1,bull,1,mtf_di_bull+distance_high_ok,6305,0.24611221,0.24203013,-0.00408207,0.98341378
d1,bull,1,mtf_di_strong_bull+structure_hh,4041,0.24611221,0.24746350,0.00135129,1.00549055
d1,bull,1,mtf_di_strong_bull+structure_hl,5480,0.24611221,0.23229927,-0.01381294,0.94387545
d1,bull,1,mtf_di_strong_bull+structure_breakout20_up,1419,0.24611221,0.26004228,0.01393008,1.05660051
d1,bull,1,mtf_di_strong_bull+range_expand,2917,0.24611221,0.24785739,0.00174518,1.00709100
d1,bull,1,mtf_di_strong_bull+close_near_high,2760,0.24611221,0.25652174,0.01040953,1.04229588
d1,bull,1,mtf_di_strong_bull+impulse_bull,2934,0.24611221,0.24301295,-0.00309926,0.98740714
d1,bull,1,mtf_di_strong_bull+pullback_bull,1232,0.24611221,0.24431818,-0.00179403,0.99271054
d1,bull,1,mtf_di_strong_bull+distance_high_ok,4004,0.24611221,0.23601399,-0.01009822,0.95896904
d1,bull,1,mtf_volatility+structure_hh,1671,0.24611221,0.25553561,0.00942340,1.03828904
d1,bull,1,mtf_volatility+structure_hl,3073,0.24611221,0.25447445,0.00836225,1.03397738
d1,bull,1,mtf_volatility+structure_breakout20_up,538,0.24611221,0.25464684,0.00853463,1.03467781
d1,bull,1,mtf_volatility+range_expand,3108,0.24611221,0.27059202,0.02447981,1.09946607
d1,bull,1,mtf_volatility+close_near_high,1666,0.24611221,0.28691477,0.04080256,1.16578844
d1,bull,1,mtf_volatility+impulse_bull,1552,0.24611221,0.26932990,0.02321769,1.09433782
d1,bull,1,mtf_volatility+pullback_bull,2457,0.24611221,0.28408628,0.03797408,1.15429579
d1,bull,1,mtf_volatility+distance_high_ok,3417,0.24611221,0.26894937,0.02283716,1.09279167
d1,bull,1,mtf_bb_bull+structure_hh,4959,0.24611221,0.24158096,-0.00453124,0.98158871
d1,bull,1,mtf_bb_bull+structure_hl,8551,0.24611221,0.23400772,-0.01210449,0.95081720
d1,bull,1,mtf_bb_bull+structure_breakout20_up,1508,0.24611221,0.25795756,0.01184535,1.04812989
d1,bull,1,mtf_bb_bull+range_expand,4199,0.24611221,0.24410574,-0.00200647,0.99184735
d1,bull,1,mtf_bb_bull+close_near_high,4474,0.24611221,0.25122932,0.00511712,1.02079181
d1,bull,1,mtf_bb_bull+impulse_bull,3978,0.24611221,0.24333836,-0.00277385,0.98872934
d1,bull,1,mtf_bb_bull+pullback_bull,2307,0.24611221,0.23623754,-0.00987467,0.95987737
d1,bull,1,mtf_bb_bull+distance_high_ok,6874,0.24611221,0.23887111,-0.00724110,0.97057806
d1,bull,1,macd_cross_up+mtf_trend_bull+structure_hh,279,0.24611221,0.25089606,0.00478385,1.01943768
d1,bull,1,macd_cross_up+mtf_trend_bull+structure_hl,322,0.24611221,0.22049689,-0.02561531,0.89592019
d1,bull,1,macd_cross_up+mtf_trend_bull+structure_breakout20_up,121,0.24611221,0.27272727,0.02661507,1.10814200
d1,bull,1,macd_cross_up+mtf_trend_bull+range_expand,201,0.24611221,0.28358209,0.03746988,1.15224715
d1,bull,1,macd_cross_up+mtf_trend_bull+close_near_high,208,0.24611221,0.24519231,-0.00091990,0.99626228
d1,bull,1,macd_cross_up+mtf_trend_bull+impulse_bull,221,0.24611221,0.26696833,0.02085612,1.08474232
d1,bull,1,macd_cross_up+mtf_price20_bull+structure_hh,537,0.24611221,0.23277467,-0.01333753,0.94580711
d1,bull,1,macd_cross_up+mtf_price20_bull+structure_hl,698,0.24611221,0.21919771,-0.02691450,0.89064135
d1,bull,1,macd_cross_up+mtf_price20_bull+structure_breakout20_up,122,0.24611221,0.27049180,0.02437960,1.09905887
d1,bull,1,macd_cross_up+mtf_price20_bull+range_expand,418,0.24611221,0.24880383,0.00269162,1.01093656
d1,bull,1,macd_cross_up+mtf_price20_bull+close_near_high,421,0.24611221,0.23752969,-0.00858252,0.96512763
d1,bull,1,macd_cross_up+mtf_price20_bull+impulse_bull,457,0.24611221,0.23194748,-0.01416472,0.94244608
d1,bull,1,macd_cross_up+mtf_price200_bull+structure_hh,395,0.24611221,0.23797468,-0.00813752,0.96693572
d1,bull,1,macd_cross_up+mtf_price200_bull+structure_hl,461,0.24611221,0.22125813,-0.02485407,0.89901325
d1,bull,1,macd_cross_up+mtf_price200_bull+structure_breakout20_up,122,0.24611221,0.27049180,0.02437960,1.09905887
d1,bull,1,macd_cross_up+mtf_price200_bull+range_expand,283,0.24611221,0.25441696,0.00830475,1.03374377
d1,bull,1,macd_cross_up+mtf_price200_bull+close_near_high,302,0.24611221,0.23178808,-0.01432413,0.94179839
d1,bull,1,macd_cross_up+mtf_price200_bull+impulse_bull,328,0.24611221,0.24390244,-0.00220977,0.99102130
d1,bull,1,macd_cross_up+mtf_macd_bull+structure_hh,527,0.24611221,0.23529412,-0.01081809,0.95604408
d1,bull,1,macd_cross_up+mtf_macd_bull+structure_hl,685,0.24611221,0.22189781,-0.02421440,0.90161237
d1,bull,1,macd_cross_up+mtf_macd_bull+structure_breakout20_up,122,0.24611221,0.27049180,0.02437960,1.09905887
d1,bull,1,macd_cross_up+mtf_macd_bull+range_expand,406,0.24611221,0.25123153,0.00511932,1.02080076
d1,bull,1,macd_cross_up+mtf_macd_bull+close_near_high,410,0.24611221,0.24390244,-0.00220977,0.99102130
d1,bull,1,macd_cross_up+mtf_macd_bull+impulse_bull,453,0.24611221,0.23178808,-0.01432413,0.94179839
d1,bull,1,macd_cross_up+mtf_adx_rising+structure_hh,407,0.24611221,0.25307125,0.00695905,1.02827591
d1,bull,1,macd_cross_up+mtf_adx_rising+structure_hl,445,0.24611221,0.23820225,-0.00790996,0.96786035
d1,bull,1,macd_cross_up+mtf_adx_rising+structure_breakout20_up,113,0.24611221,0.28318584,0.03707363,1.15063712
d1,bull,1,macd_cross_up+mtf_adx_rising+range_expand,292,0.24611221,0.26369863,0.01758642,1.07145693
d1,bull,1,macd_cross_up+mtf_adx_rising+close_near_high,296,0.24611221,0.23986486,-0.00624734,0.97461588
d1,bull,1,macd_cross_up+mtf_adx_rising+impulse_bull,358,0.24611221,0.24022346,-0.00588874,0.97607293
d1,bull,1,macd_cross_up+mtf_di_strong_bull+structure_hh,462,0.24611221,0.24458874,-0.00152346,0.99380989
d1,bull,1,macd_cross_up+mtf_di_strong_bull+structure_hl,544,0.24611221,0.23529412,-0.01081809,0.95604408
d1,bull,1,macd_cross_up+mtf_di_strong_bull+structure_breakout20_up,118,0.24611221,0.27118644,0.02507423,1.10188131
d1,bull,1,macd_cross_up+mtf_di_strong_bull+range_expand,349,0.24611221,0.25501433,0.00890212,1.03617098
d1,bull,1,macd_cross_up+mtf_di_strong_bull+close_near_high,332,0.24611221,0.22891566,-0.01719654,0.93012722
d1,bull,1,macd_cross_up+mtf_di_strong_bull+impulse_bull,403,0.24611221,0.23821340,-0.00789881,0.96790567
d1,bull,1,macd_accel_up+mtf_trend_bull+structure_hh,2655,0.24611221,0.24971751,0.00360531,1.01464904
d1,bull,1,macd_accel_up+mtf_trend_bull+structure_hl,3379,0.24611221,0.23113347,-0.01497874,0.93913859
d1,bull,1,macd_accel_up+mtf_trend_bull+structure_breakout20_up,1287,0.24611221,0.26340326,0.01729106,1.07025680
d1,bull,1,macd_accel_up+mtf_trend_bull+range_expand,1767,0.24611221,0.24617997,0.00006776,1.00027532
d1,bull,1,macd_accel_up+mtf_trend_bull+close_near_high,1890,0.24611221,0.25555556,0.00944335,1.03837009
d1,bull,1,macd_accel_up+mtf_trend_bull+impulse_bull,1780,0.24611221,0.24494382,-0.00116839,0.99525263
d1,bull,1,macd_accel_up+mtf_trend_bull+pullback_bull,652,0.24611221,0.23159509,-0.01451711,0.94101424
d1,bull,1,macd_accel_up+mtf_price20_bull+structure_hh,4389,0.24611221,0.24310777,-0.00300444,0.98779241
d1,bull,1,macd_accel_up+mtf_price20_bull+structure_hl,6962,0.24611221,0.23556449,-0.01054771,0.95714266
d1,bull,1,macd_accel_up+mtf_price20_bull+structure_breakout20_up,1433,0.24611221,0.26029309,0.01418088,1.05761959
d1,bull,1,macd_accel_up+mtf_price20_bull+range_expand,3577,0.24611221,0.24545709,-0.00065512,0.99733812
d1,bull,1,macd_accel_up+mtf_price20_bull+close_near_high,3970,0.24611221,0.25642317,0.01031097,1.04189539
d1,bull,1,macd_accel_up+mtf_price20_bull+impulse_bull,3712,0.24611221,0.24568966,-0.00042255,0.99828309
d1,bull,1,macd_accel_up+mtf_price20_bull+pullback_bull,1336,0.24611221,0.23203593,-0.01407628,0.94280544
d1,bull,1,macd_accel_up+mtf_price200_bull+structure_hh,3580,0.24611221,0.24748603,0.00137383,1.00558211
d1,bull,1,macd_accel_up+mtf_price200_bull+structure_hl,4970,0.24611221,0.23420523,-0.01190698,0.95161973
d1,bull,1,macd_accel_up+mtf_price200_bull+structure_breakout20_up,1429,0.24611221,0.25962211,0.01350991,1.05489328
d1,bull,1,macd_accel_up+mtf_price200_bull+range_expand,2587,0.24611221,0.24429842,-0.00181379,0.99263022
d1,bull,1,macd_accel_up+mtf_price200_bull+close_near_high,2826,0.24611221,0.25442321,0.00831101,1.03376917
d1,bull,1,macd_accel_up+mtf_price200_bull+impulse_bull,2705,0.24611221,0.24436229,-0.00174991,0.99288977
d1,bull,1,macd_accel_up+mtf_price200_bull+pullback_bull,953,0.24611221,0.23714586,-0.00896635,0.96356803
d1,bull,1,macd_accel_up+mtf_macd_bull+structure_hh,4064,0.24611221,0.24187992,-0.00423229,0.98280343
d1,bull,1,macd_accel_up+mtf_macd_bull+structure_hl,6943,0.24611221,0.23822555,-0.00788666,0.96795504
d1,bull,1,macd_accel_up+mtf_macd_bull+structure_breakout20_up,1350,0.24611221,0.26000000,0.01388779,1.05642870
d1,bull,1,macd_accel_up+mtf_macd_bull+range_expand,3561,0.24611221,0.24936816,0.00325595,1.01322953
d1,bull,1,macd_accel_up+mtf_macd_bull+close_near_high,3795,0.24611221,0.26086957,0.01475736,1.05996191
d1,bull,1,macd_accel_up+mtf_macd_bull+impulse_bull,3656,0.24611221,0.24726477,0.00115256,1.00468308
d1,bull,1,macd_accel_up+mtf_macd_bull+pullback_bull,1470,0.24611221,0.24013605,-0.00597615,0.97571777
d1,bull,1,macd_accel_up+mtf_adx_rising+structure_hh,3004,0.24611221,0.25000000,0.00388779,1.01579683
d1,bull,1,macd_accel_up+mtf_adx_rising+structure_hl,3759,0.24611221,0.24048949,-0.00562272,0.97715386
d1,bull,1,macd_accel_up+mtf_adx_rising+structure_breakout20_up,1214,0.24611221,0.26523888,0.01912667,1.07771525
d1,bull,1,macd_accel_up+mtf_adx_rising+range_expand,2194,0.24611221,0.24886053,0.00274832,1.01116695
d1,bull,1,macd_accel_up+mtf_adx_rising+close_near_high,2242,0.24611221,0.26315789,0.01704569,1.06925982
d1,bull,1,macd_accel_up+mtf_adx_rising+impulse_bull,2372,0.24611221,0.24283305,-0.00327915,0.98667618
d1,bull,1,macd_accel_up+mtf_adx_rising+pullback_bull,604,0.24611221,0.23344371,-0.01266850,0.94852552
d1,bull,1,macd_accel_up+mtf_di_strong_bull+structure_hh,3679,0.24611221,0.24789345,0.00178124,1.00723752
d1,bull,1,macd_accel_up+mtf_di_strong_bull+structure_hl,4744,0.24611221,0.23461214,-0.01150007,0.95327308
d1,bull,1,macd_accel_up+mtf_di_strong_bull+structure_breakout20_up,1358,0.24611221,0.26288660,0.01677439,1.06815749
d1,bull,1,macd_accel_up+mtf_di_strong_bull+range_expand,2617,0.24611221,0.24646542,0.00035321,1.00143516
d1,bull,1,macd_accel_up+mtf_di_strong_bull+close_near_high,2578,0.24611221,0.25872770,0.01261549,1.05125909
d1,bull,1,macd_accel_up+mtf_di_strong_bull+impulse_bull,2808,0.24611221,0.24323362,-0.00287859,0.98830375
d1,bull,1,macd_accel_up+mtf_di_strong_bull+pullback_bull,723,0.24611221,0.23789765,-0.00821456,0.96662271
d1,bull,1,adx_up3+mtf_trend_bull+structure_hh,1005,0.24611221,0.23184080,-0.01427141,0.94201258
d1,bull,1,adx_up3+mtf_trend_bull+structure_hl,1283,0.24611221,0.20420889,-0.04190332,0.82973895
d1,bull,1,adx_up3+mtf_trend_bull+structure_breakout20_up,541,0.24611221,0.22735675,-0.01875546,0.92379305
d1,bull,1,adx_up3+mtf_trend_bull+range_expand,746,0.24611221,0.23190349,-0.01420872,0.94226730
d1,bull,1,adx_up3+mtf_trend_bull+close_near_high,595,0.24611221,0.23361345,-0.01249876,0.94921519
d1,bull,1,adx_up3+mtf_trend_bull+impulse_bull,507,0.24611221,0.22090730,-0.02520491,0.89758773
d1,bull,1,adx_up3+mtf_trend_bull+pullback_bull,804,0.24611221,0.23134328,-0.01476892,0.93999110
d1,bull,1,adx_up3+mtf_price20_bull+structure_hh,976,0.24611221,0.23155738,-0.01455483,0.94086100
d1,bull,1,adx_up3+mtf_price20_bull+structure_hl,1429,0.24611221,0.21623513,-0.02987708,0.87860384
d1,bull,1,adx_up3+mtf_price20_bull+structure_breakout20_up,543,0.24611221,0.22651934,-0.01959287,0.92039050
d1,bull,1,adx_up3+mtf_price20_bull+range_expand,692,0.24611221,0.22687861,-0.01923359,0.92185030
d1,bull,1,adx_up3+mtf_price20_bull+close_near_high,767,0.24611221,0.23468057,-0.01143163,0.95355113
d1,bull,1,adx_up3+mtf_price20_bull+impulse_bull,666,0.24611221,0.23423423,-0.01187797,0.95173757
d1,bull,1,adx_up3+mtf_price20_bull+pullback_bull,497,0.24611221,0.23742455,-0.00868766,0.96470041
d1,bull,1,adx_up3+mtf_price200_bull+structure_hh,1025,0.24611221,0.23219512,-0.01391709,0.94345228
d1,bull,1,adx_up3+mtf_price200_bull+structure_hl,1322,0.24611221,0.20499244,-0.04111977,0.83292267
d1,bull,1,adx_up3+mtf_price200_bull+structure_breakout20_up,543,0.24611221,0.22651934,-0.01959287,0.92039050
d1,bull,1,adx_up3+mtf_price200_bull+range_expand,756,0.24611221,0.23148148,-0.01463073,0.94055262
d1,bull,1,adx_up3+mtf_price200_bull+close_near_high,614,0.24611221,0.22964169,-0.01647051,0.93307722
d1,bull,1,adx_up3+mtf_price200_bull+impulse_bull,522,0.24611221,0.22030651,-0.02580569,0.89514663
d1,bull,1,adx_up3+mtf_price200_bull+pullback_bull,815,0.24611221,0.23803681,-0.00807540,0.96718815
d1,bull,1,adx_up3+mtf_macd_bull+structure_hh,677,0.24611221,0.23633678,-0.00977543,0.96028061
d1,bull,1,adx_up3+mtf_macd_bull+structure_hl,1222,0.24611221,0.24549918,-0.00061303,0.99750916
d1,bull,1,adx_up3+mtf_macd_bull+structure_breakout20_up,470,0.24611221,0.22127660,-0.02483561,0.89908826
d1,bull,1,adx_up3+mtf_macd_bull+range_expand,615,0.24611221,0.25528455,0.00917235,1.03726896
d1,bull,1,adx_up3+mtf_macd_bull+close_near_high,669,0.24611221,0.25859492,0.01248271,1.05071959
d1,bull,1,adx_up3+mtf_macd_bull+impulse_bull,636,0.24611221,0.24528302,-0.00082919,0.99663085
d1,bull,1,adx_up3+mtf_macd_bull+pullback_bull,356,0.24611221,0.30337079,0.05725858,1.23265233
d1,bull,1,adx_up3+mtf_adx_rising+structure_hh,646,0.24611221,0.23374613,-0.01236608,0.94975431
d1,bull,1,adx_up3+mtf_adx_rising+structure_hl,880,0.24611221,0.22272727,-0.02338493,0.90498263
d1,bull,1,adx_up3+mtf_adx_rising+structure_breakout20_up,451,0.24611221,0.23059867,-0.01551354,0.93696559
d1,bull,1,adx_up3+mtf_adx_rising+range_expand,667,0.24611221,0.23388306,-0.01222915,0.95031068
d1,bull,1,adx_up3+mtf_adx_rising+close_near_high,497,0.24611221,0.27565392,0.02954172,1.12003353
d1,bull,1,adx_up3+mtf_adx_rising+impulse_bull,445,0.24611221,0.24269663,-0.00341558,0.98612187
d1,bull,1,adx_up3+mtf_adx_rising+pullback_bull,371,0.24611221,0.25606469,0.00995248,1.04043880
d1,bull,1,adx_up3+mtf_di_strong_bull+structure_hh,879,0.24611221,0.23208191,-0.01403030,0.94299228
d1,bull,1,adx_up3+mtf_di_strong_bull+structure_hl,1112,0.24611221,0.20503597,-0.04107624,0.83309956
d1,bull,1,adx_up3+mtf_di_strong_bull+structure_breakout20_up,521,0.24611221,0.22648752,-0.01962468,0.92026124
d1,bull,1,adx_up3+mtf_di_strong_bull+range_expand,549,0.24611221,0.21857923,-0.02753297,0.88812838
d1,bull,1,adx_up3+mtf_di_strong_bull+close_near_high,545,0.24611221,0.22935780,-0.01675441,0.93192370
d1,bull,1,adx_up3+mtf_di_strong_bull+impulse_bull,512,0.24611221,0.22070312,-0.02540908,0.89675814
d1,bull,1,adx_up3+mtf_di_strong_bull+pullback_bull,369,0.24611221,0.24119241,-0.00491980,0.98000995
d1,bull,1,price20_cross_up+mtf_trend_bull+structure_hl,168,0.24611221,0.22619048,-0.01992173,0.91905428
d1,bull,1,price20_cross_up+mtf_trend_bull+range_expand,121,0.24611221,0.23966942,-0.00644279,0.97382176
d1,bull,1,price20_cross_up+mtf_trend_bull+close_near_high,134,0.24611221,0.26865672,0.02254451,1.09160256
d1,bull,1,price20_cross_up+mtf_trend_bull+impulse_bull,154,0.24611221,0.25974026,0.01362805,1.05537333
